***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [293/300] batch [1/1] loss 0.3346 (0.3346) acc 100.0000 (100.0000) loss_ce 0.1726 (0.1726) data_term 0.1726 (0.1726) kl_term 0.1620 (0.1620) eta 0:00:00
epoch [294/300] batch [1/1] loss 0.3663 (0.3663) acc 96.2500 (96.2500) loss_ce 0.2037 (0.2037) data_term 0.2037 (0.2037) kl_term 0.1626 (0.1626) eta 0:00:00
epoch [295/300] batch [1/1] loss 0.3532 (0.3532) acc 100.0000 (100.0000) loss_ce 0.1901 (0.1901) data_term 0.1901 (0.1901) kl_term 0.1631 (0.1631) eta 0:00:00
epoch [296/300] batch [1/1] loss 0.3932 (0.3932) acc 95.0000 (95.0000) loss_ce 0.2295 (0.2295) data_term 0.2295 (0.2295) kl_term 0.1637 (0.1637) eta 0:00:00
epoch [297/300] batch [1/1] loss 0.3875 (0.3875) acc 96.2500 (96.2500) loss_ce 0.2232 (0.2232) data_term 0.2232 (0.2232) kl_term 0.1643 (0.1643) eta 0:00:00
epoch [298/300] batch [1/1] loss 0.3756 (0.3756) acc 95.0000 (95.0000) loss_ce 0.2108 (0.2108) data_term 0.2108 (0.2108) kl_term 0.1648 (0.1648) eta 0:00:00
epoch [299/300] batch [1/1] loss 0.3038 (0.3038) acc 98.7500 (98.7500) loss_ce 0.1384 (0.1384) data_term 0.1384 (0.1384) kl_term 0.1654 (0.1654) eta 0:00:00
epoch [300/300] batch [1/1] loss 0.3712 (0.3712) acc 96.2500 (96.2500) loss_ce 0.2053 (0.2053) data_term 0.2053 (0.2053) kl_term 0.1659 (0.1659) eta 0:00:00
[LightweightCheckpoint] filtered state_dict: 8/161 tensors, 0.06 MB / 328.86 MB
[LightweightCheckpoint] saved to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_8/ViT-B-16/seed3/refactor_model/model.pth.tar-300
Finish training
Deploy the last-epoch model
Evaluate on the *test* set
=> result
* total: 8,100
* correct: 6,730
* accuracy: 83.1%
* error: 16.9%
* macro_f1: 83.0%
=> structured result
* accuracy: 83.0864
* error: 16.9136
* macro_f1: 82.9589
* nll: 0.5053
* brier: 0.2405
* ece: 1.5369
=> temperature scaling: T = 0.758441
* accuracy_calibrated: 83.0864
* error_calibrated: 16.9136
* macro_f1_calibrated: 82.9589
* nll_calibrated: 0.5236
* brier_calibrated: 0.2439
* ece_calibrated: 4.2672
Saved metrics JSON to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_8/ViT-B-16/seed3/test_metrics.json
Saved metrics CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_8/ViT-B-16/seed3/test_metrics.csv
Saved calibration bins CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_8/ViT-B-16/seed3/test_calibration_bins.csv
Saved calibrated metrics CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_8/ViT-B-16/seed3/test_metrics_calibrated.csv
Saved calibrated calibration bins CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_8/ViT-B-16/seed3/test_calibration_bins_calibrated.csv
Elapsed: 0:00:12
