***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [293/300] batch [1/1] loss 0.3410 (0.3410) acc 97.5000 (97.5000) loss_ce 0.1645 (0.1645) data_term 0.1645 (0.1645) kl_term 0.1765 (0.1765) eta 0:00:00
epoch [294/300] batch [1/1] loss 0.4132 (0.4132) acc 97.5000 (97.5000) loss_ce 0.2361 (0.2361) data_term 0.2361 (0.2361) kl_term 0.1771 (0.1771) eta 0:00:00
epoch [295/300] batch [1/1] loss 0.3320 (0.3320) acc 95.0000 (95.0000) loss_ce 0.1544 (0.1544) data_term 0.1544 (0.1544) kl_term 0.1777 (0.1777) eta 0:00:00
epoch [296/300] batch [1/1] loss 0.3466 (0.3466) acc 100.0000 (100.0000) loss_ce 0.1683 (0.1683) data_term 0.1683 (0.1683) kl_term 0.1783 (0.1783) eta 0:00:00
epoch [297/300] batch [1/1] loss 0.3108 (0.3108) acc 100.0000 (100.0000) loss_ce 0.1319 (0.1319) data_term 0.1319 (0.1319) kl_term 0.1789 (0.1789) eta 0:00:00
epoch [298/300] batch [1/1] loss 0.3581 (0.3581) acc 97.5000 (97.5000) loss_ce 0.1786 (0.1786) data_term 0.1786 (0.1786) kl_term 0.1795 (0.1795) eta 0:00:00
epoch [299/300] batch [1/1] loss 0.3467 (0.3467) acc 97.5000 (97.5000) loss_ce 0.1666 (0.1666) data_term 0.1666 (0.1666) kl_term 0.1801 (0.1801) eta 0:00:00
epoch [300/300] batch [1/1] loss 0.3239 (0.3239) acc 97.5000 (97.5000) loss_ce 0.1432 (0.1432) data_term 0.1432 (0.1432) kl_term 0.1807 (0.1807) eta 0:00:00
[LightweightCheckpoint] filtered state_dict: 8/161 tensors, 0.06 MB / 328.86 MB
[LightweightCheckpoint] saved to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_4/ViT-B-16/seed1/refactor_model/model.pth.tar-300
Finish training
Deploy the last-epoch model
Evaluate on the *test* set
=> result
* total: 8,100
* correct: 6,232
* accuracy: 76.9%
* error: 23.1%
* macro_f1: 76.9%
=> structured result
* accuracy: 76.9383
* error: 23.0617
* macro_f1: 76.8854
* nll: 0.6854
* brier: 0.3287
* ece: 0.9968
=> temperature scaling: T = 1.015516
* accuracy_calibrated: 76.9383
* error_calibrated: 23.0617
* macro_f1_calibrated: 76.8854
* nll_calibrated: 0.6851
* brier_calibrated: 0.3288
* ece_calibrated: 1.0024
Saved metrics JSON to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_4/ViT-B-16/seed1/test_metrics.json
Saved metrics CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_4/ViT-B-16/seed1/test_metrics.csv
Saved calibration bins CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_4/ViT-B-16/seed1/test_calibration_bins.csv
Saved calibrated metrics CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_4/ViT-B-16/seed1/test_metrics_calibrated.csv
Saved calibrated calibration bins CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_4/ViT-B-16/seed1/test_calibration_bins_calibrated.csv
Elapsed: 0:00:12
