***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [147/300] batch [1/2] loss 0.4705 (0.4705) acc 89.4531 (89.4531) loss_ce 0.3647 (0.3647) data_term 0.3647 (0.3647) kl_term 0.1058 (0.1058) eta 0:00:01
epoch [147/300] batch [2/2] loss 0.4588 (0.4646) acc 90.6250 (90.0391) loss_ce 0.3530 (0.3588) data_term 0.3530 (0.3588) kl_term 0.1058 (0.1058) eta 0:00:01
epoch [148/300] batch [1/2] loss 0.5106 (0.5106) acc 85.5469 (85.5469) loss_ce 0.4040 (0.4040) data_term 0.4040 (0.4040) kl_term 0.1066 (0.1066) eta 0:00:01
epoch [148/300] batch [2/2] loss 0.4430 (0.4768) acc 90.6250 (88.0859) loss_ce 0.3364 (0.3702) data_term 0.3364 (0.3702) kl_term 0.1066 (0.1066) eta 0:00:01
epoch [149/300] batch [1/2] loss 0.5200 (0.5200) acc 87.8906 (87.8906) loss_ce 0.4126 (0.4126) data_term 0.4126 (0.4126) kl_term 0.1074 (0.1074) eta 0:00:01
epoch [149/300] batch [2/2] loss 0.3032 (0.4116) acc 98.4375 (93.1641) loss_ce 0.1958 (0.3042) data_term 0.1958 (0.3042) kl_term 0.1074 (0.1074) eta 0:00:01
epoch [150/300] batch [1/2] loss 0.4257 (0.4257) acc 90.6250 (90.6250) loss_ce 0.3176 (0.3176) data_term 0.3176 (0.3176) kl_term 0.1082 (0.1082) eta 0:00:01
epoch [150/300] batch [2/2] loss 0.4682 (0.4470) acc 87.5000 (89.0625) loss_ce 0.3600 (0.3388) data_term 0.3600 (0.3388) kl_term 0.1082 (0.1082) eta 0:00:01
epoch [151/300] batch [1/2] loss 0.4876 (0.4876) acc 89.0625 (89.0625) loss_ce 0.3786 (0.3786) data_term 0.3786 (0.3786) kl_term 0.1090 (0.1090) eta 0:00:01
epoch [151/300] batch [2/2] loss 0.3275 (0.4075) acc 95.3125 (92.1875) loss_ce 0.2185 (0.2986) data_term 0.2185 (0.2986) kl_term 0.1090 (0.1090) eta 0:00:01
epoch [152/300] batch [1/2] loss 0.4500 (0.4500) acc 88.6719 (88.6719) loss_ce 0.3402 (0.3402) data_term 0.3402 (0.3402) kl_term 0.1098 (0.1098) eta 0:00:01
epoch [152/300] batch [2/2] loss 0.3720 (0.4110) acc 95.3125 (91.9922) loss_ce 0.2623 (0.3012) data_term 0.2623 (0.3012) kl_term 0.1098 (0.1098) eta 0:00:01
epoch [153/300] batch [1/2] loss 0.4718 (0.4718) acc 90.2344 (90.2344) loss_ce 0.3612 (0.3612) data_term 0.3612 (0.3612) kl_term 0.1105 (0.1105) eta 0:00:01
epoch [153/300] batch [2/2] loss 0.4203 (0.4461) acc 90.6250 (90.4297) loss_ce 0.3098 (0.3355) data_term 0.3098 (0.3355) kl_term 0.1106 (0.1106) eta 0:00:01
epoch [154/300] batch [1/2] loss 0.4515 (0.4515) acc 89.0625 (89.0625) loss_ce 0.3402 (0.3402) data_term 0.3402 (0.3402) kl_term 0.1113 (0.1113) eta 0:00:01
epoch [154/300] batch [2/2] loss 0.3861 (0.4188) acc 95.3125 (92.1875) loss_ce 0.2747 (0.3075) data_term 0.2747 (0.3075) kl_term 0.1114 (0.1114) eta 0:00:01
epoch [155/300] batch [1/2] loss 0.4641 (0.4641) acc 90.2344 (90.2344) loss_ce 0.3520 (0.3520) data_term 0.3520 (0.3520) kl_term 0.1121 (0.1121) eta 0:00:01
epoch [155/300] batch [2/2] loss 0.5025 (0.4833) acc 87.5000 (88.8672) loss_ce 0.3903 (0.3712) data_term 0.3903 (0.3712) kl_term 0.1121 (0.1121) eta 0:00:01
epoch [156/300] batch [1/2] loss 0.4728 (0.4728) acc 91.0156 (91.0156) loss_ce 0.3600 (0.3600) data_term 0.3600 (0.3600) kl_term 0.1129 (0.1129) eta 0:00:01
epoch [156/300] batch [2/2] loss 0.4407 (0.4568) acc 87.5000 (89.2578) loss_ce 0.3278 (0.3439) data_term 0.3278 (0.3439) kl_term 0.1129 (0.1129) eta 0:00:01
epoch [157/300] batch [1/2] loss 0.4436 (0.4436) acc 92.1875 (92.1875) loss_ce 0.3300 (0.3300) data_term 0.3300 (0.3300) kl_term 0.1136 (0.1136) eta 0:00:01
epoch [157/300] batch [2/2] loss 0.4038 (0.4237) acc 93.7500 (92.9688) loss_ce 0.2902 (0.3101) data_term 0.2902 (0.3101) kl_term 0.1136 (0.1136) eta 0:00:01
epoch [158/300] batch [1/2] loss 0.4286 (0.4286) acc 90.2344 (90.2344) loss_ce 0.3142 (0.3142) data_term 0.3142 (0.3142) kl_term 0.1144 (0.1144) eta 0:00:01
epoch [158/300] batch [2/2] loss 0.5253 (0.4769) acc 92.1875 (91.2109) loss_ce 0.4109 (0.3625) data_term 0.4109 (0.3625) kl_term 0.1144 (0.1144) eta 0:00:01
epoch [159/300] batch [1/2] loss 0.5198 (0.5198) acc 87.8906 (87.8906) loss_ce 0.4047 (0.4047) data_term 0.4047 (0.4047) kl_term 0.1151 (0.1151) eta 0:00:01
epoch [159/300] batch [2/2] loss 0.5404 (0.5301) acc 85.9375 (86.9141) loss_ce 0.4253 (0.4150) data_term 0.4253 (0.4150) kl_term 0.1151 (0.1151) eta 0:00:01
epoch [160/300] batch [1/2] loss 0.4422 (0.4422) acc 90.6250 (90.6250) loss_ce 0.3263 (0.3263) data_term 0.3263 (0.3263) kl_term 0.1159 (0.1159) eta 0:00:01
epoch [160/300] batch [2/2] loss 0.5071 (0.4747) acc 89.0625 (89.8438) loss_ce 0.3912 (0.3588) data_term 0.3912 (0.3588) kl_term 0.1159 (0.1159) eta 0:00:01
epoch [161/300] batch [1/2] loss 0.4783 (0.4783) acc 91.4062 (91.4062) loss_ce 0.3617 (0.3617) data_term 0.3617 (0.3617) kl_term 0.1166 (0.1166) eta 0:00:01
epoch [161/300] batch [2/2] loss 0.4483 (0.4633) acc 89.0625 (90.2344) loss_ce 0.3317 (0.3467) data_term 0.3317 (0.3467) kl_term 0.1166 (0.1166) eta 0:00:01
epoch [162/300] batch [1/2] loss 0.4483 (0.4483) acc 89.8438 (89.8438) loss_ce 0.3310 (0.3310) data_term 0.3310 (0.3310) kl_term 0.1174 (0.1174) eta 0:00:01
epoch [162/300] batch [2/2] loss 0.4412 (0.4448) acc 92.1875 (91.0156) loss_ce 0.3238 (0.3274) data_term 0.3238 (0.3274) kl_term 0.1174 (0.1174) eta 0:00:01
epoch [163/300] batch [1/2] loss 0.4438 (0.4438) acc 91.0156 (91.0156) loss_ce 0.3257 (0.3257) data_term 0.3257 (0.3257) kl_term 0.1181 (0.1181) eta 0:00:01
epoch [163/300] batch [2/2] loss 0.4397 (0.4418) acc 90.6250 (90.8203) loss_ce 0.3216 (0.3236) data_term 0.3216 (0.3236) kl_term 0.1181 (0.1181) eta 0:00:01
epoch [164/300] batch [1/2] loss 0.4503 (0.4503) acc 91.7969 (91.7969) loss_ce 0.3314 (0.3314) data_term 0.3314 (0.3314) kl_term 0.1189 (0.1189) eta 0:00:01
epoch [164/300] batch [2/2] loss 0.5817 (0.5160) acc 82.8125 (87.3047) loss_ce 0.4628 (0.3971) data_term 0.4628 (0.3971) kl_term 0.1189 (0.1189) eta 0:00:01
epoch [165/300] batch [1/2] loss 0.4803 (0.4803) acc 90.2344 (90.2344) loss_ce 0.3607 (0.3607) data_term 0.3607 (0.3607) kl_term 0.1197 (0.1197) eta 0:00:01
epoch [165/300] batch [2/2] loss 0.3367 (0.4085) acc 96.8750 (93.5547) loss_ce 0.2170 (0.2889) data_term 0.2170 (0.2889) kl_term 0.1197 (0.1197) eta 0:00:01
epoch [166/300] batch [1/2] loss 0.4821 (0.4821) acc 88.6719 (88.6719) loss_ce 0.3617 (0.3617) data_term 0.3617 (0.3617) kl_term 0.1204 (0.1204) eta 0:00:01
epoch [166/300] batch [2/2] loss 0.4184 (0.4503) acc 95.3125 (91.9922) loss_ce 0.2979 (0.3298) data_term 0.2979 (0.3298) kl_term 0.1205 (0.1205) eta 0:00:01
epoch [167/300] batch [1/2] loss 0.4362 (0.4362) acc 91.0156 (91.0156) loss_ce 0.3150 (0.3150) data_term 0.3150 (0.3150) kl_term 0.1212 (0.1212) eta 0:00:01
epoch [167/300] batch [2/2] loss 0.4204 (0.4283) acc 92.1875 (91.6016) loss_ce 0.2992 (0.3071) data_term 0.2992 (0.3071) kl_term 0.1212 (0.1212) eta 0:00:01
epoch [168/300] batch [1/2] loss 0.4434 (0.4434) acc 91.7969 (91.7969) loss_ce 0.3215 (0.3215) data_term 0.3215 (0.3215) kl_term 0.1219 (0.1219) eta 0:00:01
epoch [168/300] batch [2/2] loss 0.4649 (0.4542) acc 90.6250 (91.2109) loss_ce 0.3429 (0.3322) data_term 0.3429 (0.3322) kl_term 0.1219 (0.1219) eta 0:00:01
epoch [169/300] batch [1/2] loss 0.4110 (0.4110) acc 92.1875 (92.1875) loss_ce 0.2884 (0.2884) data_term 0.2884 (0.2884) kl_term 0.1227 (0.1227) eta 0:00:01
epoch [169/300] batch [2/2] loss 0.4476 (0.4293) acc 90.6250 (91.4062) loss_ce 0.3249 (0.3067) data_term 0.3249 (0.3067) kl_term 0.1227 (0.1227) eta 0:00:01
epoch [170/300] batch [1/2] loss 0.4699 (0.4699) acc 87.8906 (87.8906) loss_ce 0.3465 (0.3465) data_term 0.3465 (0.3465) kl_term 0.1234 (0.1234) eta 0:00:01
epoch [170/300] batch [2/2] loss 0.3583 (0.4141) acc 95.3125 (91.6016) loss_ce 0.2349 (0.2907) data_term 0.2349 (0.2907) kl_term 0.1234 (0.1234) eta 0:00:01
epoch [171/300] batch [1/2] loss 0.5049 (0.5049) acc 87.1094 (87.1094) loss_ce 0.3807 (0.3807) data_term 0.3807 (0.3807) kl_term 0.1242 (0.1242) eta 0:00:01
epoch [171/300] batch [2/2] loss 0.3482 (0.4265) acc 96.8750 (91.9922) loss_ce 0.2240 (0.3023) data_term 0.2240 (0.3023) kl_term 0.1242 (0.1242) eta 0:00:01
epoch [172/300] batch [1/2] loss 0.4672 (0.4672) acc 89.0625 (89.0625) loss_ce 0.3422 (0.3422) data_term 0.3422 (0.3422) kl_term 0.1250 (0.1250) eta 0:00:01
epoch [172/300] batch [2/2] loss 0.4215 (0.4443) acc 93.7500 (91.4062) loss_ce 0.2965 (0.3193) data_term 0.2965 (0.3193) kl_term 0.1250 (0.1250) eta 0:00:01
epoch [173/300] batch [1/2] loss 0.5201 (0.5201) acc 88.2812 (88.2812) loss_ce 0.3944 (0.3944) data_term 0.3944 (0.3944) kl_term 0.1257 (0.1257) eta 0:00:01
epoch [173/300] batch [2/2] loss 0.3318 (0.4260) acc 93.7500 (91.0156) loss_ce 0.2061 (0.3002) data_term 0.2061 (0.3002) kl_term 0.1257 (0.1257) eta 0:00:01
epoch [174/300] batch [1/2] loss 0.5069 (0.5069) acc 88.2812 (88.2812) loss_ce 0.3805 (0.3805) data_term 0.3805 (0.3805) kl_term 0.1265 (0.1265) eta 0:00:01
epoch [174/300] batch [2/2] loss 0.4736 (0.4903) acc 89.0625 (88.6719) loss_ce 0.3472 (0.3638) data_term 0.3472 (0.3638) kl_term 0.1265 (0.1265) eta 0:00:01
epoch [175/300] batch [1/2] loss 0.4187 (0.4187) acc 91.4062 (91.4062) loss_ce 0.2915 (0.2915) data_term 0.2915 (0.2915) kl_term 0.1272 (0.1272) eta 0:00:01
epoch [175/300] batch [2/2] loss 0.5004 (0.4596) acc 85.9375 (88.6719) loss_ce 0.3732 (0.3324) data_term 0.3732 (0.3324) kl_term 0.1272 (0.1272) eta 0:00:01
epoch [176/300] batch [1/2] loss 0.4480 (0.4480) acc 91.7969 (91.7969) loss_ce 0.3201 (0.3201) data_term 0.3201 (0.3201) kl_term 0.1279 (0.1279) eta 0:00:01
epoch [176/300] batch [2/2] loss 0.4447 (0.4464) acc 84.3750 (88.0859) loss_ce 0.3167 (0.3184) data_term 0.3167 (0.3184) kl_term 0.1279 (0.1279) eta 0:00:01
epoch [177/300] batch [1/2] loss 0.4952 (0.4952) acc 89.0625 (89.0625) loss_ce 0.3665 (0.3665) data_term 0.3665 (0.3665) kl_term 0.1287 (0.1287) eta 0:00:01
epoch [177/300] batch [2/2] loss 0.3607 (0.4280) acc 92.1875 (90.6250) loss_ce 0.2321 (0.2993) data_term 0.2321 (0.2993) kl_term 0.1286 (0.1287) eta 0:00:01
epoch [178/300] batch [1/2] loss 0.4181 (0.4181) acc 91.4062 (91.4062) loss_ce 0.2887 (0.2887) data_term 0.2887 (0.2887) kl_term 0.1294 (0.1294) eta 0:00:01
epoch [178/300] batch [2/2] loss 0.5590 (0.4885) acc 87.5000 (89.4531) loss_ce 0.4296 (0.3592) data_term 0.4296 (0.3592) kl_term 0.1294 (0.1294) eta 0:00:00
epoch [179/300] batch [1/2] loss 0.5101 (0.5101) acc 87.8906 (87.8906) loss_ce 0.3800 (0.3800) data_term 0.3800 (0.3800) kl_term 0.1301 (0.1301) eta 0:00:00
epoch [179/300] batch [2/2] loss 0.3907 (0.4504) acc 92.1875 (90.0391) loss_ce 0.2607 (0.3203) data_term 0.2607 (0.3203) kl_term 0.1300 (0.1301) eta 0:00:00
epoch [180/300] batch [1/2] loss 0.4447 (0.4447) acc 91.7969 (91.7969) loss_ce 0.3140 (0.3140) data_term 0.3140 (0.3140) kl_term 0.1307 (0.1307) eta 0:00:00
epoch [180/300] batch [2/2] loss 0.3416 (0.3932) acc 98.4375 (95.1172) loss_ce 0.2109 (0.2624) data_term 0.2109 (0.2624) kl_term 0.1307 (0.1307) eta 0:00:00
epoch [181/300] batch [1/2] loss 0.4014 (0.4014) acc 92.5781 (92.5781) loss_ce 0.2700 (0.2700) data_term 0.2700 (0.2700) kl_term 0.1314 (0.1314) eta 0:00:00
epoch [181/300] batch [2/2] loss 0.4897 (0.4456) acc 90.6250 (91.6016) loss_ce 0.3582 (0.3141) data_term 0.3582 (0.3141) kl_term 0.1314 (0.1314) eta 0:00:00
epoch [182/300] batch [1/2] loss 0.4338 (0.4338) acc 93.3594 (93.3594) loss_ce 0.3017 (0.3017) data_term 0.3017 (0.3017) kl_term 0.1321 (0.1321) eta 0:00:00
epoch [182/300] batch [2/2] loss 0.4625 (0.4481) acc 95.3125 (94.3359) loss_ce 0.3304 (0.3160) data_term 0.3304 (0.3160) kl_term 0.1321 (0.1321) eta 0:00:00
epoch [183/300] batch [1/2] loss 0.4604 (0.4604) acc 91.7969 (91.7969) loss_ce 0.3276 (0.3276) data_term 0.3276 (0.3276) kl_term 0.1328 (0.1328) eta 0:00:00
epoch [183/300] batch [2/2] loss 0.5240 (0.4922) acc 87.5000 (89.6484) loss_ce 0.3912 (0.3594) data_term 0.3912 (0.3594) kl_term 0.1328 (0.1328) eta 0:00:00
epoch [184/300] batch [1/2] loss 0.4540 (0.4540) acc 92.5781 (92.5781) loss_ce 0.3205 (0.3205) data_term 0.3205 (0.3205) kl_term 0.1335 (0.1335) eta 0:00:00
epoch [184/300] batch [2/2] loss 0.3682 (0.4111) acc 96.8750 (94.7266) loss_ce 0.2347 (0.2776) data_term 0.2347 (0.2776) kl_term 0.1335 (0.1335) eta 0:00:00
epoch [185/300] batch [1/2] loss 0.4354 (0.4354) acc 93.3594 (93.3594) loss_ce 0.3012 (0.3012) data_term 0.3012 (0.3012) kl_term 0.1342 (0.1342) eta 0:00:00
epoch [185/300] batch [2/2] loss 0.3731 (0.4042) acc 93.7500 (93.5547) loss_ce 0.2389 (0.2700) data_term 0.2389 (0.2700) kl_term 0.1342 (0.1342) eta 0:00:00
epoch [186/300] batch [1/2] loss 0.4528 (0.4528) acc 90.2344 (90.2344) loss_ce 0.3179 (0.3179) data_term 0.3179 (0.3179) kl_term 0.1349 (0.1349) eta 0:00:00
epoch [186/300] batch [2/2] loss 0.4076 (0.4302) acc 95.3125 (92.7734) loss_ce 0.2727 (0.2953) data_term 0.2727 (0.2953) kl_term 0.1349 (0.1349) eta 0:00:00
epoch [187/300] batch [1/2] loss 0.4524 (0.4524) acc 90.6250 (90.6250) loss_ce 0.3168 (0.3168) data_term 0.3168 (0.3168) kl_term 0.1356 (0.1356) eta 0:00:00
epoch [187/300] batch [2/2] loss 0.4810 (0.4667) acc 92.1875 (91.4062) loss_ce 0.3454 (0.3311) data_term 0.3454 (0.3311) kl_term 0.1356 (0.1356) eta 0:00:00
epoch [188/300] batch [1/2] loss 0.4772 (0.4772) acc 90.2344 (90.2344) loss_ce 0.3409 (0.3409) data_term 0.3409 (0.3409) kl_term 0.1363 (0.1363) eta 0:00:00
epoch [188/300] batch [2/2] loss 0.5400 (0.5086) acc 85.9375 (88.0859) loss_ce 0.4038 (0.3724) data_term 0.4038 (0.3724) kl_term 0.1363 (0.1363) eta 0:00:00
epoch [189/300] batch [1/2] loss 0.4495 (0.4495) acc 89.0625 (89.0625) loss_ce 0.3125 (0.3125) data_term 0.3125 (0.3125) kl_term 0.1370 (0.1370) eta 0:00:00
epoch [189/300] batch [2/2] loss 0.4618 (0.4557) acc 92.1875 (90.6250) loss_ce 0.3249 (0.3187) data_term 0.3249 (0.3187) kl_term 0.1369 (0.1370) eta 0:00:00
epoch [190/300] batch [1/2] loss 0.4780 (0.4780) acc 89.8438 (89.8438) loss_ce 0.3404 (0.3404) data_term 0.3404 (0.3404) kl_term 0.1376 (0.1376) eta 0:00:00
epoch [190/300] batch [2/2] loss 0.5151 (0.4966) acc 89.0625 (89.4531) loss_ce 0.3775 (0.3589) data_term 0.3775 (0.3589) kl_term 0.1376 (0.1376) eta 0:00:00
epoch [191/300] batch [1/2] loss 0.4699 (0.4699) acc 91.4062 (91.4062) loss_ce 0.3316 (0.3316) data_term 0.3316 (0.3316) kl_term 0.1383 (0.1383) eta 0:00:01
epoch [191/300] batch [2/2] loss 0.5074 (0.4887) acc 82.8125 (87.1094) loss_ce 0.3691 (0.3504) data_term 0.3691 (0.3504) kl_term 0.1383 (0.1383) eta 0:00:01
epoch [192/300] batch [1/2] loss 0.5028 (0.5028) acc 90.6250 (90.6250) loss_ce 0.3638 (0.3638) data_term 0.3638 (0.3638) kl_term 0.1390 (0.1390) eta 0:00:01
epoch [192/300] batch [2/2] loss 0.4177 (0.4603) acc 90.6250 (90.6250) loss_ce 0.2787 (0.3212) data_term 0.2787 (0.3212) kl_term 0.1390 (0.1390) eta 0:00:01
epoch [193/300] batch [1/2] loss 0.5202 (0.5202) acc 88.6719 (88.6719) loss_ce 0.3805 (0.3805) data_term 0.3805 (0.3805) kl_term 0.1397 (0.1397) eta 0:00:01
epoch [193/300] batch [2/2] loss 0.4500 (0.4851) acc 89.0625 (88.8672) loss_ce 0.3103 (0.3454) data_term 0.3103 (0.3454) kl_term 0.1397 (0.1397) eta 0:00:01
epoch [194/300] batch [1/2] loss 0.4917 (0.4917) acc 89.8438 (89.8438) loss_ce 0.3513 (0.3513) data_term 0.3513 (0.3513) kl_term 0.1404 (0.1404) eta 0:00:01
epoch [194/300] batch [2/2] loss 0.4791 (0.4854) acc 87.5000 (88.6719) loss_ce 0.3388 (0.3450) data_term 0.3388 (0.3450) kl_term 0.1404 (0.1404) eta 0:00:01
epoch [195/300] batch [1/2] loss 0.4713 (0.4713) acc 90.6250 (90.6250) loss_ce 0.3303 (0.3303) data_term 0.3303 (0.3303) kl_term 0.1411 (0.1411) eta 0:00:01
epoch [195/300] batch [2/2] loss 0.4098 (0.4406) acc 95.3125 (92.9688) loss_ce 0.2687 (0.2995) data_term 0.2687 (0.2995) kl_term 0.1411 (0.1411) eta 0:00:01
epoch [196/300] batch [1/2] loss 0.4331 (0.4331) acc 91.0156 (91.0156) loss_ce 0.2913 (0.2913) data_term 0.2913 (0.2913) kl_term 0.1418 (0.1418) eta 0:00:01
epoch [196/300] batch [2/2] loss 0.4555 (0.4443) acc 89.0625 (90.0391) loss_ce 0.3138 (0.3025) data_term 0.3138 (0.3025) kl_term 0.1417 (0.1418) eta 0:00:01
epoch [197/300] batch [1/2] loss 0.4645 (0.4645) acc 90.6250 (90.6250) loss_ce 0.3221 (0.3221) data_term 0.3221 (0.3221) kl_term 0.1425 (0.1425) eta 0:00:01
epoch [197/300] batch [2/2] loss 0.3910 (0.4277) acc 93.7500 (92.1875) loss_ce 0.2485 (0.2853) data_term 0.2485 (0.2853) kl_term 0.1424 (0.1424) eta 0:00:00
epoch [198/300] batch [1/2] loss 0.4923 (0.4923) acc 89.4531 (89.4531) loss_ce 0.3492 (0.3492) data_term 0.3492 (0.3492) kl_term 0.1431 (0.1431) eta 0:00:01
epoch [198/300] batch [2/2] loss 0.4012 (0.4468) acc 95.3125 (92.3828) loss_ce 0.2581 (0.3036) data_term 0.2581 (0.3036) kl_term 0.1431 (0.1431) eta 0:00:00
epoch [199/300] batch [1/2] loss 0.4757 (0.4757) acc 89.4531 (89.4531) loss_ce 0.3320 (0.3320) data_term 0.3320 (0.3320) kl_term 0.1438 (0.1438) eta 0:00:00
epoch [199/300] batch [2/2] loss 0.5060 (0.4909) acc 90.6250 (90.0391) loss_ce 0.3623 (0.3471) data_term 0.3623 (0.3471) kl_term 0.1437 (0.1437) eta 0:00:00
epoch [200/300] batch [1/2] loss 0.5189 (0.5189) acc 86.7188 (86.7188) loss_ce 0.3745 (0.3745) data_term 0.3745 (0.3745) kl_term 0.1444 (0.1444) eta 0:00:00
epoch [200/300] batch [2/2] loss 0.5264 (0.5227) acc 85.9375 (86.3281) loss_ce 0.3821 (0.3783) data_term 0.3821 (0.3783) kl_term 0.1444 (0.1444) eta 0:00:00
epoch [201/300] batch [1/2] loss 0.4597 (0.4597) acc 92.5781 (92.5781) loss_ce 0.3147 (0.3147) data_term 0.3147 (0.3147) kl_term 0.1451 (0.1451) eta 0:00:00
epoch [201/300] batch [2/2] loss 0.3333 (0.3965) acc 93.7500 (93.1641) loss_ce 0.1883 (0.2515) data_term 0.1883 (0.2515) kl_term 0.1450 (0.1450) eta 0:00:00
epoch [202/300] batch [1/2] loss 0.4982 (0.4982) acc 89.0625 (89.0625) loss_ce 0.3525 (0.3525) data_term 0.3525 (0.3525) kl_term 0.1457 (0.1457) eta 0:00:00
epoch [202/300] batch [2/2] loss 0.4836 (0.4909) acc 93.7500 (91.4062) loss_ce 0.3378 (0.3452) data_term 0.3378 (0.3452) kl_term 0.1457 (0.1457) eta 0:00:00
epoch [203/300] batch [1/2] loss 0.5106 (0.5106) acc 91.4062 (91.4062) loss_ce 0.3642 (0.3642) data_term 0.3642 (0.3642) kl_term 0.1464 (0.1464) eta 0:00:00
epoch [203/300] batch [2/2] loss 0.4557 (0.4832) acc 92.1875 (91.7969) loss_ce 0.3093 (0.3367) data_term 0.3093 (0.3367) kl_term 0.1464 (0.1464) eta 0:00:00
epoch [204/300] batch [1/2] loss 0.5156 (0.5156) acc 89.4531 (89.4531) loss_ce 0.3685 (0.3685) data_term 0.3685 (0.3685) kl_term 0.1471 (0.1471) eta 0:00:01
epoch [204/300] batch [2/2] loss 0.4642 (0.4899) acc 85.9375 (87.6953) loss_ce 0.3171 (0.3428) data_term 0.3171 (0.3428) kl_term 0.1471 (0.1471) eta 0:00:00
epoch [205/300] batch [1/2] loss 0.4513 (0.4513) acc 92.1875 (92.1875) loss_ce 0.3035 (0.3035) data_term 0.3035 (0.3035) kl_term 0.1478 (0.1478) eta 0:00:01
epoch [205/300] batch [2/2] loss 0.5214 (0.4863) acc 92.1875 (92.1875) loss_ce 0.3736 (0.3386) data_term 0.3736 (0.3386) kl_term 0.1477 (0.1477) eta 0:00:00
epoch [206/300] batch [1/2] loss 0.4640 (0.4640) acc 90.2344 (90.2344) loss_ce 0.3156 (0.3156) data_term 0.3156 (0.3156) kl_term 0.1484 (0.1484) eta 0:00:01
epoch [206/300] batch [2/2] loss 0.4775 (0.4707) acc 89.0625 (89.6484) loss_ce 0.3291 (0.3223) data_term 0.3291 (0.3223) kl_term 0.1484 (0.1484) eta 0:00:01
epoch [207/300] batch [1/2] loss 0.5384 (0.5384) acc 89.4531 (89.4531) loss_ce 0.3894 (0.3894) data_term 0.3894 (0.3894) kl_term 0.1491 (0.1491) eta 0:00:01
epoch [207/300] batch [2/2] loss 0.4083 (0.4734) acc 95.3125 (92.3828) loss_ce 0.2593 (0.3243) data_term 0.2593 (0.3243) kl_term 0.1490 (0.1490) eta 0:00:00
epoch [208/300] batch [1/2] loss 0.5085 (0.5085) acc 89.8438 (89.8438) loss_ce 0.3588 (0.3588) data_term 0.3588 (0.3588) kl_term 0.1497 (0.1497) eta 0:00:00
epoch [208/300] batch [2/2] loss 0.6065 (0.5575) acc 81.2500 (85.5469) loss_ce 0.4568 (0.4078) data_term 0.4568 (0.4078) kl_term 0.1497 (0.1497) eta 0:00:00
epoch [209/300] batch [1/2] loss 0.5157 (0.5157) acc 89.0625 (89.0625) loss_ce 0.3654 (0.3654) data_term 0.3654 (0.3654) kl_term 0.1504 (0.1504) eta 0:00:00
epoch [209/300] batch [2/2] loss 0.4378 (0.4768) acc 92.1875 (90.6250) loss_ce 0.2875 (0.3264) data_term 0.2875 (0.3264) kl_term 0.1503 (0.1504) eta 0:00:00
epoch [210/300] batch [1/2] loss 0.5197 (0.5197) acc 87.5000 (87.5000) loss_ce 0.3687 (0.3687) data_term 0.3687 (0.3687) kl_term 0.1510 (0.1510) eta 0:00:00
epoch [210/300] batch [2/2] loss 0.4739 (0.4968) acc 90.6250 (89.0625) loss_ce 0.3229 (0.3458) data_term 0.3229 (0.3458) kl_term 0.1510 (0.1510) eta 0:00:00
epoch [211/300] batch [1/2] loss 0.4783 (0.4783) acc 92.9688 (92.9688) loss_ce 0.3266 (0.3266) data_term 0.3266 (0.3266) kl_term 0.1517 (0.1517) eta 0:00:00
epoch [211/300] batch [2/2] loss 0.5261 (0.5022) acc 89.0625 (91.0156) loss_ce 0.3744 (0.3505) data_term 0.3744 (0.3505) kl_term 0.1517 (0.1517) eta 0:00:00
epoch [212/300] batch [1/2] loss 0.4647 (0.4647) acc 91.7969 (91.7969) loss_ce 0.3124 (0.3124) data_term 0.3124 (0.3124) kl_term 0.1524 (0.1524) eta 0:00:00
epoch [212/300] batch [2/2] loss 0.4513 (0.4580) acc 93.7500 (92.7734) loss_ce 0.2990 (0.3057) data_term 0.2990 (0.3057) kl_term 0.1523 (0.1523) eta 0:00:00
epoch [213/300] batch [1/2] loss 0.4651 (0.4651) acc 92.5781 (92.5781) loss_ce 0.3121 (0.3121) data_term 0.3121 (0.3121) kl_term 0.1530 (0.1530) eta 0:00:01
epoch [213/300] batch [2/2] loss 0.4622 (0.4636) acc 90.6250 (91.6016) loss_ce 0.3092 (0.3106) data_term 0.3092 (0.3106) kl_term 0.1530 (0.1530) eta 0:00:00
epoch [214/300] batch [1/2] loss 0.4332 (0.4332) acc 92.9688 (92.9688) loss_ce 0.2795 (0.2795) data_term 0.2795 (0.2795) kl_term 0.1537 (0.1537) eta 0:00:01
epoch [214/300] batch [2/2] loss 0.4324 (0.4328) acc 95.3125 (94.1406) loss_ce 0.2787 (0.2791) data_term 0.2787 (0.2791) kl_term 0.1537 (0.1537) eta 0:00:00
epoch [215/300] batch [1/2] loss 0.4735 (0.4735) acc 91.4062 (91.4062) loss_ce 0.3191 (0.3191) data_term 0.3191 (0.3191) kl_term 0.1544 (0.1544) eta 0:00:01
epoch [215/300] batch [2/2] loss 0.5525 (0.5130) acc 89.0625 (90.2344) loss_ce 0.3982 (0.3587) data_term 0.3982 (0.3587) kl_term 0.1543 (0.1543) eta 0:00:00
epoch [216/300] batch [1/2] loss 0.5153 (0.5153) acc 89.4531 (89.4531) loss_ce 0.3603 (0.3603) data_term 0.3603 (0.3603) kl_term 0.1550 (0.1550) eta 0:00:00
