***************
** Arguments **
***************
dataset_config_file: configs/datasets/stanford_cars.yaml
epoch [210/300] batch [4/13] loss 0.5030 (0.4714) acc 91.4062 (92.6758) loss_ce 0.4194 (0.3878) data_term 0.4194 (0.3878) kl_term 0.0835 (0.0835) eta 0:00:07
epoch [210/300] batch [5/13] loss 0.4969 (0.4765) acc 91.0156 (92.3438) loss_ce 0.4134 (0.3929) data_term 0.4134 (0.3929) kl_term 0.0835 (0.0835) eta 0:00:07
epoch [210/300] batch [6/13] loss 0.4782 (0.4768) acc 92.5781 (92.3828) loss_ce 0.3947 (0.3932) data_term 0.3947 (0.3932) kl_term 0.0835 (0.0835) eta 0:00:07
epoch [210/300] batch [7/13] loss 0.5631 (0.4891) acc 91.7969 (92.2991) loss_ce 0.4796 (0.4056) data_term 0.4796 (0.4056) kl_term 0.0835 (0.0835) eta 0:00:07
epoch [210/300] batch [8/13] loss 0.4539 (0.4847) acc 93.7500 (92.4805) loss_ce 0.3703 (0.4012) data_term 0.3703 (0.4012) kl_term 0.0836 (0.0835) eta 0:00:07
epoch [210/300] batch [9/13] loss 0.5430 (0.4912) acc 91.0156 (92.3177) loss_ce 0.4594 (0.4076) data_term 0.4594 (0.4076) kl_term 0.0836 (0.0835) eta 0:00:07
epoch [210/300] batch [10/13] loss 0.4555 (0.4876) acc 93.3594 (92.4219) loss_ce 0.3720 (0.4041) data_term 0.3720 (0.4041) kl_term 0.0836 (0.0835) eta 0:00:07
epoch [210/300] batch [11/13] loss 0.6409 (0.5015) acc 88.6719 (92.0810) loss_ce 0.5573 (0.4180) data_term 0.5573 (0.4180) kl_term 0.0836 (0.0835) eta 0:00:07
epoch [210/300] batch [12/13] loss 0.5941 (0.5093) acc 91.4062 (92.0247) loss_ce 0.5105 (0.4257) data_term 0.5105 (0.4257) kl_term 0.0836 (0.0835) eta 0:00:07
epoch [210/300] batch [13/13] loss 0.6298 (0.5185) acc 89.0625 (91.7969) loss_ce 0.5462 (0.4350) data_term 0.5462 (0.4350) kl_term 0.0836 (0.0835) eta 0:00:07
epoch [211/300] batch [1/13] loss 0.5367 (0.5367) acc 91.4062 (91.4062) loss_ce 0.4528 (0.4528) data_term 0.4528 (0.4528) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [2/13] loss 0.5185 (0.5276) acc 91.7969 (91.6016) loss_ce 0.4345 (0.4437) data_term 0.4345 (0.4437) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [3/13] loss 0.5400 (0.5318) acc 89.4531 (90.8854) loss_ce 0.4560 (0.4478) data_term 0.4560 (0.4478) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [4/13] loss 0.5423 (0.5344) acc 90.2344 (90.7227) loss_ce 0.4584 (0.4504) data_term 0.4584 (0.4504) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [5/13] loss 0.5809 (0.5437) acc 89.4531 (90.4688) loss_ce 0.4969 (0.4597) data_term 0.4969 (0.4597) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [6/13] loss 0.5524 (0.5452) acc 91.0156 (90.5599) loss_ce 0.4684 (0.4612) data_term 0.4684 (0.4612) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [7/13] loss 0.5551 (0.5466) acc 91.0156 (90.6250) loss_ce 0.4711 (0.4626) data_term 0.4711 (0.4626) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [8/13] loss 0.5052 (0.5414) acc 90.6250 (90.6250) loss_ce 0.4212 (0.4574) data_term 0.4212 (0.4574) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [9/13] loss 0.5240 (0.5395) acc 91.7969 (90.7552) loss_ce 0.4400 (0.4555) data_term 0.4400 (0.4555) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [10/13] loss 0.5334 (0.5389) acc 91.0156 (90.7812) loss_ce 0.4494 (0.4549) data_term 0.4494 (0.4549) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [11/13] loss 0.6209 (0.5463) acc 87.8906 (90.5185) loss_ce 0.5369 (0.4623) data_term 0.5369 (0.4623) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [12/13] loss 0.5045 (0.5428) acc 89.8438 (90.4622) loss_ce 0.4205 (0.4588) data_term 0.4205 (0.4588) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [211/300] batch [13/13] loss 0.7491 (0.5587) acc 85.9375 (90.1142) loss_ce 0.6650 (0.4747) data_term 0.6650 (0.4747) kl_term 0.0840 (0.0840) eta 0:00:07
epoch [212/300] batch [1/13] loss 0.4981 (0.4981) acc 92.5781 (92.5781) loss_ce 0.4137 (0.4137) data_term 0.4137 (0.4137) kl_term 0.0844 (0.0844) eta 0:00:07
epoch [212/300] batch [2/13] loss 0.4783 (0.4882) acc 92.5781 (92.5781) loss_ce 0.3938 (0.4038) data_term 0.3938 (0.4038) kl_term 0.0845 (0.0844) eta 0:00:07
epoch [212/300] batch [3/13] loss 0.5096 (0.4953) acc 92.1875 (92.4479) loss_ce 0.4252 (0.4109) data_term 0.4252 (0.4109) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [4/13] loss 0.5248 (0.5027) acc 91.4062 (92.1875) loss_ce 0.4403 (0.4182) data_term 0.4403 (0.4182) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [5/13] loss 0.5442 (0.5110) acc 90.6250 (91.8750) loss_ce 0.4598 (0.4265) data_term 0.4598 (0.4265) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [6/13] loss 0.4685 (0.5039) acc 92.9688 (92.0573) loss_ce 0.3841 (0.4195) data_term 0.3841 (0.4195) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [7/13] loss 0.4993 (0.5033) acc 92.5781 (92.1317) loss_ce 0.4148 (0.4188) data_term 0.4148 (0.4188) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [8/13] loss 0.5417 (0.5081) acc 91.0156 (91.9922) loss_ce 0.4572 (0.4236) data_term 0.4572 (0.4236) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [9/13] loss 0.5526 (0.5130) acc 89.8438 (91.7535) loss_ce 0.4681 (0.4285) data_term 0.4681 (0.4285) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [10/13] loss 0.5573 (0.5174) acc 90.6250 (91.6406) loss_ce 0.4728 (0.4330) data_term 0.4728 (0.4330) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [11/13] loss 0.6891 (0.5330) acc 86.7188 (91.1932) loss_ce 0.6046 (0.4486) data_term 0.6046 (0.4486) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [12/13] loss 0.4619 (0.5271) acc 92.1875 (91.2760) loss_ce 0.3774 (0.4426) data_term 0.3774 (0.4426) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [212/300] batch [13/13] loss 0.4653 (0.5224) acc 92.1875 (91.3462) loss_ce 0.3808 (0.4379) data_term 0.3808 (0.4379) kl_term 0.0845 (0.0845) eta 0:00:07
epoch [213/300] batch [1/13] loss 0.4787 (0.4787) acc 92.5781 (92.5781) loss_ce 0.3938 (0.3938) data_term 0.3938 (0.3938) kl_term 0.0849 (0.0849) eta 0:00:08
epoch [213/300] batch [2/13] loss 0.5169 (0.4978) acc 91.7969 (92.1875) loss_ce 0.4320 (0.4129) data_term 0.4320 (0.4129) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [3/13] loss 0.5267 (0.5074) acc 90.2344 (91.5365) loss_ce 0.4418 (0.4225) data_term 0.4418 (0.4225) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [4/13] loss 0.5307 (0.5132) acc 90.6250 (91.3086) loss_ce 0.4458 (0.4283) data_term 0.4458 (0.4283) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [5/13] loss 0.3930 (0.4892) acc 95.3125 (92.1094) loss_ce 0.3081 (0.4043) data_term 0.3081 (0.4043) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [6/13] loss 0.5320 (0.4963) acc 89.8438 (91.7318) loss_ce 0.4470 (0.4114) data_term 0.4470 (0.4114) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [7/13] loss 0.5842 (0.5089) acc 90.2344 (91.5179) loss_ce 0.4993 (0.4240) data_term 0.4993 (0.4240) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [8/13] loss 0.4970 (0.5074) acc 92.5781 (91.6504) loss_ce 0.4120 (0.4225) data_term 0.4120 (0.4225) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [9/13] loss 0.5650 (0.5138) acc 89.4531 (91.4062) loss_ce 0.4801 (0.4289) data_term 0.4801 (0.4289) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [10/13] loss 0.4421 (0.5066) acc 93.7500 (91.6406) loss_ce 0.3572 (0.4217) data_term 0.3572 (0.4217) kl_term 0.0849 (0.0849) eta 0:00:07
epoch [213/300] batch [11/13] loss 0.4876 (0.5049) acc 91.0156 (91.5838) loss_ce 0.4027 (0.4200) data_term 0.4027 (0.4200) kl_term 0.0850 (0.0849) eta 0:00:07
epoch [213/300] batch [12/13] loss 0.5749 (0.5107) acc 90.6250 (91.5039) loss_ce 0.4900 (0.4258) data_term 0.4900 (0.4258) kl_term 0.0850 (0.0849) eta 0:00:07
epoch [213/300] batch [13/13] loss 0.5880 (0.5167) acc 89.0625 (91.3161) loss_ce 0.5031 (0.4317) data_term 0.5031 (0.4317) kl_term 0.0850 (0.0849) eta 0:00:07
epoch [214/300] batch [1/13] loss 0.5326 (0.5326) acc 90.6250 (90.6250) loss_ce 0.4473 (0.4473) data_term 0.4473 (0.4473) kl_term 0.0854 (0.0854) eta 0:00:08
epoch [214/300] batch [2/13] loss 0.4959 (0.5143) acc 92.1875 (91.4062) loss_ce 0.4106 (0.4289) data_term 0.4106 (0.4289) kl_term 0.0854 (0.0854) eta 0:00:08
epoch [214/300] batch [3/13] loss 0.4442 (0.4909) acc 93.7500 (92.1875) loss_ce 0.3588 (0.4055) data_term 0.3588 (0.4055) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [4/13] loss 0.6393 (0.5280) acc 89.0625 (91.4062) loss_ce 0.5539 (0.4426) data_term 0.5539 (0.4426) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [5/13] loss 0.5572 (0.5338) acc 89.8438 (91.0938) loss_ce 0.4718 (0.4485) data_term 0.4718 (0.4485) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [6/13] loss 0.5614 (0.5384) acc 90.6250 (91.0156) loss_ce 0.4760 (0.4531) data_term 0.4760 (0.4531) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [7/13] loss 0.5412 (0.5388) acc 91.7969 (91.1272) loss_ce 0.4558 (0.4535) data_term 0.4558 (0.4535) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [8/13] loss 0.4900 (0.5327) acc 92.5781 (91.3086) loss_ce 0.4046 (0.4474) data_term 0.4046 (0.4474) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [9/13] loss 0.5607 (0.5358) acc 91.4062 (91.3194) loss_ce 0.4753 (0.4505) data_term 0.4753 (0.4505) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [10/13] loss 0.5578 (0.5380) acc 90.6250 (91.2500) loss_ce 0.4724 (0.4527) data_term 0.4724 (0.4527) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [11/13] loss 0.5239 (0.5368) acc 91.0156 (91.2287) loss_ce 0.4385 (0.4514) data_term 0.4385 (0.4514) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [12/13] loss 0.5217 (0.5355) acc 91.7969 (91.2760) loss_ce 0.4363 (0.4501) data_term 0.4363 (0.4501) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [214/300] batch [13/13] loss 0.4246 (0.5270) acc 92.1875 (91.3462) loss_ce 0.3392 (0.4416) data_term 0.3392 (0.4416) kl_term 0.0854 (0.0854) eta 0:00:07
epoch [215/300] batch [1/13] loss 0.4965 (0.4965) acc 91.7969 (91.7969) loss_ce 0.4107 (0.4107) data_term 0.4107 (0.4107) kl_term 0.0858 (0.0858) eta 0:00:08
epoch [215/300] batch [2/13] loss 0.5514 (0.5240) acc 89.0625 (90.4297) loss_ce 0.4656 (0.4381) data_term 0.4656 (0.4381) kl_term 0.0858 (0.0858) eta 0:00:08
epoch [215/300] batch [3/13] loss 0.4846 (0.5108) acc 92.1875 (91.0156) loss_ce 0.3988 (0.4250) data_term 0.3988 (0.4250) kl_term 0.0858 (0.0858) eta 0:00:56
epoch [215/300] batch [4/13] loss 0.4852 (0.5044) acc 90.2344 (90.8203) loss_ce 0.3993 (0.4186) data_term 0.3993 (0.4186) kl_term 0.0858 (0.0858) eta 0:00:43
epoch [215/300] batch [5/13] loss 0.5932 (0.5222) acc 90.2344 (90.7031) loss_ce 0.5074 (0.4363) data_term 0.5074 (0.4363) kl_term 0.0858 (0.0858) eta 0:00:36
epoch [215/300] batch [6/13] loss 0.5069 (0.5196) acc 90.6250 (90.6901) loss_ce 0.4211 (0.4338) data_term 0.4211 (0.4338) kl_term 0.0858 (0.0858) eta 0:00:31
epoch [215/300] batch [7/13] loss 0.5357 (0.5219) acc 94.1406 (91.1830) loss_ce 0.4498 (0.4361) data_term 0.4498 (0.4361) kl_term 0.0859 (0.0858) eta 0:00:27
epoch [215/300] batch [8/13] loss 0.5296 (0.5229) acc 90.2344 (91.0645) loss_ce 0.4437 (0.4370) data_term 0.4437 (0.4370) kl_term 0.0859 (0.0858) eta 0:00:24
epoch [215/300] batch [9/13] loss 0.5749 (0.5287) acc 89.8438 (90.9288) loss_ce 0.4891 (0.4428) data_term 0.4891 (0.4428) kl_term 0.0859 (0.0858) eta 0:00:22
epoch [215/300] batch [10/13] loss 0.4499 (0.5208) acc 93.3594 (91.1719) loss_ce 0.3640 (0.4349) data_term 0.3640 (0.4349) kl_term 0.0859 (0.0858) eta 0:00:20
epoch [215/300] batch [11/13] loss 0.5087 (0.5197) acc 92.9688 (91.3352) loss_ce 0.4229 (0.4338) data_term 0.4229 (0.4338) kl_term 0.0859 (0.0858) eta 0:00:19
epoch [215/300] batch [12/13] loss 0.5404 (0.5214) acc 91.4062 (91.3411) loss_ce 0.4546 (0.4356) data_term 0.4546 (0.4356) kl_term 0.0859 (0.0858) eta 0:00:18
epoch [215/300] batch [13/13] loss 0.7379 (0.5381) acc 84.3750 (90.8053) loss_ce 0.6520 (0.4522) data_term 0.6520 (0.4522) kl_term 0.0859 (0.0858) eta 0:00:17
epoch [216/300] batch [1/13] loss 0.5344 (0.5344) acc 91.7969 (91.7969) loss_ce 0.4482 (0.4482) data_term 0.4482 (0.4482) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [2/13] loss 0.5723 (0.5534) acc 88.6719 (90.2344) loss_ce 0.4860 (0.4671) data_term 0.4860 (0.4671) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [3/13] loss 0.5171 (0.5413) acc 93.3594 (91.2760) loss_ce 0.4308 (0.4550) data_term 0.4308 (0.4550) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [4/13] loss 0.4819 (0.5264) acc 91.7969 (91.4062) loss_ce 0.3956 (0.4402) data_term 0.3956 (0.4402) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [5/13] loss 0.5237 (0.5259) acc 91.4062 (91.4062) loss_ce 0.4374 (0.4396) data_term 0.4374 (0.4396) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [6/13] loss 0.5826 (0.5353) acc 89.0625 (91.0156) loss_ce 0.4963 (0.4491) data_term 0.4963 (0.4491) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [7/13] loss 0.5132 (0.5322) acc 93.7500 (91.4062) loss_ce 0.4269 (0.4459) data_term 0.4269 (0.4459) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [8/13] loss 0.4516 (0.5221) acc 92.5781 (91.5527) loss_ce 0.3653 (0.4358) data_term 0.3653 (0.4358) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [9/13] loss 0.4717 (0.5165) acc 90.2344 (91.4062) loss_ce 0.3854 (0.4302) data_term 0.3854 (0.4302) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [10/13] loss 0.5596 (0.5208) acc 90.2344 (91.2891) loss_ce 0.4733 (0.4345) data_term 0.4733 (0.4345) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [11/13] loss 0.5052 (0.5194) acc 92.1875 (91.3707) loss_ce 0.4188 (0.4331) data_term 0.4188 (0.4331) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [12/13] loss 0.4943 (0.5173) acc 92.5781 (91.4714) loss_ce 0.4079 (0.4310) data_term 0.4079 (0.4310) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [216/300] batch [13/13] loss 0.4863 (0.5149) acc 92.1875 (91.5264) loss_ce 0.3999 (0.4286) data_term 0.3999 (0.4286) kl_term 0.0863 (0.0863) eta 0:00:05
epoch [217/300] batch [1/13] loss 0.5335 (0.5335) acc 89.8438 (89.8438) loss_ce 0.4467 (0.4467) data_term 0.4467 (0.4467) kl_term 0.0867 (0.0867) eta 0:00:05
epoch [217/300] batch [2/13] loss 0.5757 (0.5546) acc 91.4062 (90.6250) loss_ce 0.4890 (0.4679) data_term 0.4890 (0.4679) kl_term 0.0867 (0.0867) eta 0:00:05
epoch [217/300] batch [3/13] loss 0.5443 (0.5512) acc 91.0156 (90.7552) loss_ce 0.4576 (0.4644) data_term 0.4576 (0.4644) kl_term 0.0867 (0.0867) eta 0:00:05
epoch [217/300] batch [4/13] loss 0.4897 (0.5358) acc 92.1875 (91.1133) loss_ce 0.4029 (0.4491) data_term 0.4029 (0.4491) kl_term 0.0868 (0.0867) eta 0:00:06
epoch [217/300] batch [5/13] loss 0.5048 (0.5296) acc 91.7969 (91.2500) loss_ce 0.4181 (0.4429) data_term 0.4181 (0.4429) kl_term 0.0868 (0.0867) eta 0:00:06
epoch [217/300] batch [6/13] loss 0.5406 (0.5314) acc 91.4062 (91.2760) loss_ce 0.4538 (0.4447) data_term 0.4538 (0.4447) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [7/13] loss 0.4062 (0.5135) acc 95.3125 (91.8527) loss_ce 0.3194 (0.4268) data_term 0.3194 (0.4268) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [8/13] loss 0.4664 (0.5076) acc 93.7500 (92.0898) loss_ce 0.3797 (0.4209) data_term 0.3797 (0.4209) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [9/13] loss 0.6619 (0.5248) acc 89.4531 (91.7969) loss_ce 0.5752 (0.4380) data_term 0.5752 (0.4380) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [10/13] loss 0.5501 (0.5273) acc 91.4062 (91.7578) loss_ce 0.4633 (0.4406) data_term 0.4633 (0.4406) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [11/13] loss 0.4446 (0.5198) acc 92.5781 (91.8324) loss_ce 0.3578 (0.4330) data_term 0.3578 (0.4330) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [12/13] loss 0.5196 (0.5198) acc 92.9688 (91.9271) loss_ce 0.4328 (0.4330) data_term 0.4328 (0.4330) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [217/300] batch [13/13] loss 0.6210 (0.5276) acc 89.0625 (91.7067) loss_ce 0.5342 (0.4408) data_term 0.5342 (0.4408) kl_term 0.0868 (0.0868) eta 0:00:06
epoch [218/300] batch [1/13] loss 0.5635 (0.5635) acc 91.0156 (91.0156) loss_ce 0.4764 (0.4764) data_term 0.4764 (0.4764) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [2/13] loss 0.5844 (0.5740) acc 88.6719 (89.8438) loss_ce 0.4972 (0.4868) data_term 0.4972 (0.4868) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [3/13] loss 0.5371 (0.5617) acc 90.6250 (90.1042) loss_ce 0.4499 (0.4745) data_term 0.4499 (0.4745) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [4/13] loss 0.5959 (0.5702) acc 88.6719 (89.7461) loss_ce 0.5087 (0.4830) data_term 0.5087 (0.4830) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [5/13] loss 0.5520 (0.5666) acc 90.2344 (89.8438) loss_ce 0.4648 (0.4794) data_term 0.4648 (0.4794) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [6/13] loss 0.5502 (0.5639) acc 90.6250 (89.9740) loss_ce 0.4630 (0.4767) data_term 0.4630 (0.4767) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [7/13] loss 0.4368 (0.5457) acc 93.7500 (90.5134) loss_ce 0.3496 (0.4585) data_term 0.3496 (0.4585) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [8/13] loss 0.5050 (0.5406) acc 89.4531 (90.3809) loss_ce 0.4178 (0.4534) data_term 0.4178 (0.4534) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [9/13] loss 0.5238 (0.5388) acc 92.1875 (90.5816) loss_ce 0.4366 (0.4516) data_term 0.4366 (0.4516) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [10/13] loss 0.5121 (0.5361) acc 92.5781 (90.7812) loss_ce 0.4249 (0.4489) data_term 0.4249 (0.4489) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [11/13] loss 0.5195 (0.5346) acc 94.1406 (91.0866) loss_ce 0.4322 (0.4474) data_term 0.4322 (0.4474) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [12/13] loss 0.5024 (0.5319) acc 90.2344 (91.0156) loss_ce 0.4152 (0.4447) data_term 0.4152 (0.4447) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [218/300] batch [13/13] loss 0.4939 (0.5290) acc 95.3125 (91.3462) loss_ce 0.4066 (0.4418) data_term 0.4066 (0.4418) kl_term 0.0872 (0.0872) eta 0:00:07
epoch [219/300] batch [1/13] loss 0.5832 (0.5832) acc 89.4531 (89.4531) loss_ce 0.4956 (0.4956) data_term 0.4956 (0.4956) kl_term 0.0876 (0.0876) eta 0:00:07
epoch [219/300] batch [2/13] loss 0.4822 (0.5327) acc 93.3594 (91.4062) loss_ce 0.3945 (0.4450) data_term 0.3945 (0.4450) kl_term 0.0877 (0.0876) eta 0:00:07
epoch [219/300] batch [3/13] loss 0.4913 (0.5189) acc 92.1875 (91.6667) loss_ce 0.4037 (0.4313) data_term 0.4037 (0.4313) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [4/13] loss 0.4445 (0.5003) acc 94.1406 (92.2852) loss_ce 0.3569 (0.4127) data_term 0.3569 (0.4127) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [5/13] loss 0.6020 (0.5207) acc 91.0156 (92.0312) loss_ce 0.5144 (0.4330) data_term 0.5144 (0.4330) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [6/13] loss 0.5178 (0.5202) acc 91.7969 (91.9922) loss_ce 0.4301 (0.4325) data_term 0.4301 (0.4325) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [7/13] loss 0.4485 (0.5099) acc 93.7500 (92.2433) loss_ce 0.3608 (0.4223) data_term 0.3608 (0.4223) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [8/13] loss 0.5890 (0.5198) acc 89.4531 (91.8945) loss_ce 0.5013 (0.4322) data_term 0.5013 (0.4322) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [9/13] loss 0.5835 (0.5269) acc 90.2344 (91.7101) loss_ce 0.4958 (0.4392) data_term 0.4958 (0.4392) kl_term 0.0877 (0.0877) eta 0:00:07
epoch [219/300] batch [10/13] loss 0.4472 (0.5189) acc 94.1406 (91.9531) loss_ce 0.3595 (0.4313) data_term 0.3595 (0.4313) kl_term 0.0877 (0.0877) eta 0:00:08
epoch [219/300] batch [11/13] loss 0.5552 (0.5222) acc 91.4062 (91.9034) loss_ce 0.4675 (0.4346) data_term 0.4675 (0.4346) kl_term 0.0877 (0.0877) eta 0:00:08
epoch [219/300] batch [12/13] loss 0.6138 (0.5299) acc 89.0625 (91.6667) loss_ce 0.5261 (0.4422) data_term 0.5261 (0.4422) kl_term 0.0877 (0.0877) eta 0:00:08
epoch [219/300] batch [13/13] loss 0.5361 (0.5303) acc 90.6250 (91.5865) loss_ce 0.4484 (0.4427) data_term 0.4484 (0.4427) kl_term 0.0877 (0.0877) eta 0:00:08
epoch [220/300] batch [1/13] loss 0.5006 (0.5006) acc 92.1875 (92.1875) loss_ce 0.4125 (0.4125) data_term 0.4125 (0.4125) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [2/13] loss 0.5057 (0.5031) acc 92.1875 (92.1875) loss_ce 0.4176 (0.4150) data_term 0.4176 (0.4150) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [3/13] loss 0.5939 (0.5334) acc 89.4531 (91.2760) loss_ce 0.5058 (0.4453) data_term 0.5058 (0.4453) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [4/13] loss 0.5629 (0.5408) acc 91.0156 (91.2109) loss_ce 0.4748 (0.4527) data_term 0.4748 (0.4527) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [5/13] loss 0.6195 (0.5565) acc 89.0625 (90.7812) loss_ce 0.5313 (0.4684) data_term 0.5313 (0.4684) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [6/13] loss 0.5527 (0.5559) acc 89.8438 (90.6250) loss_ce 0.4646 (0.4678) data_term 0.4646 (0.4678) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [7/13] loss 0.4488 (0.5406) acc 93.7500 (91.0714) loss_ce 0.3607 (0.4525) data_term 0.3607 (0.4525) kl_term 0.0881 (0.0881) eta 0:00:08
epoch [220/300] batch [8/13] loss 0.4642 (0.5310) acc 92.9688 (91.3086) loss_ce 0.3760 (0.4429) data_term 0.3760 (0.4429) kl_term 0.0881 (0.0881) eta 0:00:07
epoch [220/300] batch [9/13] loss 0.5072 (0.5284) acc 93.3594 (91.5365) loss_ce 0.4191 (0.4403) data_term 0.4191 (0.4403) kl_term 0.0881 (0.0881) eta 0:00:07
epoch [220/300] batch [10/13] loss 0.4828 (0.5238) acc 92.1875 (91.6016) loss_ce 0.3946 (0.4357) data_term 0.3946 (0.4357) kl_term 0.0881 (0.0881) eta 0:00:07
epoch [220/300] batch [11/13] loss 0.4460 (0.5167) acc 94.1406 (91.8324) loss_ce 0.3579 (0.4286) data_term 0.3579 (0.4286) kl_term 0.0881 (0.0881) eta 0:00:07
epoch [220/300] batch [12/13] loss 0.4609 (0.5121) acc 93.7500 (91.9922) loss_ce 0.3728 (0.4240) data_term 0.3728 (0.4240) kl_term 0.0881 (0.0881) eta 0:00:07
