pair_name,bayes_mode,sample_index,sample_id,label,main_pred,rep_pred,fusion_pred,main_correct,rep_correct,fusion_correct,main_rep_pred_disagree,main_rep_margin_sign_conflict,disagreement_type,fusion_followed_prediction,main_true_margin,rep_true_margin,fusion_true_margin,main_max_wrong_class,rep_max_wrong_class,fusion_max_wrong_class,margin_conflict_type,fusion_followed_margin_side,fusion_margin_negative,main_true_prob,rep_true_prob,fusion_true_prob,main_max_wrong_prob,rep_max_wrong_prob,fusion_max_wrong_prob
case_B__VS__case_A,mc_prob_mean_probs,625,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c01.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8940386176109314,0.9996157288551331,0.9850677251815796,17,17,17,both_positive,branches_same_margin_side,False,0.9465726017951965,0.9997748136520386,0.9924147725105286,0.052533961832523346,0.00015905770123936236,0.007347024045884609
case_B__VS__case_A,mc_prob_mean_probs,626,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c02.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9572814106941223,0.9958560466766357,0.9833020567893982,17,17,17,both_positive,branches_same_margin_side,False,0.9783633947372437,0.9979179501533508,0.9916055798530579,0.021081971004605293,0.002061923500150442,0.00830350536853075
case_B__VS__case_A,mc_prob_mean_probs,627,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c03.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8664456605911255,0.9709269404411316,0.9295862913131714,17,17,17,both_positive,branches_same_margin_side,False,0.9248038530349731,0.9836456179618835,0.9611982107162476,0.05835820361971855,0.012718701735138893,0.03161193057894707
case_B__VS__case_A,mc_prob_mean_probs,628,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c04.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8072564601898193,0.9934033751487732,0.9393381476402283,17,17,17,both_positive,branches_same_margin_side,False,0.902997612953186,0.9965516924858093,0.9694415926933289,0.0957411453127861,0.0031482880003750324,0.03010345622897148
case_B__VS__case_A,mc_prob_mean_probs,629,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c05.jpg,16,69,20,20,False,False,False,True,False,both_wrong_different_predictions,rep,-0.29206255078315735,-0.4915747046470642,-0.438351571559906,69,20,20,both_negative,branches_same_margin_side,True,0.09245312958955765,0.028923165053129196,0.08075805008411407,0.3845156729221344,0.5204978585243225,0.5191096067428589
case_B__VS__case_A,mc_prob_mean_probs,630,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c06.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8822174072265625,0.9871097803115845,0.9513496160507202,17,17,17,both_positive,branches_same_margin_side,False,0.9376716613769531,0.9911596179008484,0.9736835360527039,0.05545427277684212,0.004049819428473711,0.022333934903144836
case_B__VS__case_A,mc_prob_mean_probs,631,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g03_c07.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.33771783113479614,0.14762380719184875,0.2944370210170746,20,20,20,both_positive,branches_same_margin_side,False,0.6122304201126099,0.45817065238952637,0.5975797176361084,0.2745125889778137,0.3105468451976776,0.3031426966190338
case_B__VS__case_A,mc_prob_mean_probs,632,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c01.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9456583261489868,0.8647411465644836,0.9568590521812439,17,70,17,both_positive,branches_same_margin_side,False,0.9686369895935059,0.9267743825912476,0.9721811413764954,0.022978682070970535,0.06203325837850571,0.015322062186896801
case_B__VS__case_A,mc_prob_mean_probs,633,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c02.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8415113687515259,0.6331950426101685,0.8689273595809937,17,70,17,both_positive,branches_same_margin_side,False,0.9137995839118958,0.7951222658157349,0.9214932322502136,0.07228821516036987,0.1619272530078888,0.05256589129567146
case_B__VS__case_A,mc_prob_mean_probs,634,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c03.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8472931385040283,0.8987656235694885,0.9166007041931152,17,70,17,both_positive,branches_same_margin_side,False,0.9187508821487427,0.9431061744689941,0.9537101984024048,0.07145774364471436,0.044340573251247406,0.03710950165987015
case_B__VS__case_A,mc_prob_mean_probs,635,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c04.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8082765340805054,0.74724942445755,0.8283205628395081,17,70,17,both_positive,branches_same_margin_side,False,0.8964811563491821,0.8350677490234375,0.9036580324172974,0.08820463716983795,0.08781832456588745,0.07533745467662811
case_B__VS__case_A,mc_prob_mean_probs,636,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c05.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9466829895973206,0.9561290740966797,0.9711673855781555,70,70,70,both_positive,branches_same_margin_side,False,0.9662399291992188,0.9779741168022156,0.9839594960212708,0.019556915387511253,0.021845022216439247,0.012792102992534637
case_B__VS__case_A,mc_prob_mean_probs,637,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c06.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9070621728897095,0.7535886168479919,0.9298385977745056,17,70,70,both_positive,branches_same_margin_side,False,0.9470267295837402,0.8714004755020142,0.9533365368843079,0.039964526891708374,0.11781183630228043,0.023497935384511948
case_B__VS__case_A,mc_prob_mean_probs,638,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g04_c07.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8627344369888306,0.4755593538284302,0.7902750372886658,70,70,70,both_positive,branches_same_margin_side,False,0.9129815101623535,0.7240473628044128,0.8814702033996582,0.05024705454707146,0.24848799407482147,0.09119518101215363
case_B__VS__case_A,mc_prob_mean_probs,639,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c01.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8725923895835876,0.8240160346031189,0.8823539018630981,17,17,17,both_positive,branches_same_margin_side,False,0.9315282702445984,0.9109137654304504,0.9395465850830078,0.058935899287462234,0.08689771592617035,0.05719267576932907
case_B__VS__case_A,mc_prob_mean_probs,640,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c02.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.943737268447876,0.6675540208816528,0.9124388098716736,17,17,17,both_positive,branches_same_margin_side,False,0.9687060117721558,0.8259034156799316,0.9531846046447754,0.024968722835183144,0.15834936499595642,0.04074578732252121
case_B__VS__case_A,mc_prob_mean_probs,641,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c03.jpg,16,17,17,17,False,False,False,False,False,same_pred_both_wrong,both_same_prediction,-0.1475566327571869,-0.9867957830429077,-0.7183813452720642,17,17,17,both_negative,branches_same_margin_side,True,0.3751244843006134,0.006549199111759663,0.13643904030323029,0.5226811170578003,0.9933449625968933,0.8548203706741333
case_B__VS__case_A,mc_prob_mean_probs,642,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c04.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7864679098129272,0.9320203065872192,0.8702259659767151,17,17,17,both_positive,branches_same_margin_side,False,0.8824183344841003,0.9626708030700684,0.9322158098220825,0.0959504097700119,0.03065052069723606,0.06198985129594803
case_B__VS__case_A,mc_prob_mean_probs,643,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c05.jpg,16,17,16,16,False,True,True,True,True,main_wrong_rep_correct,rep,-0.019288599491119385,0.9507907629013062,0.5211519002914429,17,17,17,main_negative_rep_positive,rep,False,0.48762303590774536,0.9752544164657593,0.7597707509994507,0.5069116353988647,0.024463653564453125,0.2386188507080078
case_B__VS__case_A,mc_prob_mean_probs,644,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c06.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8003939986228943,0.9965009689331055,0.9452604651451111,17,17,17,both_positive,branches_same_margin_side,False,0.8981383442878723,0.9980769157409668,0.9720098376274109,0.09774436801671982,0.001575974514707923,0.026749391108751297
case_B__VS__case_A,mc_prob_mean_probs,645,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g05_c07.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9440022110939026,0.8177867531776428,0.9648225903511047,17,70,17,both_positive,branches_same_margin_side,False,0.967633843421936,0.9071089029312134,0.976453959941864,0.023631609976291656,0.08932214230298996,0.011631357483565807
case_B__VS__case_A,mc_prob_mean_probs,646,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c01.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8346753120422363,0.9011574387550354,0.929945707321167,17,70,17,both_positive,branches_same_margin_side,False,0.9089256525039673,0.9487478137016296,0.9561670422554016,0.07425031810998917,0.047590386122465134,0.026221346110105515
case_B__VS__case_A,mc_prob_mean_probs,647,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c02.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8848509192466736,0.9591448307037354,0.941373884677887,17,70,17,both_positive,branches_same_margin_side,False,0.9367958903312683,0.974156379699707,0.9670574069023132,0.051944948732852936,0.01501152478158474,0.02568349801003933
case_B__VS__case_A,mc_prob_mean_probs,648,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c03.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.5328126549720764,0.9925448298454285,0.8738015294075012,17,17,17,both_positive,branches_same_margin_side,False,0.7559390068054199,0.9953452348709106,0.9340513944625854,0.2231263667345047,0.0028004231862723827,0.06024985760450363
case_B__VS__case_A,mc_prob_mean_probs,649,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c04.jpg,16,17,17,17,False,False,False,False,False,same_pred_both_wrong,both_same_prediction,-0.050120264291763306,-0.7747758030891418,-0.5861673355102539,17,17,17,both_negative,branches_same_margin_side,True,0.13341620564460754,0.0006625588284805417,0.04951415956020355,0.18353646993637085,0.7754383683204651,0.6356815099716187
case_B__VS__case_A,mc_prob_mean_probs,650,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c05.jpg,16,69,17,17,False,False,False,True,False,both_wrong_different_predictions,rep,-0.06632167100906372,-0.5165386199951172,-0.17206978797912598,69,17,17,both_negative,branches_same_margin_side,True,0.0795871913433075,0.0052123903296887875,0.06317567825317383,0.14590886235237122,0.5217509865760803,0.2352454662322998
case_B__VS__case_A,mc_prob_mean_probs,651,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c06.jpg,16,45,17,17,False,False,False,True,False,both_wrong_different_predictions,rep,-0.2562636733055115,-0.6162226796150208,-0.514018177986145,45,17,17,both_negative,branches_same_margin_side,True,0.017611850053071976,0.008744326420128345,0.02452399767935276,0.27387553453445435,0.6249669790267944,0.5385421514511108
case_B__VS__case_A,mc_prob_mean_probs,652,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g06_c07.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.5455660820007324,0.7882019877433777,0.7058597803115845,70,70,70,both_positive,branches_same_margin_side,False,0.7555705308914185,0.8851348757743835,0.8427494168281555,0.21000441908836365,0.09693290293216705,0.13688960671424866
case_B__VS__case_A,mc_prob_mean_probs,653,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c01.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9769930243492126,0.9843904376029968,0.9881808161735535,17,70,17,both_positive,branches_same_margin_side,False,0.9849550127983093,0.9909940958023071,0.9926224946975708,0.007962008006870747,0.00660367775708437,0.004441655240952969
case_B__VS__case_A,mc_prob_mean_probs,654,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c02.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9495283961296082,0.24281752109527588,0.8804453611373901,17,17,17,both_positive,branches_same_margin_side,False,0.9731451272964478,0.6130004525184631,0.9396215677261353,0.02361675724387169,0.37018293142318726,0.05917622894048691
case_B__VS__case_A,mc_prob_mean_probs,655,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c03.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9586809277534485,0.9328911304473877,0.9780767560005188,70,70,70,both_positive,branches_same_margin_side,False,0.9736889004707336,0.9635757207870483,0.9871508479118347,0.015007944777607918,0.030684620141983032,0.009074111469089985
case_B__VS__case_A,mc_prob_mean_probs,656,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c04.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9822399020195007,0.9986468553543091,0.9953542947769165,17,70,17,both_positive,branches_same_margin_side,False,0.9882683753967285,0.9990781545639038,0.9971224665641785,0.006028476171195507,0.00043132464634254575,0.0017681575845927
case_B__VS__case_A,mc_prob_mean_probs,657,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c05.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8380120396614075,0.9082531929016113,0.9131366014480591,17,57,17,both_positive,branches_same_margin_side,False,0.917232871055603,0.9466195106506348,0.9557939767837524,0.07922081649303436,0.03836633265018463,0.04265739768743515
case_B__VS__case_A,mc_prob_mean_probs,658,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c06.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9239012598991394,0.9878483414649963,0.9830297231674194,70,17,17,both_positive,branches_same_margin_side,False,0.9582778811454773,0.992723822593689,0.9888070225715637,0.03437664732336998,0.004875483922660351,0.005777309648692608
case_B__VS__case_A,mc_prob_mean_probs,659,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Punching_Bag/v_BoxingPunchingBag_g07_c07.jpg,16,16,16,16,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9806150197982788,0.999238908290863,0.9948534369468689,17,17,17,both_positive,branches_same_margin_side,False,0.9882301092147827,0.9995326995849609,0.9972587823867798,0.007615075912326574,0.0002937958633992821,0.002405331237241626
case_B__VS__case_A,mc_prob_mean_probs,660,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g01_c01.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9781807661056519,0.8961610198020935,0.9883694648742676,16,57,16,both_positive,branches_same_margin_side,False,0.9828139543533325,0.9406231045722961,0.9913181066513062,0.00463318545371294,0.04446205869317055,0.002948633162304759
case_B__VS__case_A,mc_prob_mean_probs,661,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g01_c02.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9343878030776978,0.6878595352172852,0.9514538645744324,16,57,16,both_positive,branches_same_margin_side,False,0.9642864465713501,0.8289104700088501,0.9718597531318665,0.029898647218942642,0.14105093479156494,0.020405884832143784
case_B__VS__case_A,mc_prob_mean_probs,662,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g01_c03.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9499008059501648,0.8253435492515564,0.9484812021255493,98,98,98,both_positive,branches_same_margin_side,False,0.9723337292671204,0.8893371820449829,0.9725426435470581,0.02243291586637497,0.06399363279342651,0.02406146563589573
case_B__VS__case_A,mc_prob_mean_probs,663,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g01_c04.jpg,17,69,17,17,False,True,True,True,True,main_wrong_rep_correct,rep,-0.34230855107307434,0.7972407341003418,0.3681890368461609,69,71,69,main_negative_rep_positive,rep,False,0.2104855477809906,0.8783432841300964,0.6290239095687866,0.5527940988540649,0.08110253512859344,0.26083487272262573
case_B__VS__case_A,mc_prob_mean_probs,664,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g02_c01.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9838414192199707,0.9979926943778992,0.9970608949661255,57,57,57,both_positive,branches_same_margin_side,False,0.9897900819778442,0.9989334344863892,0.9981955289840698,0.005948652047663927,0.0009407622856087983,0.0011346092214807868
case_B__VS__case_A,mc_prob_mean_probs,665,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g02_c02.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8175451755523682,0.9998610019683838,0.988852322101593,34,16,34,both_positive,branches_same_margin_side,False,0.8936723470687866,0.9999145269393921,0.9933306574821472,0.07612715661525726,5.350823630578816e-05,0.0044783130288124084
case_B__VS__case_A,mc_prob_mean_probs,666,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g02_c03.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9913672804832458,0.9997063875198364,0.9983997941017151,34,57,34,both_positive,branches_same_margin_side,False,0.9941056966781616,0.9998027086257935,0.9989402890205383,0.0027384355198591948,9.629690612200648e-05,0.0005404711118899286
case_B__VS__case_A,mc_prob_mean_probs,667,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g02_c04.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.006009340286254883,0.9875357747077942,0.7297244668006897,57,57,57,both_positive,branches_same_margin_side,False,0.500283420085907,0.9936226010322571,0.8643118739128113,0.4942740797996521,0.006086826790124178,0.1345873922109604
case_B__VS__case_A,mc_prob_mean_probs,668,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g03_c01.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7520756721496582,0.9871604442596436,0.9502630829811096,98,9,69,both_positive,branches_same_margin_side,False,0.8189750909805298,0.9910567402839661,0.9646250605583191,0.06689939647912979,0.0038962867110967636,0.014361982233822346
case_B__VS__case_A,mc_prob_mean_probs,669,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g03_c02.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7953559756278992,0.9835066795349121,0.9429289102554321,98,9,98,both_positive,branches_same_margin_side,False,0.8669048547744751,0.9878034591674805,0.9594640731811523,0.07154885679483414,0.004296785686165094,0.016535168513655663
case_B__VS__case_A,mc_prob_mean_probs,670,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g03_c03.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9829851388931274,0.9994400143623352,0.9960898756980896,34,20,20,both_positive,branches_same_margin_side,False,0.9869146347045898,0.9995940327644348,0.9970852732658386,0.003929472528398037,0.00015400013944599777,0.000995409907773137
case_B__VS__case_A,mc_prob_mean_probs,671,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g03_c04.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9508326053619385,0.9998055100440979,0.9932560920715332,16,20,16,both_positive,branches_same_margin_side,False,0.9668100476264954,0.9998668432235718,0.9953935742378235,0.015977416187524796,6.134652358014137e-05,0.002137459348887205
case_B__VS__case_A,mc_prob_mean_probs,672,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g03_c05.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9578768014907837,0.9971461296081543,0.9847744107246399,20,20,20,both_positive,branches_same_margin_side,False,0.9761475324630737,0.998106837272644,0.9916208982467651,0.018270712345838547,0.0009607163956388831,0.006846488453447819
case_B__VS__case_A,mc_prob_mean_probs,673,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c01.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9403842687606812,0.9997336864471436,0.9953856468200684,57,26,59,both_positive,branches_same_margin_side,False,0.9535475969314575,0.9998142123222351,0.996440052986145,0.013163343071937561,8.053042984101921e-05,0.001054394175298512
case_B__VS__case_A,mc_prob_mean_probs,674,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c02.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.8401588797569275,0.9991281032562256,0.9879927635192871,57,57,59,both_positive,branches_same_margin_side,False,0.8859766125679016,0.9994074106216431,0.9917643666267395,0.04581772908568382,0.00027931787190027535,0.003771575866267085
case_B__VS__case_A,mc_prob_mean_probs,675,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c03.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.7050001621246338,0.9505496025085449,0.9604156613349915,34,71,34,both_positive,branches_same_margin_side,False,0.7880614995956421,0.9679853320121765,0.9758205413818359,0.08306131511926651,0.017435729503631592,0.015404854901134968
case_B__VS__case_A,mc_prob_mean_probs,676,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c04.jpg,17,57,17,17,False,True,True,True,True,main_wrong_rep_correct,rep,-0.16715706884860992,0.9089148044586182,0.6974498629570007,57,54,57,main_negative_rep_positive,rep,False,0.24613110721111298,0.9504281878471375,0.7843407988548279,0.4132881760597229,0.041513413190841675,0.08689095079898834
case_B__VS__case_A,mc_prob_mean_probs,677,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c05.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.950904905796051,0.9945877194404602,0.9932608008384705,34,9,9,both_positive,branches_same_margin_side,False,0.9610007405281067,0.9967719912528992,0.9956542253494263,0.010095844976603985,0.0021842727437615395,0.0023933991324156523
case_B__VS__case_A,mc_prob_mean_probs,678,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c06.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.9837597608566284,0.9852561950683594,0.9915208220481873,20,20,20,both_positive,branches_same_margin_side,False,0.9876322746276855,0.9910993576049805,0.9947986602783203,0.003872497472912073,0.005843153223395348,0.0032778377644717693
case_B__VS__case_A,mc_prob_mean_probs,679,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g04_c07.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.21372252702713013,0.9959484934806824,0.9327901005744934,57,98,57,both_positive,branches_same_margin_side,False,0.5929645895957947,0.9975464940071106,0.9649483561515808,0.37924206256866455,0.001598020433448255,0.03215824440121651
case_B__VS__case_A,mc_prob_mean_probs,680,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g05_c01.jpg,17,34,17,34,False,True,False,True,True,main_wrong_rep_correct,main,-0.8968001008033752,0.8162346482276917,-0.5121852159500122,34,34,34,main_negative_rep_positive,main,True,0.0429195836186409,0.9057903289794922,0.23891976475715637,0.9397196769714355,0.08955566585063934,0.751105010509491
case_B__VS__case_A,mc_prob_mean_probs,681,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Boxing_Speed_Bag/v_BoxingSpeedBag_g05_c02.jpg,17,17,17,17,True,True,True,False,False,same_pred_both_correct,both_same_prediction,0.009488195180892944,0.5930852890014648,0.2899411916732788,34,34,34,both_positive,branches_same_margin_side,False,0.4734226167201996,0.7916625738143921,0.6330338716506958,0.46393442153930664,0.19857728481292725,0.343092679977417
