pair_name,branch,sample_index,sample_id,label,pred_mc_prob_mean,correct_mc_prob_mean,mc_logit_std_mean,mc_logit_l2_to_mean,mc_prob_l1_to_mean,sample_agreement,num_unique_preds,mutual_information,variation_ratio
case_B__VS__case_A,main,456,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g05_c05.jpg,11,11,True,0.6835786700248718,6.755255222320557,0.005401972681283951,1.0,1,0.0011592134833335876,0.0
case_B__VS__case_A,main,457,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g05_c06.jpg,11,11,True,0.6891829967498779,6.718574523925781,0.0006825184682384133,1.0,1,0.00015699490904808044,0.0
case_B__VS__case_A,main,458,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g06_c01.jpg,11,11,True,0.6955225467681885,6.9101457595825195,0.0004159935633651912,1.0,1,9.886687621474266e-05,0.0
case_B__VS__case_A,main,459,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g06_c02.jpg,11,11,True,0.6804252862930298,6.773095607757568,0.00027718290220946074,1.0,1,6.272760219871998e-05,0.0
case_B__VS__case_A,main,460,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g06_c03.jpg,11,11,True,0.6437370181083679,6.497775077819824,5.916502414038405e-05,1.0,1,1.2590084224939346e-05,0.0
case_B__VS__case_A,main,461,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g06_c04.jpg,11,11,True,0.6291804313659668,6.354090213775635,8.438770601060241e-05,1.0,1,1.7511076293885708e-05,0.0
case_B__VS__case_A,main,462,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g06_c05.jpg,11,11,True,0.6431872844696045,6.523828983306885,0.0019176583737134933,1.0,1,0.00041978619992733,0.0
case_B__VS__case_A,main,463,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g07_c01.jpg,11,11,True,0.6608403921127319,6.5963921546936035,0.0005627396749332547,1.0,1,0.0001438450999557972,0.0
case_B__VS__case_A,main,464,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g07_c02.jpg,11,11,True,0.6362626552581787,6.342318534851074,0.003940231632441282,1.0,1,0.000981740653514862,0.0
case_B__VS__case_A,main,465,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g07_c03.jpg,11,11,True,0.6892387270927429,6.879413604736328,0.0010046410607174039,1.0,1,0.0002608131617307663,0.0
case_B__VS__case_A,main,466,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Billiards/v_Billiards_g07_c04.jpg,11,11,True,0.6606351733207703,6.441828727722168,0.013894383795559406,1.0,1,0.0031461939215660095,0.0
case_B__VS__case_A,main,467,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g01_c01.jpg,12,12,True,0.6677948832511902,6.445786952972412,0.01704428531229496,1.0,1,0.0021015405654907227,0.0
case_B__VS__case_A,main,468,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g01_c02.jpg,12,12,True,0.6977307796478271,6.514894962310791,0.0359959602355957,1.0,1,0.005358263850212097,0.0
case_B__VS__case_A,main,469,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g01_c03.jpg,12,12,True,0.6968705654144287,6.7428412437438965,0.009646335616707802,1.0,1,0.001641497015953064,0.0
case_B__VS__case_A,main,470,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g01_c04.jpg,12,12,True,0.6607399582862854,6.464200019836426,0.10252173244953156,1.0,1,0.01591220498085022,0.0
case_B__VS__case_A,main,471,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g02_c01.jpg,12,12,True,0.6641629934310913,6.638333797454834,0.2519788146018982,1.0,1,0.06515157222747803,0.0
case_B__VS__case_A,main,472,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g02_c02.jpg,12,12,True,0.6947243809700012,6.707444190979004,0.0035474635660648346,1.0,1,0.0007703006267547607,0.0
case_B__VS__case_A,main,473,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g02_c03.jpg,12,12,True,0.7392256259918213,7.160407066345215,0.013174951076507568,1.0,1,0.0026279017329216003,0.0
case_B__VS__case_A,main,474,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g02_c04.jpg,12,12,True,0.7322128415107727,7.190969944000244,0.032753393054008484,1.0,1,0.007508799433708191,0.0
case_B__VS__case_A,main,475,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g02_c05.jpg,12,12,True,0.704466700553894,6.649222373962402,0.073247991502285,1.0,1,0.01093357801437378,0.0
case_B__VS__case_A,main,476,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g03_c01.jpg,12,12,True,0.6548554301261902,6.526817321777344,0.16455498337745667,1.0,1,0.04570430517196655,0.0
case_B__VS__case_A,main,477,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g03_c02.jpg,12,12,True,0.7758817672729492,7.6391401290893555,0.2581479549407959,0.95,2,0.06720566749572754,0.050000011920928955
case_B__VS__case_A,main,478,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g03_c03.jpg,12,12,True,0.6549360752105713,6.426798343658447,0.0004683572333306074,1.0,1,7.841363549232483e-05,0.0
case_B__VS__case_A,main,479,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g03_c04.jpg,12,12,True,0.6576682329177856,6.445699214935303,0.006337332539260387,1.0,1,0.0009853094816207886,0.0
case_B__VS__case_A,main,480,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g03_c05.jpg,12,12,True,0.6427194476127625,6.361652851104736,0.033633485436439514,1.0,1,0.00486379861831665,0.0
case_B__VS__case_A,main,481,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g04_c01.jpg,12,12,True,0.7943513989448547,7.473509788513184,0.15480093657970428,1.0,1,0.026313364505767822,0.0
case_B__VS__case_A,main,482,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g04_c02.jpg,12,12,True,0.7047653794288635,6.8287034034729,0.09045499563217163,1.0,1,0.02584192156791687,0.0
case_B__VS__case_A,main,483,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g04_c03.jpg,12,12,True,0.7337860465049744,7.068392753601074,0.07140327990055084,1.0,1,0.01641520857810974,0.0
case_B__VS__case_A,main,484,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g04_c04.jpg,12,12,True,0.6999209523200989,6.711569786071777,0.3121836483478546,0.7,2,0.07481151819229126,0.30000001192092896
case_B__VS__case_A,main,485,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g04_c05.jpg,12,12,True,0.6306367516517639,6.204668998718262,0.018978767096996307,1.0,1,0.0032226145267486572,0.0
case_B__VS__case_A,main,486,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g05_c01.jpg,12,12,True,0.6743624210357666,6.468940734863281,0.08467856049537659,1.0,1,0.010966330766677856,0.0
case_B__VS__case_A,main,487,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g05_c02.jpg,12,12,True,0.7513476610183716,7.273958683013916,0.19339492917060852,1.0,1,0.047216057777404785,0.0
case_B__VS__case_A,main,488,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g05_c03.jpg,12,12,True,0.7504054307937622,7.1804704666137695,0.052638351917266846,1.0,1,0.007103979587554932,0.0
case_B__VS__case_A,main,489,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g05_c04.jpg,12,12,True,0.5941094756126404,5.840632438659668,0.22056284546852112,1.0,1,0.053475260734558105,0.0
case_B__VS__case_A,main,490,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g05_c05.jpg,12,12,True,0.7895271182060242,7.637836456298828,0.1875770539045334,0.9,2,0.030723631381988525,0.10000002384185791
case_B__VS__case_A,main,491,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c01.jpg,12,12,True,0.6185857057571411,6.038847923278809,0.13363225758075714,1.0,1,0.015259742736816406,0.0
case_B__VS__case_A,main,492,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c02.jpg,12,33,False,0.6245523691177368,6.125861644744873,0.11921776831150055,1.0,1,0.01231306791305542,0.0
case_B__VS__case_A,main,493,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c03.jpg,12,33,False,0.6028447151184082,5.820889949798584,0.05490013211965561,1.0,1,0.011174887418746948,0.0
case_B__VS__case_A,main,494,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c04.jpg,12,12,True,0.6958131194114685,6.895880222320557,0.11135828495025635,1.0,1,0.013835489749908447,0.0
case_B__VS__case_A,main,495,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c05.jpg,12,12,True,0.7023060917854309,6.831816673278809,0.11230144649744034,1.0,1,0.013994097709655762,0.0
case_B__VS__case_A,main,496,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c06.jpg,12,33,False,0.6120908856391907,5.969254970550537,0.21669511497020721,0.95,2,0.05349838733673096,0.050000011920928955
case_B__VS__case_A,main,497,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g06_c07.jpg,12,33,False,0.6943410634994507,6.847474098205566,0.11378633975982666,1.0,1,0.027895629405975342,0.0
case_B__VS__case_A,main,498,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c01.jpg,12,12,True,0.6143395304679871,6.085247993469238,0.2272218018770218,0.8,2,0.046123206615448,0.19999998807907104
case_B__VS__case_A,main,499,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c02.jpg,12,33,False,0.590347170829773,5.789616584777832,0.14225757122039795,1.0,1,0.020652830600738525,0.0
case_B__VS__case_A,main,500,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c03.jpg,12,12,True,0.7597360610961914,7.1689653396606445,0.2022189199924469,0.95,2,0.03724467754364014,0.050000011920928955
case_B__VS__case_A,main,501,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c04.jpg,12,33,False,0.631898820400238,6.208128929138184,0.1587369292974472,0.85,2,0.019298136234283447,0.1499999761581421
case_B__VS__case_A,main,502,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c05.jpg,12,33,False,0.6168193817138672,5.947160720825195,0.19020970165729523,0.5,2,0.030794799327850342,0.5
case_B__VS__case_A,main,503,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c06.jpg,12,12,True,0.637869119644165,6.172098636627197,0.07195950299501419,1.0,1,0.009433984756469727,0.0
case_B__VS__case_A,main,504,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blow_Dry_Hair/v_BlowDryHair_g07_c07.jpg,12,12,True,0.6808097958564758,6.4020676612854,0.19680653512477875,0.65,2,0.03197014331817627,0.3500000238418579
case_B__VS__case_A,main,505,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g01_c01.jpg,13,13,True,0.6637968420982361,6.4323272705078125,4.1827581299003214e-05,1.0,1,8.242495823651552e-06,0.0
case_B__VS__case_A,main,506,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g01_c02.jpg,13,13,True,0.7742190957069397,7.137547492980957,0.0007214443758130074,1.0,1,0.00016281194984912872,0.0
case_B__VS__case_A,main,507,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g01_c03.jpg,13,13,True,0.7123398780822754,6.701818943023682,1.5313384210458025e-05,1.0,1,3.03468550555408e-06,0.0
case_B__VS__case_A,main,508,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g01_c04.jpg,13,13,True,0.6723573803901672,6.364452362060547,3.811580972978845e-05,1.0,1,7.454771548509598e-06,0.0
case_B__VS__case_A,main,509,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g02_c01.jpg,13,13,True,0.6915169954299927,6.5761613845825195,0.002416903618723154,1.0,1,0.0005237609148025513,0.0
case_B__VS__case_A,main,510,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g02_c02.jpg,13,13,True,0.6541993021965027,6.388969421386719,0.001185580505989492,1.0,1,0.0002883225679397583,0.0
case_B__VS__case_A,main,511,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g02_c03.jpg,13,13,True,0.716360867023468,6.974001884460449,0.001835868344642222,1.0,1,0.0004306510090827942,0.0
case_B__VS__case_A,main,512,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g02_c04.jpg,13,13,True,0.7635011076927185,7.1795654296875,2.8813203243771568e-05,1.0,1,6.218993803486228e-06,0.0
case_B__VS__case_A,main,513,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g03_c01.jpg,13,13,True,0.6667994260787964,6.615259647369385,0.00018984507187269628,1.0,1,4.628789611160755e-05,0.0
case_B__VS__case_A,main,514,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g03_c02.jpg,13,13,True,0.6137375235557556,6.051786422729492,0.0003202446096111089,1.0,1,7.294514216482639e-05,0.0
case_B__VS__case_A,main,515,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g03_c03.jpg,13,13,True,0.6718738675117493,6.771605491638184,0.012410171329975128,1.0,1,0.003653131425380707,0.0
case_B__VS__case_A,main,516,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g03_c04.jpg,13,13,True,0.7638476490974426,7.283487796783447,0.00010452985588926822,1.0,1,2.5780871510505676e-05,0.0
case_B__VS__case_A,main,517,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g04_c01.jpg,13,13,True,0.7335988283157349,7.033636569976807,0.0002959295525215566,1.0,1,6.377790123224258e-05,0.0
case_B__VS__case_A,main,518,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g04_c02.jpg,13,13,True,0.7524080276489258,7.075098991394043,6.323161505861208e-05,1.0,1,1.3251090422272682e-05,0.0
case_B__VS__case_A,main,519,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g04_c03.jpg,13,13,True,0.7289416790008545,7.018186092376709,0.00030858017271384597,1.0,1,6.789527833461761e-05,0.0
case_B__VS__case_A,main,520,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g04_c04.jpg,13,13,True,0.7435065507888794,7.084410190582275,6.893809040775523e-05,1.0,1,1.4829100109636784e-05,0.0
case_B__VS__case_A,main,521,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g04_c05.jpg,13,13,True,0.698071300983429,6.7357025146484375,9.671416046330705e-05,1.0,1,2.1292129531502724e-05,0.0
case_B__VS__case_A,main,522,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g05_c01.jpg,13,13,True,0.6816875338554382,6.615657806396484,6.724166451022029e-05,1.0,1,1.5054130926728249e-05,0.0
case_B__VS__case_A,main,523,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g05_c02.jpg,13,13,True,0.6743348240852356,6.5369133949279785,4.643749343813397e-05,1.0,1,1.0373536497354507e-05,0.0
case_B__VS__case_A,main,524,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g05_c03.jpg,13,13,True,0.7044346332550049,6.879727840423584,0.00025409116642549634,1.0,1,4.593399353325367e-05,0.0
case_B__VS__case_A,main,525,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g05_c04.jpg,13,13,True,0.6976110339164734,6.702840328216553,7.632731285411865e-05,1.0,1,1.6125733964145184e-05,0.0
case_B__VS__case_A,main,526,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g05_c05.jpg,13,13,True,0.7196295857429504,7.092278957366943,4.092964081792161e-05,1.0,1,8.687726221978664e-06,0.0
case_B__VS__case_A,main,527,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c01.jpg,13,13,True,0.7242345809936523,6.952304840087891,3.374948209966533e-05,1.0,1,6.662390660494566e-06,0.0
case_B__VS__case_A,main,528,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c02.jpg,13,13,True,0.7581363320350647,7.218589782714844,3.734572237590328e-05,1.0,1,6.939808372408152e-06,0.0
case_B__VS__case_A,main,529,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c03.jpg,13,13,True,0.7118326425552368,6.771627902984619,0.000159382339916192,1.0,1,2.9352959245443344e-05,0.0
case_B__VS__case_A,main,530,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c04.jpg,13,13,True,0.718018114566803,6.776355743408203,6.0916325310245156e-05,1.0,1,1.2868549674749374e-05,0.0
case_B__VS__case_A,main,531,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c05.jpg,13,13,True,0.7288474440574646,7.042096138000488,7.387448567897081e-05,1.0,1,1.3988814316689968e-05,0.0
case_B__VS__case_A,main,532,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c06.jpg,13,13,True,0.7032123804092407,6.9386887550354,0.00038906693225726485,1.0,1,6.64563849568367e-05,0.0
case_B__VS__case_A,main,533,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g06_c07.jpg,13,13,True,0.7385839819908142,7.1649603843688965,0.00010917139297816902,1.0,1,2.067477907985449e-05,0.0
case_B__VS__case_A,main,534,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c01.jpg,13,13,True,0.7221384048461914,6.943447113037109,2.3280392269953154e-05,1.0,1,4.652421921491623e-06,0.0
case_B__VS__case_A,main,535,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c02.jpg,13,13,True,0.7664061188697815,7.2850022315979,0.00034107296960428357,1.0,1,6.293598562479019e-05,0.0
case_B__VS__case_A,main,536,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c03.jpg,13,13,True,0.786465585231781,7.605267524719238,6.479924195446074e-05,1.0,1,1.4567980542778969e-05,0.0
case_B__VS__case_A,main,537,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Blowing_Candles/v_BlowingCandles_g07_c04.jpg,13,13,True,0.7477806806564331,7.304305076599121,5.83329310757108e-05,1.0,1,1.1941127013415098e-05,0.0
case_B__VS__case_A,main,538,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c01.jpg,14,14,True,0.8790536522865295,8.096209526062012,0.2665523588657379,0.95,2,0.07160115242004395,0.050000011920928955
case_B__VS__case_A,main,539,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c02.jpg,14,14,True,0.9045102000236511,8.377901077270508,0.27988648414611816,0.85,2,0.07485616207122803,0.1499999761581421
case_B__VS__case_A,main,540,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c03.jpg,14,47,False,0.8712377548217773,8.013069152832031,0.2639748454093933,0.9,2,0.07037496566772461,0.10000002384185791
case_B__VS__case_A,main,541,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g01_c04.jpg,14,14,True,0.8500567674636841,8.142114639282227,0.1894591599702835,1.0,1,0.0436474084854126,0.0
case_B__VS__case_A,main,542,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c01.jpg,14,17,False,0.7816376686096191,7.489358425140381,0.30988916754722595,0.85,3,0.07707631587982178,0.1499999761581421
case_B__VS__case_A,main,543,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c02.jpg,14,9,False,0.7080577611923218,6.858027458190918,0.25977545976638794,0.85,2,0.05551624298095703,0.1499999761581421
case_B__VS__case_A,main,544,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c03.jpg,14,17,False,0.7740375995635986,7.4080400466918945,0.2626737654209137,0.95,2,0.0740194320678711,0.050000011920928955
case_B__VS__case_A,main,545,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g02_c04.jpg,14,14,True,0.7507873177528381,7.229502201080322,0.25240254402160645,0.7,2,0.05213487148284912,0.30000001192092896
case_B__VS__case_A,main,546,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c01.jpg,14,47,False,0.9296121597290039,8.654333114624023,0.3323078751564026,0.85,2,0.09347224235534668,0.1499999761581421
case_B__VS__case_A,main,547,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c02.jpg,14,47,False,0.8840388059616089,8.495107650756836,0.032630082219839096,1.0,1,0.010652348399162292,0.0
case_B__VS__case_A,main,548,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c03.jpg,14,55,False,0.8338255882263184,8.133172988891602,0.3956645429134369,0.65,3,0.13180136680603027,0.3500000238418579
case_B__VS__case_A,main,549,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c04.jpg,14,2,False,0.9523611068725586,8.88861083984375,0.44445115327835083,0.8,3,0.15332746505737305,0.19999998807907104
case_B__VS__case_A,main,550,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g03_c05.jpg,14,45,False,0.8329008221626282,8.002401351928711,0.353451669216156,0.85,2,0.10604274272918701,0.1499999761581421
case_B__VS__case_A,main,551,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c01.jpg,14,14,True,0.8289597630500793,7.842428684234619,0.31841516494750977,0.75,2,0.08155417442321777,0.25
case_B__VS__case_A,main,552,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c02.jpg,14,14,True,0.837889552116394,7.860562324523926,0.029566561803221703,1.0,1,0.0053892433643341064,0.0
case_B__VS__case_A,main,553,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c03.jpg,14,14,True,0.8136534094810486,7.861118316650391,0.09569492191076279,1.0,1,0.02423536777496338,0.0
case_B__VS__case_A,main,554,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g04_c04.jpg,14,14,True,0.8108901381492615,7.827614784240723,0.0702892392873764,1.0,1,0.01349872350692749,0.0
case_B__VS__case_A,main,555,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c01.jpg,14,14,True,0.7003098130226135,6.926508903503418,0.2180505245923996,0.6,2,0.040531039237976074,0.3999999761581421
case_B__VS__case_A,main,556,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c02.jpg,14,14,True,0.7645401954650879,7.353144645690918,0.19267097115516663,0.5,2,0.03002774715423584,0.5
case_B__VS__case_A,main,557,/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Body_Weight_Squats/v_BodyWeightSquats_g05_c03.jpg,14,51,False,0.703626275062561,6.823871612548828,0.22204168140888214,0.7,2,0.04125964641571045,0.30000001192092896
