case_name,method,protocol,dataset,shots,seed,split,index,y,pred_c,pred_r,pred_f,correct_c,correct_r,correct_f,both_correct,c_only,r_only,both_wrong,agree_argmax,logit_cos,feat_cos,kl_c_r,kl_r_c,sym_kl,js_div,margin_c,margin_r,margin_f,conf_c,conf_r,conf_f,fusion_beats_c,fusion_beats_r,fusion_beats_both,hurt_c,hurt_r,hurt_best_branch
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,419,2,2,2,2,1,1,1,1,0,0,0,1,0.4932749271392822,0.16600410640239716,0.21459466218948364,0.06879699230194092,0.14169582724571228,0.049882397055625916,3.1383399963378906,2.577465057373047,2.9700775146484375,0.9550570249557495,0.875916063785553,0.9473721385002136,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,420,2,2,2,2,1,1,1,1,0,0,0,1,0.6499127745628357,0.14920347929000854,0.0017200949368998408,0.006735538598150015,0.004227816767524928,0.0016431545373052359,8.614017486572266,8.105167388916016,9.54629898071289,0.9986639022827148,0.9996457099914551,0.9996331930160522,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,421,2,2,2,2,1,1,1,1,0,0,0,1,0.7507677674293518,0.20569616556167603,0.03915415331721306,0.21971037983894348,0.12943226657807827,0.05144326388835907,4.71612548828125,7.96547794342041,5.840211868286133,0.9583369493484497,0.9990399479866028,0.9911032915115356,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,422,2,2,2,2,1,1,1,1,0,0,0,1,0.7312393188476562,0.18249322474002838,0.001427180483005941,0.005735957063734531,0.003581568773370236,0.0013134084874764085,7.769252777099609,10.612447738647461,8.679695129394531,0.9982714653015137,0.9999048709869385,0.9994208812713623,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,423,2,2,2,2,1,1,1,1,0,0,0,1,0.6391133069992065,0.1916896104812622,0.020342480391263962,0.06160986050963402,0.04097617045044899,0.013842047192156315,3.8208580017089844,6.490601539611816,4.6217803955078125,0.9737604260444641,0.9981504082679749,0.989028811454773,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,424,2,2,2,2,1,1,1,1,0,0,0,1,0.7006575465202332,0.1761256754398346,0.03367329016327858,0.18143576383590698,0.10755452699959278,0.042299263179302216,4.204984664916992,8.324113845825195,5.44072151184082,0.9652060866355896,0.999580442905426,0.9931161999702454,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,425,2,2,2,2,1,1,1,1,0,0,0,1,0.7913803458213806,0.13572996854782104,0.1255594789981842,0.2046392560005188,0.1650993674993515,0.05340012535452843,3.547334671020508,2.1624927520751953,3.1318817138671875,0.9103344082832336,0.8661330938339233,0.9254263043403625,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,426,2,2,2,2,1,1,1,1,0,0,0,1,0.7452546954154968,0.18187543749809265,0.002564122900366783,0.017891384661197662,0.010227753780782223,0.0042322734370827675,7.959789276123047,11.301471710205078,9.410749435424805,0.9973445534706116,0.9999759197235107,0.9996238946914673,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,427,2,2,2,2,1,1,1,1,0,0,0,1,0.6900360584259033,0.14208835363388062,0.00695008784532547,0.03924424946308136,0.023097168654203415,0.009177923202514648,7.261354446411133,8.593740463256836,8.350051879882812,0.9919846653938293,0.9994065761566162,0.9979610443115234,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,428,2,2,2,2,1,1,1,1,0,0,0,1,0.3188340663909912,0.21215561032295227,0.019840653985738754,0.03436599671840668,0.027103325352072716,0.009665383026003838,5.6504974365234375,5.000473976135254,6.770662307739258,0.9926221370697021,0.9902749061584473,0.9964666366577148,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,429,3,3,3,3,1,1,1,1,0,0,0,1,0.48706477880477905,0.1523427516222,0.0009935323614627123,0.00719484593719244,0.004094189149327576,0.0017036417266353965,7.294916152954102,12.89620304107666,9.667505264282227,0.9989942908287048,0.9999961853027344,0.9998950958251953,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,430,3,3,3,3,1,1,1,1,0,0,0,1,0.6631094813346863,0.058466989547014236,0.001420571468770504,0.0006178178009577096,0.0010191946348641068,0.0003533241106197238,10.53146743774414,8.396276473999023,10.657634735107422,0.9998365640640259,0.9994449019432068,0.9998570680618286,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,431,3,3,3,3,1,1,1,1,0,0,0,1,0.7001563310623169,0.09098179638385773,0.0013480610214173794,0.001327227451838553,0.0013376442366279662,0.0004787573707289994,8.883504867553711,8.062979698181152,10.599983215332031,0.9997790455818176,0.9995294809341431,0.9999052286148071,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,432,3,3,3,3,1,1,1,1,0,0,0,1,0.4709045886993408,0.08638499677181244,0.005716371815651655,0.0012047989293932915,0.0034605853725224733,0.0013692427892237902,10.675725936889648,7.034503936767578,11.707578659057617,0.999941349029541,0.9989664554595947,0.9999657869338989,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,433,3,3,3,3,1,1,1,1,0,0,0,1,0.22581149637699127,0.1351400464773178,0.07184705138206482,0.013711687177419662,0.04277936927974224,0.016712361946702003,9.652446746826172,4.9781694412231445,8.250164031982422,0.9998235106468201,0.985609233379364,0.9994578957557678,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,434,3,3,3,3,1,1,1,1,0,0,0,1,0.29265207052230835,0.07041416317224503,0.01660827361047268,0.0021158100571483374,0.009362041833810508,0.003957846201956272,10.877063751220703,6.337812423706055,10.812929153442383,0.9999213218688965,0.9978563189506531,0.9999241828918457,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,435,3,3,3,3,1,1,1,1,0,0,0,1,0.5158940553665161,0.09148789942264557,0.009341797791421413,0.0012996634468436241,0.005320730619132519,0.0022156836930662394,12.67343521118164,6.864616394042969,12.628664016723633,0.9999873638153076,0.9986968636512756,0.9999822378158569,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,436,3,3,3,3,1,1,1,1,0,0,0,1,0.5272972583770752,0.13726764917373657,0.009298275224864483,0.0014868490397930145,0.005392562132328749,0.0021912334486842155,11.031206130981445,6.685561180114746,11.626327514648438,0.9999597072601318,0.9985249638557434,0.9999624490737915,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,437,3,3,3,3,1,1,1,1,0,0,0,1,0.7213950157165527,0.08949454128742218,0.09738125652074814,0.012939861044287682,0.05516055878251791,0.023123901337385178,10.2581787109375,5.003296852111816,10.411117553710938,0.9999203681945801,0.9870373010635376,0.9998663663864136,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,438,3,3,3,3,1,1,1,1,0,0,0,1,0.5945359468460083,0.0941334068775177,0.022330496460199356,0.0035450782161206007,0.012937787338159978,0.0052720909006893635,11.092645645141602,6.130898475646973,10.864835739135742,0.9999356269836426,0.9964584708213806,0.9999161958694458,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,439,3,3,3,3,1,1,1,1,0,0,0,1,0.29979532957077026,0.09680899977684021,0.0002834990154951811,0.001019678427837789,0.0006515887216664851,0.00025393717805854976,10.371553421020508,9.749510765075684,11.134988784790039,0.999804675579071,0.9999188184738159,0.9999390840530396,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,440,3,3,3,3,1,1,1,1,0,0,0,1,0.6390110850334167,0.09647069871425629,0.007431376725435257,0.0033472971990704536,0.005389336962252855,0.0019271791679784656,7.171607971191406,6.843055725097656,7.931774139404297,0.9989873766899109,0.9980133771896362,0.9993996620178223,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,441,3,3,3,3,1,1,1,1,0,0,0,1,0.4865633547306061,0.08296963572502136,0.02994735911488533,0.0555218942463398,0.042734626680612564,0.01500566117465496,4.3840789794921875,5.257673263549805,5.812046051025391,0.9852766394615173,0.9914512038230896,0.9948403239250183,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,442,3,3,3,3,1,1,1,1,0,0,0,1,0.5216248035430908,0.09194940328598022,0.0002303289365954697,0.0003270299348514527,0.0002786794357234612,8.926747250370681e-05,8.865509033203125,11.11028003692627,9.583810806274414,0.9998291730880737,0.9999419450759888,0.9999158382415771,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,443,3,3,3,3,1,1,1,1,0,0,0,1,0.6971694827079773,0.1297784447669983,0.00012131314724683762,0.00020441427477635443,0.00016286371101159602,6.148443935671821e-05,10.63330078125,11.423727035522461,12.842796325683594,0.9999599456787109,0.9999643564224243,0.9999861717224121,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,444,3,3,3,3,1,1,1,1,0,0,0,1,0.5662779808044434,0.06277164816856384,0.0014501785626634955,0.0022743497975170612,0.0018622641800902784,0.0006523067131638527,8.421852111816406,8.159110069274902,8.935396194458008,0.9992868304252625,0.9993578791618347,0.9996172189712524,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,445,4,4,4,4,1,1,1,1,0,0,0,1,0.5180588960647583,0.14732837677001953,0.03587653487920761,0.46560588479042053,0.25074120983481407,0.1130307987332344,4.506319046020508,9.410835266113281,8.008501052856445,0.9642370939254761,0.9998062252998352,0.997913658618927,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,446,4,4,4,4,1,1,1,1,0,0,0,1,0.5955097675323486,0.10998605191707611,0.011821115389466286,0.06868186593055725,0.04025149066001177,0.01650867983698845,5.777866363525391,7.3039751052856445,6.575588226318359,0.9881195425987244,0.9977371692657471,0.9967279434204102,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,447,4,4,4,4,1,1,1,1,0,0,0,1,0.29291170835494995,0.13107848167419434,0.009138893336057663,0.03987210988998413,0.024505501613020897,0.010015257634222507,6.846616744995117,5.986237525939941,7.817766189575195,0.9945027828216553,0.9971317052841187,0.9983764886856079,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,448,4,4,4,4,1,1,1,1,0,0,0,1,0.5286211371421814,0.12787216901779175,0.009337794966995716,0.042594775557518005,0.02596628526225686,0.010000515729188919,5.695722579956055,6.599895477294922,6.431791305541992,0.9893609881401062,0.9979519248008728,0.9961163997650146,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,449,4,4,4,4,1,1,1,1,0,0,0,1,0.3284022808074951,0.09862177073955536,0.045429959893226624,0.39630770683288574,0.22086883336305618,0.09486445784568787,4.591255187988281,9.10051155090332,6.170026779174805,0.9546098113059998,0.9996981620788574,0.9946154952049255,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,450,4,4,4,4,1,1,1,1,0,0,0,1,0.4653565287590027,0.13788644969463348,0.01971472054719925,0.11126095056533813,0.06548783555626869,0.02619452029466629,5.159605026245117,5.834880828857422,6.571422576904297,0.9786962270736694,0.9962653517723083,0.9939940571784973,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,451,4,4,4,4,1,1,1,1,0,0,0,1,0.4554998576641083,0.15848609805107117,0.014392717741429806,0.093114472925663,0.0537535953335464,0.021998755633831024,4.787509918212891,6.69907283782959,7.015817642211914,0.9847962856292725,0.998494029045105,0.9971926808357239,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,452,4,4,4,4,1,1,1,1,0,0,0,1,0.7091898918151855,0.0871705412864685,0.24863143265247345,0.22410067915916443,0.23636605590581894,0.08097994327545166,3.8444366455078125,2.0207672119140625,3.297334671020508,0.9397745132446289,0.8501744866371155,0.9467689990997314,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,453,4,4,4,4,1,1,1,1,0,0,0,1,0.6404442191123962,0.13992366194725037,0.007520786486566067,0.053794942796230316,0.03065786464139819,0.012743078172206879,6.824790954589844,7.51780891418457,7.353940963745117,0.9915905594825745,0.9993759989738464,0.9982819557189941,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,454,4,4,4,4,1,1,1,1,0,0,0,1,0.4792170226573944,0.13885125517845154,0.02740517444908619,0.1416240930557251,0.08451463375240564,0.0330955944955349,3.961069107055664,7.111936569213867,4.906330108642578,0.9686053991317749,0.9985219836235046,0.9902821779251099,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,455,4,4,4,4,1,1,1,1,0,0,0,1,0.5703862905502319,0.1525047868490219,0.004563851282000542,0.026935864239931107,0.015749857760965824,0.006332182325422764,6.564884185791016,8.749750137329102,7.4882965087890625,0.9947051405906677,0.9997013211250305,0.9985966086387634,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,456,4,4,4,4,1,1,1,1,0,0,0,1,0.4747001528739929,0.10638042539358139,0.017308015376329422,0.11099191009998322,0.06414996273815632,0.02624204382300377,5.3721160888671875,7.680418968200684,7.3132781982421875,0.9820752739906311,0.9991857409477234,0.9965606331825256,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,457,4,4,4,4,1,1,1,1,0,0,0,1,0.383978009223938,0.15651965141296387,0.020993739366531372,0.08108869940042496,0.051041219383478165,0.01842941902577877,4.31879997253418,8.618459701538086,5.608695983886719,0.9771614074707031,0.9993564486503601,0.9935274720191956,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,458,4,4,4,4,1,1,1,1,0,0,0,1,0.3625052571296692,0.14351786673069,0.0032926080748438835,0.018997177481651306,0.011144892778247595,0.004451588727533817,7.353340148925781,9.115504264831543,8.195545196533203,0.9962860345840454,0.9998149275779724,0.9991083741188049,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,459,4,4,4,4,1,1,1,1,0,0,0,1,0.48165979981422424,0.12618312239646912,0.011110303923487663,0.06732020527124405,0.039215254597365856,0.015817876905202866,5.705791473388672,8.439826965332031,6.823884963989258,0.9881405830383301,0.9995254278182983,0.9975752234458923,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,460,4,4,4,4,1,1,1,1,0,0,0,1,0.5281819701194763,0.09511783719062805,0.005812067538499832,0.039950691163539886,0.02288137935101986,0.009456317871809006,6.423572540283203,9.627668380737305,7.452909469604492,0.9938127994537354,0.9998056292533875,0.9988252520561218,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,461,4,4,4,4,1,1,1,1,0,0,0,1,0.40830764174461365,0.12293088436126709,0.007653809152543545,0.04502379894256592,0.02633880404755473,0.010586841031908989,5.913808822631836,7.216768264770508,6.645660400390625,0.9909738898277283,0.9990721940994263,0.9974886178970337,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,462,4,4,4,4,1,1,1,1,0,0,0,1,0.22205275297164917,0.12623554468154907,0.011470166966319084,0.061768077313899994,0.03661912214010954,0.014394978061318398,6.071826934814453,7.065788269042969,7.109956741333008,0.9870224595069885,0.9988858103752136,0.9965972304344177,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,463,4,4,4,4,1,1,1,1,0,0,0,1,0.38310807943344116,0.07797488570213318,1.7776274681091309,0.7656524777412415,1.2716399729251862,0.42369338870048523,3.3964195251464844,0.2342214584350586,2.4477596282958984,0.9454460144042969,0.4057496190071106,0.8947609663009644,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,464,4,4,4,4,1,1,1,1,0,0,0,1,0.7318077087402344,0.09854546934366226,0.2801872193813324,0.3431489169597626,0.3116680681705475,0.10593974590301514,3.6955184936523438,1.500570297241211,3.0783920288085938,0.9350289106369019,0.8017849922180176,0.9395683407783508,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,465,4,4,4,4,1,1,1,1,0,0,0,1,0.45433521270751953,0.15863540768623352,0.005052075255662203,0.03417261689901352,0.01961234607733786,0.008088571019470692,6.912988662719727,8.668059349060059,7.439510345458984,0.9942869544029236,0.9997658133506775,0.9987515211105347,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,466,4,4,4,4,1,1,1,1,0,0,0,1,0.4648171067237854,0.13521575927734375,0.005990832578390837,0.03365939483046532,0.019825113704428077,0.007887673564255238,6.996028900146484,8.648037910461426,8.042652130126953,0.9934267997741699,0.9995346069335938,0.998472273349762,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,467,4,4,4,4,1,1,1,1,0,0,0,1,0.6255626082420349,0.11860872805118561,0.007132671773433685,0.06071753054857254,0.03392510116100311,0.014508292078971863,6.255178451538086,8.403535842895508,7.713523864746094,0.9923191666603088,0.9996703863143921,0.9989413619041443,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,468,4,4,4,4,1,1,1,1,0,0,0,1,0.5128586888313293,0.15488433837890625,0.0030357306823134422,0.019924141466617584,0.011479936074465513,0.004703986924141645,6.773374557495117,8.75448989868164,8.095890045166016,0.9964995384216309,0.9997826218605042,0.9991434812545776,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,469,4,4,4,4,1,1,1,1,0,0,0,1,0.4454406201839447,0.15389981865882874,0.009367646649479866,0.04169423505663872,0.025530940853059292,0.009786748327314854,5.580236434936523,7.578200340270996,6.837629318237305,0.989477813243866,0.9984642267227173,0.9965634942054749,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,470,4,4,4,4,1,1,1,1,0,0,0,1,0.5497506856918335,0.09717555344104767,0.07888836413621902,0.6850267052650452,0.3819575347006321,0.16402646899223328,3.4505653381347656,7.798733711242676,5.416383743286133,0.922778844833374,0.9994181394577026,0.992064893245697,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,471,4,4,4,4,1,1,1,1,0,0,0,1,0.5715616345405579,0.17540284991264343,0.006896615494042635,0.022395338863134384,0.01464597717858851,0.005237914156168699,5.591621398925781,7.938533782958984,6.977710723876953,0.9933079481124878,0.9993717074394226,0.9979327917098999,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,472,4,4,4,4,1,1,1,1,0,0,0,1,0.5602282881736755,0.12167084217071533,0.00472186878323555,0.03227594122290611,0.01849890500307083,0.007622141856700182,6.500179290771484,9.354425430297852,8.364171981811523,0.99510657787323,0.9998793601989746,0.9993051290512085,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,473,4,4,4,4,1,1,1,1,0,0,0,1,0.6350723505020142,0.07772305607795715,0.3535464406013489,0.20265792310237885,0.27810218185186386,0.08842173218727112,4.549602508544922,1.6228532791137695,3.6715774536132812,0.9726779460906982,0.8267037868499756,0.9686328172683716,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,474,4,4,4,4,1,1,1,1,0,0,0,1,0.5465229749679565,0.16744989156723022,0.004345675464719534,0.014170072972774506,0.00925787421874702,0.0033502080477774143,6.75444221496582,7.572505950927734,7.479766845703125,0.9958676099777222,0.9991424083709717,0.9985355138778687,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,475,4,4,4,4,1,1,1,1,0,0,0,1,-0.15336431562900543,0.13143186271190643,0.27308011054992676,0.240724578499794,0.2569023445248604,0.09183961898088455,3.5939769744873047,2.488347053527832,3.5676097869873047,0.9007797837257385,0.8483440279960632,0.9178413152694702,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,476,4,4,4,4,1,1,1,1,0,0,0,1,0.6104034185409546,0.08517131954431534,0.0070500154979527,0.06104153394699097,0.03404577472247183,0.014599865302443504,7.264030456542969,9.562932968139648,8.498083114624023,0.9926390647888184,0.9998767375946045,0.999056875705719,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,477,4,4,4,4,1,1,1,1,0,0,0,1,0.4928834140300751,0.1684112250804901,0.006689490284770727,0.026657618582248688,0.016673554433509707,0.0061423941515386105,5.400461196899414,7.369215965270996,5.9910888671875,0.9911682605743408,0.9990735054016113,0.9964867830276489,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,478,4,4,4,4,1,1,1,1,0,0,0,1,0.7816327810287476,0.11590074747800827,1.9721360206604004,0.6740214824676514,1.3230787515640259,0.46789783239364624,4.6830291748046875,0.8198070526123047,3.5240631103515625,0.9660462141036987,0.4911859333515167,0.944042444229126,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,479,4,4,4,4,1,1,1,1,0,0,0,1,0.3962966799736023,0.0978427305817604,0.014906113967299461,0.04116629809141159,0.028036206029355526,0.010473279282450676,5.750816345214844,4.9064483642578125,5.497507095336914,0.9873347282409668,0.987170398235321,0.991789698600769,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,480,4,4,4,4,1,1,1,1,0,0,0,1,0.5031112432479858,0.12860965728759766,0.009384611621499062,0.03693747520446777,0.023161043412983418,0.009073506109416485,6.221702575683594,7.065485000610352,7.168529510498047,0.9929549098014832,0.997655987739563,0.9979294538497925,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,481,4,4,4,4,1,1,1,1,0,0,0,1,0.5892716646194458,0.1007336974143982,0.009578505530953407,0.0405869334936142,0.025082719512283802,0.009464850649237633,5.769784927368164,6.253690719604492,7.261163711547852,0.9909477829933167,0.9979987740516663,0.9975443482398987,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,482,4,4,4,4,1,1,1,1,0,0,0,1,0.3495190739631653,0.14965060353279114,0.010965155437588692,0.07394713163375854,0.04245614353567362,0.01753104105591774,5.880821228027344,6.292867660522461,6.004436492919922,0.9850174784660339,0.9973262548446655,0.9947335720062256,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,483,4,4,4,4,1,1,1,1,0,0,0,1,0.38436323404312134,0.14437110722064972,0.007396926637738943,0.045464448630809784,0.026430687634274364,0.010680044069886208,5.605220794677734,9.26276969909668,7.1176300048828125,0.9921571016311646,0.999830961227417,0.9985173344612122,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,484,4,4,4,4,1,1,1,1,0,0,0,1,0.6173986792564392,0.1571912318468094,0.003069772385060787,0.013066709041595459,0.008068240713328123,0.0030901795253157616,7.056297302246094,7.3312273025512695,7.138776779174805,0.9964068531990051,0.9986900687217712,0.9984740614891052,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,485,4,4,4,4,1,1,1,1,0,0,0,1,0.4673054814338684,0.18009386956691742,0.009488655254244804,0.05209650099277496,0.030792578123509884,0.012182125821709633,6.343011856079102,8.052140235900879,6.855749130249023,0.9890685677528381,0.9994239807128906,0.9971174001693726,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,486,4,4,4,4,1,1,1,1,0,0,0,1,0.32701167464256287,0.16402703523635864,0.013643227517604828,0.08024736493825912,0.046945296227931976,0.018817150965332985,5.153377532958984,9.012190818786621,6.521944046020508,0.9855576157569885,0.999763548374176,0.9970255494117737,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,487,4,4,4,4,1,1,1,1,0,0,0,1,0.6917216777801514,0.15557506680488586,0.004096941091120243,0.01586993969976902,0.009983440395444632,0.0036577978171408176,6.2548980712890625,7.7240142822265625,6.6956329345703125,0.9943391680717468,0.9990795850753784,0.9975499510765076,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,488,4,4,4,4,1,1,1,1,0,0,0,1,0.6086578369140625,0.1183265820145607,0.014864367432892323,0.09138081222772598,0.05312258983030915,0.021576212719082832,4.713081359863281,6.674995422363281,6.749500274658203,0.985576331615448,0.9985995888710022,0.9976748824119568,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,489,4,4,4,4,1,1,1,1,0,0,0,1,0.6076877117156982,0.15441441535949707,0.07136267423629761,0.5360333323478699,0.30369800329208374,0.12806642055511475,3.6235122680664062,6.392586708068848,4.46186637878418,0.9191968441009521,0.9951823353767395,0.9771906137466431,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,490,4,4,4,4,1,1,1,1,0,0,0,1,0.700590968132019,0.1086268424987793,0.5049765110015869,0.278493195772171,0.39173485338687897,0.12271855771541595,4.281700134277344,1.2014961242675781,3.3576393127441406,0.9673774838447571,0.7485477924346924,0.9546998739242554,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,491,4,4,4,4,1,1,1,1,0,0,0,1,0.8606075048446655,0.13625776767730713,0.19084614515304565,0.2786570191383362,0.23475158214569092,0.07343677431344986,1.8827323913574219,1.0220184326171875,1.7806053161621094,0.7641302943229675,0.70445716381073,0.7798982262611389,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,492,4,4,4,4,1,1,1,1,0,0,0,1,0.6518638134002686,0.1107412576675415,0.008815108798444271,0.06457903981208801,0.03669707430526614,0.015319096855819225,6.046947479248047,9.219685554504395,8.017274856567383,0.9908952713012695,0.9998239874839783,0.9988178610801697,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,493,4,4,4,4,1,1,1,1,0,0,0,1,0.8091180920600891,0.07177482545375824,1.009563684463501,0.31062501668930054,0.6600943505764008,0.23804694414138794,5.367624282836914,1.7560091018676758,4.374334335327148,0.9739081859588623,0.7249922156333923,0.966978907585144,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,494,4,4,4,4,1,1,1,1,0,0,0,1,0.3209400177001953,0.12094595283269882,0.0037274800706654787,0.02518743835389614,0.01445745921228081,0.005948536563664675,7.3633270263671875,9.342114448547363,8.703948974609375,0.996038556098938,0.9998815059661865,0.9993371367454529,0,0,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,495,4,4,49,4,1,0,1,0,1,0,0,0,0.7971891760826111,0.1115686222910881,1.86026132106781,1.8313826322555542,1.8458219766616821,0.6674624681472778,1.2133064270019531,0.05205535888671875,2.9510879516601562,0.7439018487930298,0.5109994411468506,0.904435932636261,0,1,0,0,0,0
MMRL_8shot_seed1,MMRL,FS,caltech101,8,1,test,496,4,4,4,4,1,1,1,1,0,0,0,1,0.3696945011615753,0.12510278820991516,0.03602869436144829,0.2269144207239151,0.1314715575426817,0.05352046713232994,4.320747375488281,7.979889869689941,5.812156677246094,0.9638435244560242,0.9993732571601868,0.9937671422958374,0,0,0,0,0,0
