sample_index,path,y,y_name,pred_text,pred_support,pred_final,pred_text_name,pred_support_name,pred_final_name,correct_text,correct_support,correct_final,error_text,error_support,error_final,js_text_support,one_minus_cos_text_support,top1_disagree_text_support,margin_conflict_text_support,msp_text,entropy_text,margin_text,energy_text,msp_support,entropy_support,margin_support,energy_support,msp_final,entropy_final,margin_final,energy_final,one_minus_msp_text,neg_margin_text,one_minus_msp_support,neg_margin_support,one_minus_msp_final,neg_margin_final,support_density_maxsim,support_density_topk_mean,support_density_top5_mean,ignorance_score,conflict_aware_confidence,conflict_aware_error_score,top3_text,top3_support,top3_final
784,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0048.jpg,11,bonsai,2,11,11,motorbike,bonsai,bonsai,0,1,1,1,0,0,0.2498175336005168,0.7722443481451371,1,0.36547239040374,0.02774734566822528,4.233142947220409,0.0,-27.718763,0.3490997,3.2752301326821676,0.30126060824113443,1.1920929e-07,0.17893959838687123,4.004004073551804,0.14647255303389267,-0.0,0.9722526543317748,-0.0,0.6509003,-0.30126060824113443,0.8210604016131288,-0.14647255303389267,0.8988036,0.8771266,0.8964791,-0.8771266,0.07956097084725362,0.9204390291527463,motorbike:0.0277; metronome:0.0277; menorah:0.0277,bonsai:0.3491; water_lilly:0.0478; lotus:0.0453,bonsai:0.1789; water_lilly:0.0325; pagoda:0.0311
785,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0012.jpg,11,bonsai,1,11,11,leopard,bonsai,bonsai,0,1,1,1,0,0,0.23731584740213013,0.7479184008411749,1,0.4461943341275842,0.022361401152733072,4.342111830398943,0.0,-25.984203,0.44342956,3.037371629857135,0.4151198787723466,1.1920929e-07,0.22986709552176918,3.92705757753017,0.20506175831138726,1.1920929e-07,0.9776385988472669,-0.0,0.5565704,-0.4151198787723466,0.7701329044782308,-0.20506175831138726,0.8866998,0.85969895,0.88174236,-0.85969895,0.10512635061697034,0.8948736493830296,leopard:0.0224; ketch:0.0224; kangaroo:0.0224,bonsai:0.4434; water_lilly:0.0283; lotus:0.0272,bonsai:0.2299; lotus:0.0248; joshua_tree:0.0242
786,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0114.jpg,11,bonsai,1,11,11,leopard,bonsai,bonsai,0,1,1,1,0,0,0.22133978510151003,0.718228318829744,1,0.3984281283953223,0.0227540319377965,4.335199539160476,0.0,-26.078848,0.39794233,3.2045238114816406,0.3606247523392322,-1.7881393e-07,0.20773177266938797,3.991201460422567,0.17879357098748883,1.1920929e-07,0.9772459680622035,-0.0,0.6020577,-0.3606247523392322,0.7922682273306121,-0.17879357098748883,0.8685895,0.84404016,0.86362505,-0.84404016,0.09860534419712622,0.9013946558028738,leopard:0.0228; ketch:0.0228; kangaroo:0.0228,bonsai:0.3979; water_lilly:0.0373; lotus:0.0351,bonsai:0.2077; lotus:0.0289; joshua_tree:0.0285
787,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0021.jpg,11,bonsai,13,11,11,brontosaurus,bonsai,bonsai,0,1,1,1,0,0,0.19961365484747326,0.6426633974372716,1,0.2662399828210576,0.027875953905066506,4.228043945761655,0.0,-27.287716,0.2625663,3.658102331409564,0.21039036966429497,-1.1920929e-07,0.14064864058329257,4.142686793433084,0.10062270440997281,-0.0,0.9721240460949335,-0.0,0.7374337,-0.21039036966429497,0.8593513594167075,-0.10062270440997281,0.8522682,0.8110957,0.83807516,-0.8110957,0.07039230961062935,0.9296076903893706,butterfly:0.0279; brontosaurus:0.0279; buddha:0.0279,bonsai:0.2626; buddha:0.0522; joshua_tree:0.0391,bonsai:0.1406; buddha:0.0400; water_lilly:0.0230
788,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0079.jpg,11,bonsai,3,11,11,accordion,bonsai,bonsai,0,1,1,1,0,0,0.24564501102569228,0.739845854776044,1,0.4791876335182855,0.020510982010083244,4.371696528606355,0.0,-26.73808,0.48226056,2.9218835984602003,0.455999829738526,-1.1920929e-07,0.25138575617165493,3.8924350745589686,0.23306497180808128,-0.0,0.9794890179899167,-0.0,0.5177394,-0.455999829738526,0.7486142438283451,-0.23306497180808128,0.94624317,0.90499526,0.93825704,-0.90499526,0.11281883559879549,0.8871811644012045,accordion:0.0205; ant:0.0205; anchor:0.0205,bonsai:0.4823; joshua_tree:0.0263; lotus:0.0179,bonsai:0.2514; joshua_tree:0.0183; lotus:0.0142
789,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0092.jpg,11,bonsai,3,11,11,accordion,bonsai,bonsai,0,1,1,1,0,0,0.24829078833556306,0.723597509603859,1,0.4764334287303748,0.024294558423850223,4.298757847162095,0.0,-25.33841,0.47943667,2.9315477394356226,0.45679509897740544,-5.9604645e-08,0.25186560367771826,3.863443581634423,0.23610854910138526,1.1920929e-07,0.9757054415761498,-0.0,0.52056336,-0.45679509897740544,0.7481343963222817,-0.23610854910138526,0.9083116,0.8765794,0.896283,-0.8765794,0.11236706630214632,0.8876329336978537,accordion:0.0243; ant:0.0243; anchor:0.0243,bonsai:0.4794; ewer:0.0226; lamp:0.0213,bonsai:0.2519; octopus:0.0158; anchor:0.0155
790,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0097.jpg,11,bonsai,13,11,11,brontosaurus,bonsai,bonsai,0,1,1,1,0,0,0.2696605241525557,0.7583068918792941,1,0.44923587654319086,0.022461715550409166,4.207416573829521,0.0,-26.227179,0.44839472,2.982535221636018,0.401436090527777,1.1920929e-07,0.233546985583011,3.864636421885325,0.20514137349328254,1.1920929e-07,0.9775382844495908,-0.0,0.5516053,-0.401436090527777,0.766453014416989,-0.20514137349328254,0.90324736,0.85915315,0.8949276,-0.85915315,0.09945353018732739,0.9005464698126726,butterfly:0.0225; brontosaurus:0.0225; buddha:0.0225,bonsai:0.4484; lotus:0.0470; water_lilly:0.0360,bonsai:0.2335; water_lilly:0.0284; lotus:0.0270
791,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0116.jpg,11,bonsai,3,11,11,accordion,bonsai,bonsai,0,1,1,1,0,0,0.33856136688599275,0.7766867332477725,1,0.6635718031275017,0.023022766860906083,4.28047422302099,0.0,-24.366955,0.6650574,2.0562045110021816,0.6452066236278271,1.4901161e-07,0.344040105752744,3.506900733897579,0.32693801979038467,-1.1920929e-07,0.9769772331390939,-0.0,0.33494258,-0.6452066236278271,0.655959894247256,-0.32693801979038467,0.93656224,0.9073169,0.93392146,-0.9073169,0.1277626383570782,0.8722373616429218,accordion:0.0230; ant:0.0230; anchor:0.0230,bonsai:0.6651; ewer:0.0199; lamp:0.0162,bonsai:0.3440; windsor_chair:0.0171; water_lilly:0.0158
792,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0077.jpg,11,bonsai,3,11,11,accordion,bonsai,bonsai,0,1,1,1,0,0,0.19695694992620025,0.646852337225237,1,0.3067881969859422,0.02077131332093516,4.370026962761529,0.0,-26.422884,0.310106,3.4884131467389117,0.25670173943831376,-1.1920929e-07,0.16543865561731227,4.126177004676421,0.13043217597171394,-0.0,0.9792286866790648,-0.0,0.68989396,-0.25670173943831376,0.8345613443826877,-0.13043217597171394,0.8683185,0.84948313,0.8651083,-0.84948313,0.0833534496111327,0.9166465503888673,accordion:0.0208; ant:0.0208; anchor:0.0208,bonsai:0.3101; sunflower:0.0534; water_lilly:0.0458,bonsai:0.1654; sunflower:0.0350; water_lilly:0.0304
793,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0094.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.20729883068683488,0.7430138903067827,1,0.418003331169838,0.027065646719455622,4.369702998875683,0.0,-25.912413,0.40894166,3.2278363362141604,0.37694190766874025,-5.9604645e-08,0.2125794703673675,4.006068498231758,0.18768347010280334,-0.0,0.9729343532805443,-0.0,0.5910584,-0.37694190766874025,0.7874205296326325,-0.18768347010280334,0.8265465,0.80854315,0.8242465,-0.80854315,0.10438501382824554,0.8956149861717545,wild_cat:0.0271; windsor_chair:0.0271; umbrella:0.0271,bonsai:0.4089; lamp:0.0320; joshua_tree:0.0281,bonsai:0.2126; windsor_chair:0.0249; lamp:0.0219
794,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0117.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.1960504321690902,0.6769144007416104,1,0.31602941887325,0.030859868606385375,4.234520569623588,0.0,-26.9633,0.30827776,3.5938669936764565,0.27755071183486896,2.3841858e-07,0.16461293762742352,4.110244213819112,0.1338194856097404,-0.0,0.9691401313936147,-0.0,0.6917223,-0.27755071183486896,0.8353870623725765,-0.1338194856097404,0.90048677,0.8756741,0.89553547,-0.8756741,0.0831272607005481,0.9168727392994519,wild_cat:0.0309; windsor_chair:0.0309; umbrella:0.0309,bonsai:0.3083; water_lilly:0.0307; sunflower:0.0288,bonsai:0.1646; water_lilly:0.0308; windsor_chair:0.0239
795,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0081.jpg,11,bonsai,1,11,11,leopard,bonsai,bonsai,0,1,1,1,0,0,0.2563095376440267,0.7507255865076503,1,0.45976835417643314,0.018696703060260757,4.41064111754336,0.0,-25.598852,0.46009955,2.8989421609252055,0.4104246115890135,5.9604645e-08,0.23809074367402475,3.9111011768783093,0.20390492646539035,-0.0,0.9813032969397393,-0.0,0.5399004,-0.4104246115890135,0.7619092563259753,-0.20390492646539035,0.89918315,0.8793562,0.8947259,-0.8793562,0.10435492753594933,0.8956450724640507,leopard:0.0187; ketch:0.0187; kangaroo:0.0187,bonsai:0.4601; joshua_tree:0.0497; water_lilly:0.0376,bonsai:0.2381; joshua_tree:0.0342; water_lilly:0.0267
796,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0083.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.29658434810779843,0.7776190605749803,1,0.5339933072102573,0.037512315630993893,4.0747934148173774,0.0,-24.30317,0.52074397,2.6903596199836173,0.4878616094162124,5.9604645e-08,0.27176390336984796,3.679160865508296,0.2365665521237126,-0.0,0.9624876843690061,-0.0,0.47925603,-0.4878616094162124,0.728236096630152,-0.2365665521237126,0.8775829,0.85824317,0.87281513,-0.85824317,0.10945326988471796,0.8905467301152821,wild_cat:0.0375; windsor_chair:0.0375; umbrella:0.0375,bonsai:0.5207; water_lilly:0.0329; lotus:0.0285,bonsai:0.2718; water_lilly:0.0352; windsor_chair:0.0267
797,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0045.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.15435401769635426,0.5878377555816102,1,0.2207132315073371,0.026139690063394647,4.401664901209037,0.0,-25.49565,0.21287715,3.8343424606602254,0.16430814955827572,1.1920929e-07,0.11423521359871594,4.272357698630986,0.07688085398128852,-0.0,0.9738603099366053,-0.0,0.78712285,-0.16430814955827572,0.8857647864012841,-0.07688085398128852,0.85731566,0.83154744,0.84862244,-0.83154744,0.06447519028645755,0.9355248097135425,wild_cat:0.0261; windsor_chair:0.0261; umbrella:0.0261,bonsai:0.2129; water_lilly:0.0486; lotus:0.0457,bonsai:0.1142; water_lilly:0.0374; lotus:0.0293
798,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0026.jpg,11,bonsai,3,11,11,accordion,bonsai,bonsai,0,1,1,1,0,0,0.19310880905874286,0.6306168122617793,1,0.2823940615461426,0.027655468665595238,4.221675322155679,0.0,-25.860237,0.2866906,3.6841943185548414,0.26042582360341343,-1.1920929e-07,0.1571730178245404,4.146043629414002,0.13810286686238077,-0.0,0.9723445313344048,-0.0,0.7133094,-0.26042582360341343,0.8428269821754596,-0.13810286686238077,0.87001586,0.8517085,0.8682846,-0.8517085,0.07996412911777502,0.9200358708822249,accordion:0.0277; ant:0.0277; anchor:0.0277,bonsai:0.2867; joshua_tree:0.0263; water_lilly:0.0244,bonsai:0.1572; barrel:0.0191; anchor:0.0184
799,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0055.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.22081335179040923,0.7295854356725646,1,0.35079675760485124,0.019968480085375388,4.334655947011089,0.0,-28.014881,0.34433728,3.3568055768573872,0.3069537386066264,-0.0,0.17828214136546255,4.066544113724647,0.14960613713248688,-1.1920929e-07,0.9800315199146246,-0.0,0.6556627,-0.3069537386066264,0.8217178586345375,-0.14960613713248688,0.87224805,0.8453214,0.8691908,-0.8453214,0.08473216955067432,0.9152678304493257,wild_cat:0.0200; windsor_chair:0.0200; umbrella:0.0200,bonsai:0.3443; water_lilly:0.0374; lotus:0.0356,bonsai:0.1783; water_lilly:0.0287; lotus:0.0219
800,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0109.jpg,11,bonsai,3,11,11,accordion,bonsai,bonsai,0,1,1,1,0,0,0.14198622024037344,0.46699001820379893,1,0.14029783995914827,0.02707172376600631,4.2427921212789395,0.0,-24.201305,0.150796,4.130165302272354,0.1233993277267562,-1.1920929e-07,0.08893385726531997,4.328464932016019,0.06401623927743431,-0.0,0.9729282762339937,-0.0,0.849204,-0.1233993277267562,0.91106614273468,-0.06401623927743431,0.8062743,0.78011405,0.8017398,-0.78011405,0.05201019924300494,0.947989800756995,accordion:0.0271; ant:0.0271; anchor:0.0271,bonsai:0.1508; water_lilly:0.0274; buddha:0.0247,bonsai:0.0889; brain:0.0249; water_lilly:0.0221
801,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0088.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.1763911702174304,0.6885582427436034,1,0.2856563009541955,0.03203558410510035,4.27741996713569,0.0,-24.590904,0.2689387,3.703991928298867,0.22267514142982014,-0.0,0.14005594810735306,4.167097117934708,0.10090638801512536,-0.0,0.9679644158948997,-0.0,0.73106134,-0.22267514142982014,0.8599440518926469,-0.10090638801512536,0.89679676,0.8561301,0.88194835,-0.8561301,0.07442042172585864,0.9255795782741414,wild_cat:0.0320; windsor_chair:0.0320; umbrella:0.0320,bonsai:0.2689; water_lilly:0.0463; lotus:0.0369,bonsai:0.1401; water_lilly:0.0391; lotus:0.0267
802,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/bonsai/image_0095.jpg,11,bonsai,90,11,11,tick,bonsai,bonsai,0,1,1,1,0,0,0.2972821015685827,0.7717175367921544,1,0.5259722935826957,0.023922696149604395,4.284257703298833,0.0,-26.231926,0.5222806,2.636242075710598,0.4825903991339309,-1.1920929e-07,0.270759341023428,3.757531991073298,0.24229217466300734,-0.0,0.9760773038503956,-0.0,0.47771943,-0.4825903991339309,0.729240658976572,-0.24229217466300734,0.917411,0.8956949,0.9136751,-0.8956949,0.10889567115702281,0.8911043288429772,wild_cat:0.0239; windsor_chair:0.0239; umbrella:0.0239,bonsai:0.5223; lotus:0.0397; water_lilly:0.0330,bonsai:0.2708; water_lilly:0.0285; lotus:0.0231
803,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0061.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.4042500582730657,0.8796119571152623,1,0.7789321636125585,0.038087690503588026,4.184504711170043,0.0,-25.945309,0.75648427,1.6212148778443902,0.7454106402533166,-0.0,0.3851108106742464,3.3071098527802834,0.36136142558676854,1.1920929e-07,0.9619123094964119,-0.0,0.24351573,-0.7454106402533166,0.6148891893257535,-0.36136142558676854,0.9348412,0.9203265,0.93248826,-0.9203265,0.1274673640164422,0.8725326359835578,wild_cat:0.0381; windsor_chair:0.0381; umbrella:0.0381,brain:0.7565; nautilus:0.0111; octopus:0.0100,brain:0.3851; yin_yang:0.0237; trilobite:0.0223
804,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0057.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.34990681138073776,0.7990862932936819,1,0.7092689699438789,0.028291228791071824,4.280114512711052,0.0,-25.920446,0.7049796,1.8940422805662698,0.692206196198985,-5.9604645e-08,0.3634359899481254,3.4369852080193986,0.34290368117718717,-0.0,0.9717087712089282,-0.0,0.2950204,-0.692206196198985,0.6365640100518746,-0.34290368117718717,0.9230137,0.8363042,0.89744055,-0.8363042,0.1321809377249172,0.8678190622750828,wild_cat:0.0283; windsor_chair:0.0283; umbrella:0.0283,brain:0.7050; yin_yang:0.0128; octopus:0.0119,brain:0.3634; yin_yang:0.0205; wrench:0.0168
805,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0046.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.3803835595805887,0.7860892174246399,1,0.7665160549736066,0.024126493735858276,4.329290936555146,0.0,-27.061878,0.76973945,1.5612519729124386,0.7612429383451347,-2.9802322e-08,0.3968325210867984,3.32565501431438,0.3819779809546978,-5.9604645e-08,0.9758735062641417,-0.0,0.23026055,-0.7612429383451347,0.6031674789132015,-0.3819779809546978,0.97695786,0.93049383,0.97555476,-0.93049383,0.13674836736366805,0.863251632636332,wild_cat:0.0241; windsor_chair:0.0241; umbrella:0.0241,brain:0.7697; octopus:0.0085; nautilus:0.0072,brain:0.3968; trilobite:0.0149; yin_yang:0.0147
806,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0067.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.4109053058014424,0.8880851110034387,1,0.7858408640272734,0.0340122874264522,4.2560452224486225,0.0,-26.546064,0.7662862,1.5769826807190719,0.7567139246265422,2.9802322e-08,0.38927154268848546,3.32741925738529,0.3698361467010957,-0.0,0.9659877125735478,-0.0,0.2337138,-0.7567139246265422,0.6107284573115146,-0.3698361467010957,0.9448356,0.9304776,0.94205046,-0.9304776,0.12744087798609077,0.8725591220139093,hedgehog:0.0340; helicopter:0.0340; gerenuk:0.0340,brain:0.7663; nautilus:0.0096; octopus:0.0070,brain:0.3893; headphone:0.0194; grand_piano:0.0187
807,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0068.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.40726892369286544,0.8452990087481932,1,0.7996840033713292,0.030266342748196284,4.339508172284108,0.0,-25.893896,0.78791654,1.4506426582551495,0.7781010011501124,-7.4505806e-08,0.40257464067248505,3.3023443389624942,0.3857222462118187,-0.0,0.9697336572518037,-0.0,0.21208346,-0.7781010011501124,0.597425359327515,-0.3857222462118187,0.9491793,0.9329691,0.94826066,-0.9329691,0.13258529292899984,0.8674147070710001,hedgehog:0.0303; helicopter:0.0303; gerenuk:0.0303,brain:0.7879; yin_yang:0.0098; octopus:0.0075,brain:0.4026; headphone:0.0169; grand_piano:0.0163
808,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0070.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.41266296654788637,0.8360445706336526,1,0.8022693082719692,0.025712889114470547,4.346084284878829,0.0,-27.18458,0.7961192,1.3952478443264646,0.7861835941831224,1.0430813e-07,0.40701225155346554,3.2833290311505325,0.38918797753406165,-0.0,0.9742871108855294,-0.0,0.20388079,-0.7861835941831224,0.5929877484465345,-0.38918797753406165,0.9762067,0.95468134,0.97298175,-0.95468134,0.1328666081603785,0.8671333918396215,wild_cat:0.0257; windsor_chair:0.0257; umbrella:0.0257,brain:0.7961; yin_yang:0.0099; octopus:0.0095,brain:0.4070; yin_yang:0.0178; wrench:0.0152
809,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0030.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.3269820364601578,0.8793151112527242,1,0.6327847006642535,0.0330858685595637,4.234471407711003,0.0,-24.485153,0.6156785,2.377254626338565,0.60391343934512,1.1920929e-07,0.3130935175835525,3.6328450534849406,0.29378264637304835,-2.3841858e-07,0.9669141314404363,-0.0,0.3843215,-0.60391343934512,0.6869064824164475,-0.29378264637304835,0.857074,0.8412123,0.85199517,-0.8412123,0.11882511961381584,0.8811748803861842,hedgehog:0.0331; helicopter:0.0331; gerenuk:0.0331,brain:0.6157; yin_yang:0.0118; octopus:0.0112,brain:0.3131; headphone:0.0193; garfield:0.0193
810,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0041.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.3304671307819859,0.7851386068597221,1,0.6617256183169767,0.023865661219331275,4.280335307561039,0.0,-28.197836,0.6633968,2.1038650857858396,0.6478824274320955,2.9802322e-08,0.34311323295716356,3.5225673274554254,0.3234232337483407,-0.0,0.9761343387806687,-0.0,0.33660322,-0.6478824274320955,0.6568867670428364,-0.3234232337483407,0.93400234,0.9083215,0.9255025,-0.9083215,0.1293626741590434,0.8706373258409565,wild_cat:0.0239; windsor_chair:0.0239; umbrella:0.0239,brain:0.6634; yin_yang:0.0155; octopus:0.0124,brain:0.3431; yin_yang:0.0197; wrench:0.0167
811,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0053.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.3543914780359631,0.8710320559790434,1,0.6900244930755212,0.036454865650456275,4.270240340814469,0.0,-26.690804,0.6717824,2.062981361511086,0.6560968123405416,-5.9604645e-08,0.3424691332136136,3.5210023291987413,0.32171329963000317,-0.0,0.9635451343495437,-0.0,0.32821763,-0.6560968123405416,0.6575308667863864,-0.32171329963000317,0.9602227,0.9298006,0.9567196,-0.9298006,0.123547762468094,0.876452237531906,hedgehog:0.0365; helicopter:0.0365; gerenuk:0.0365,brain:0.6718; yin_yang:0.0157; octopus:0.0133,brain:0.3425; garfield:0.0208; headphone:0.0208
812,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0073.jpg,12,brain,3,12,12,accordion,brain,brain,0,1,1,1,0,0,0.16945852879829826,0.6379303534262013,1,0.29094704600436655,0.02164789227111233,4.385047409232146,0.0,-25.747013,0.30787343,3.615481739929851,0.2833536134690886,-0.0,0.16476066197356382,4.1697231033792965,0.1427732333966441,-0.0,0.9783521077288877,-0.0,0.6921266,-0.2833536134690886,0.8352393380264362,-0.1427732333966441,0.8176656,0.7923554,0.81528825,-0.7923554,0.0891903416112573,0.9108096583887427,accordion:0.0216; ant:0.0216; anchor:0.0216,brain:0.3079; yin_yang:0.0245; octopus:0.0225,brain:0.1648; yin_yang:0.0220; accordion:0.0193
813,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0091.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.400875823512039,0.8747548075634006,1,0.7821277038607356,0.03470167655870672,4.263175598900794,0.0,-26.645844,0.7629796,1.5912033189604604,0.7514491064421845,2.9802322e-08,0.38834032539599705,3.328065282442666,0.36673989634312726,-1.1920929e-07,0.9652983234412933,-0.0,0.23702037,-0.7514491064421845,0.611659674604003,-0.36673989634312726,0.9860508,0.9369781,0.983175,-0.9369781,0.1292580963321838,0.8707419036678162,wild_cat:0.0347; windsor_chair:0.0347; umbrella:0.0347,brain:0.7630; octopus:0.0115; nautilus:0.0091,brain:0.3883; trilobite:0.0216; yin_yang:0.0199
814,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0049.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.37863343750899603,0.8853064775823651,1,0.73721372928359,0.03687706998657057,4.21486067525181,0.0,-26.233017,0.7147638,1.8520702783992813,0.704990279527449,1.4901161e-07,0.3634884792275533,3.4120989143345404,0.3419059130445701,-0.0,0.9631229300134294,-0.0,0.28523618,-0.704990279527449,0.6365115207724468,-0.3419059130445701,0.9207295,0.9015806,0.9160309,-0.9015806,0.1256368732482392,0.8743631267517609,hedgehog:0.0369; helicopter:0.0369; gerenuk:0.0369,brain:0.7148; yin_yang:0.0098; nautilus:0.0088,brain:0.3635; headphone:0.0216; grand_piano:0.0202
815,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0051.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.3930423438034805,0.8306823046544842,1,0.7699883949222537,0.023490420355143142,4.401486293221282,0.0,-25.304054,0.76572573,1.558815528579808,0.7537848916295067,1.7881393e-07,0.391504481038769,3.3731932547040264,0.37665036394508955,-5.9604645e-08,0.9765095796448569,-0.0,0.23427427,-0.7537848916295067,0.608495518961231,-0.37665036394508955,0.9503822,0.92111576,0.9467721,-0.92111576,0.13203255556014862,0.8679674444398514,hedgehog:0.0235; helicopter:0.0235; gerenuk:0.0235,brain:0.7657; octopus:0.0119; nautilus:0.0119,brain:0.3915; yin_yang:0.0149; headphone:0.0137
816,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0008.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.45979308261246377,0.873745483483783,1,0.8597240133070614,0.025120049797447343,4.350420648035498,0.0,-25.134953,0.8499698,1.0850916832884623,0.8447588174047621,2.9802322e-08,0.4319651129945995,3.177549248274444,0.4168872485694617,-0.0,0.9748799502025527,-0.0,0.1500302,-0.8447588174047621,0.5680348870054005,-0.4168872485694617,0.9534833,0.9366837,0.94801265,-0.9366837,0.1309395701101397,0.8690604298898603,wild_cat:0.0251; windsor_chair:0.0251; umbrella:0.0251,brain:0.8500; nautilus:0.0052; yin_yang:0.0050,brain:0.4320; yin_yang:0.0151; wrench:0.0143
817,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0092.jpg,12,brain,90,12,12,tick,brain,brain,0,1,1,1,0,0,0.40603711992398006,0.8812205028949274,1,0.7880201488189201,0.02930365634812702,4.3243267851667655,0.0,-26.378645,0.77298844,1.5410309957784594,0.7637723583232808,8.940697e-08,0.39252059342814266,3.3387160103965936,0.37328420797708145,5.9604645e-08,0.970696343651873,-0.0,0.22701156,-0.7637723583232808,0.6074794065718574,-0.37328420797708145,0.98118484,0.9338522,0.97724533,-0.9338522,0.12953681565821565,0.8704631843417844,wild_cat:0.0293; windsor_chair:0.0293; umbrella:0.0293,brain:0.7730; octopus:0.0092; trilobite:0.0092,brain:0.3925; trilobite:0.0192; wrench:0.0168
818,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/brain/image_0015.jpg,12,brain,42,12,12,garfield,brain,brain,0,1,1,1,0,0,0.3291464380295576,0.8621671423738887,1,0.6440051431637716,0.03320404551127651,4.305932167464407,0.0,-28.080265,0.6281752,2.269206143189942,0.6060801797848874,2.9802322e-08,0.3203468008938116,3.616715593356732,0.3008131819283819,1.1920929e-07,0.9667959544887235,-0.0,0.3718248,-0.6060801797848874,0.6796531991061884,-0.3008131819283819,0.98679394,0.95061404,0.9858511,-0.95061404,0.1210805848327065,0.8789194151672934,hedgehog:0.0332; helicopter:0.0332; gerenuk:0.0332,brain:0.6282; octopus:0.0221; yin_yang:0.0191,brain:0.3203; headphone:0.0195; garfield:0.0190
