dataset,shots,seed,split,sample_index,label,MMRL_case,MMRL_pred,MMRL_correct,MMRL_conf,MMRL_entropy,MMRL_margin,Bayes_case,Bayes_PM_pred,Bayes_PM_correct,Bayes_PM_conf,Bayes_PM_entropy,Bayes_PM_margin,MC_fusion_prob_mean_pred,MC_fusion_prob_mean_correct,MC_fusion_MI,MC_fusion_variation_ratio,MC_fusion_sample_agreement,paired_case_type,difficulty_group
caltech101,16,1,test,457,4,MMRL_caltech101_16shot_seed1,4,1,0.9982771873474121,0.016468163579702377,0.9976789355278015,BayesMMRL_caltech101_16shot_seed1,4,1,0.9963745474815369,0.030983101576566696,0.9945464134216309,4,1,0.00020123831927776337,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,458,4,MMRL_caltech101_16shot_seed1,4,1,0.9996495246887207,0.004188189283013344,0.9995937347412109,BayesMMRL_caltech101_16shot_seed1,4,1,0.9997014403343201,0.0036431157495826483,0.9996384978294373,4,1,1.2324890121817589e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,459,4,MMRL_caltech101_16shot_seed1,4,1,0.9994024038314819,0.006778470240533352,0.9992987513542175,BayesMMRL_caltech101_16shot_seed1,4,1,0.9995383024215698,0.005334917921572924,0.9994376301765442,4,1,2.0943116396665573e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,460,4,MMRL_caltech101_16shot_seed1,4,1,0.9994199275970459,0.006535205990076065,0.9992743134498596,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996242523193359,0.0044320812448859215,0.9995185732841492,4,1,2.1696556359529495e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,461,4,MMRL_caltech101_16shot_seed1,4,1,0.9991205334663391,0.009442798793315887,0.9989036321640015,BayesMMRL_caltech101_16shot_seed1,4,1,0.9987909197807312,0.012070441618561745,0.998449981212616,4,1,4.5214779675006866e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,462,4,MMRL_caltech101_16shot_seed1,4,1,0.9974053502082825,0.02532835304737091,0.9966815114021301,BayesMMRL_caltech101_16shot_seed1,4,1,0.9975778460502625,0.02351383864879608,0.9966621398925781,4,1,7.249787449836731e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,463,4,MMRL_caltech101_16shot_seed1,4,1,0.968678891658783,0.1752399355173111,0.9439215660095215,BayesMMRL_caltech101_16shot_seed1,4,1,0.9490846395492554,0.2998061776161194,0.9199934005737305,4,1,0.0017710328102111816,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,464,4,MMRL_caltech101_16shot_seed1,4,1,0.9729927182197571,0.15017582476139069,0.9523019790649414,BayesMMRL_caltech101_16shot_seed1,4,1,0.952583909034729,0.25234633684158325,0.9200698733329773,4,1,0.001572728157043457,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,465,4,MMRL_caltech101_16shot_seed1,4,1,0.9996811151504517,0.0038465424440801144,0.9995988607406616,BayesMMRL_caltech101_16shot_seed1,4,1,0.9997994303703308,0.0025049771647900343,0.9997512698173523,4,1,1.3519776985049248e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,466,4,MMRL_caltech101_16shot_seed1,4,1,0.99956876039505,0.005129913799464703,0.9995032548904419,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996989965438843,0.003680449677631259,0.9996377825737,4,1,1.2849457561969757e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,467,4,MMRL_caltech101_16shot_seed1,4,1,0.9995397329330444,0.005546116270124912,0.9994813203811646,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996067881584167,0.004823286086320877,0.9995682239532471,4,1,2.0848587155342102e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,468,4,MMRL_caltech101_16shot_seed1,4,1,0.9996672868728638,0.003820792306214571,0.9995505809783936,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996902942657471,0.0035267991479486227,0.9995471239089966,4,1,1.452350988984108e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,469,4,MMRL_caltech101_16shot_seed1,4,1,0.9974746108055115,0.023931391537189484,0.9964638948440552,BayesMMRL_caltech101_16shot_seed1,4,1,0.9957959651947021,0.03722056746482849,0.9939163327217102,4,1,0.0001534298062324524,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,470,4,MMRL_caltech101_16shot_seed1,4,1,0.9974707365036011,0.023991338908672333,0.9966644048690796,BayesMMRL_caltech101_16shot_seed1,4,1,0.9979082345962524,0.021030180156230927,0.9974358081817627,4,1,8.247233927249908e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,471,4,MMRL_caltech101_16shot_seed1,4,1,0.9989405274391174,0.010822994634509087,0.9985288977622986,BayesMMRL_caltech101_16shot_seed1,4,1,0.9994971752166748,0.005593478679656982,0.9993364810943604,4,1,4.295865073800087e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,472,4,MMRL_caltech101_16shot_seed1,4,1,0.9997406601905823,0.003216119948774576,0.9997026920318604,BayesMMRL_caltech101_16shot_seed1,4,1,0.9997982382774353,0.002569694072008133,0.9997580647468567,4,1,8.377479389309883e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,473,4,MMRL_caltech101_16shot_seed1,4,1,0.9867392778396606,0.08995029330253601,0.9773475527763367,BayesMMRL_caltech101_16shot_seed1,4,1,0.9927206039428711,0.06112711504101753,0.99033522605896,4,1,0.00023897364735603333,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,474,4,MMRL_caltech101_16shot_seed1,4,1,0.9995707869529724,0.005067463964223862,0.999489426612854,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996538162231445,0.004157452844083309,0.9995984435081482,4,1,1.8781516700983047e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,475,4,MMRL_caltech101_16shot_seed1,4,1,0.9617653489112854,0.2563127279281616,0.9478955864906311,BayesMMRL_caltech101_16shot_seed1,4,1,0.9027001857757568,0.6026991009712219,0.8847600221633911,4,1,0.0044043660163879395,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,476,4,MMRL_caltech101_16shot_seed1,4,1,0.9994823932647705,0.006098322570323944,0.9993752837181091,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996211528778076,0.004685620311647654,0.9995883107185364,4,1,1.4117918908596039e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,477,4,MMRL_caltech101_16shot_seed1,4,1,0.9984076619148254,0.014615992084145546,0.9974589347839355,BayesMMRL_caltech101_16shot_seed1,4,1,0.9987427592277527,0.012892115861177444,0.9982635378837585,4,1,7.123127579689026e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,478,4,MMRL_caltech101_16shot_seed1,4,1,0.9880901575088501,0.09103870391845703,0.9826786518096924,BayesMMRL_caltech101_16shot_seed1,4,1,0.9828092455863953,0.13255372643470764,0.9773774743080139,4,1,0.0006039142608642578,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,479,4,MMRL_caltech101_16shot_seed1,4,1,0.9871538281440735,0.09424218535423279,0.9816429615020752,BayesMMRL_caltech101_16shot_seed1,4,1,0.9781200289726257,0.15884661674499512,0.9714170098304749,4,1,0.0012335479259490967,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,480,4,MMRL_caltech101_16shot_seed1,4,1,0.9990971088409424,0.009454719722270966,0.9987252950668335,BayesMMRL_caltech101_16shot_seed1,4,1,0.9983172416687012,0.01634056493639946,0.9976295232772827,4,1,0.00011064670979976654,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,481,4,MMRL_caltech101_16shot_seed1,4,1,0.9972917437553406,0.02153337374329567,0.9951295256614685,BayesMMRL_caltech101_16shot_seed1,4,1,0.9938315153121948,0.043163128197193146,0.9887459874153137,4,1,0.0004358217120170593,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,482,4,MMRL_caltech101_16shot_seed1,4,1,0.9974828362464905,0.022885126993060112,0.9963639378547668,BayesMMRL_caltech101_16shot_seed1,4,1,0.9984703660011292,0.015114451758563519,0.9979684352874756,4,1,6.666406989097595e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,483,4,MMRL_caltech101_16shot_seed1,4,1,0.9995310306549072,0.005346647929400206,0.9993813633918762,BayesMMRL_caltech101_16shot_seed1,4,1,0.9994485974311829,0.006286657880991697,0.9992982149124146,4,1,2.647656947374344e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,484,4,MMRL_caltech101_16shot_seed1,4,1,0.9995556473731995,0.005083898082375526,0.9994224905967712,BayesMMRL_caltech101_16shot_seed1,4,1,0.9995343685150146,0.0053571173921227455,0.9993881583213806,4,1,1.6443897038698196e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,485,4,MMRL_caltech101_16shot_seed1,4,1,0.9993695616722107,0.007190699689090252,0.999250054359436,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992629885673523,0.007900521159172058,0.9989730715751648,4,1,4.2090192437171936e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,486,4,MMRL_caltech101_16shot_seed1,4,1,0.9994912147521973,0.005747754126787186,0.9992990493774414,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996839761734009,0.003730997908860445,0.9995861053466797,4,1,2.262834459543228e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,487,4,MMRL_caltech101_16shot_seed1,4,1,0.9983698725700378,0.015538669191300869,0.9976254105567932,BayesMMRL_caltech101_16shot_seed1,4,1,0.9988264441490173,0.011792898178100586,0.9984179139137268,4,1,6.179418414831161e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,488,4,MMRL_caltech101_16shot_seed1,4,1,0.9981119632720947,0.01715211756527424,0.9970354437828064,BayesMMRL_caltech101_16shot_seed1,4,1,0.9991081357002258,0.009343698620796204,0.9988303184509277,4,1,4.7274865210056305e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,489,4,MMRL_caltech101_16shot_seed1,4,1,0.987392246723175,0.09909351170063019,0.9836706519126892,BayesMMRL_caltech101_16shot_seed1,4,1,0.9940667152404785,0.05369851365685463,0.9929295182228088,4,1,0.00022826716303825378,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,490,4,MMRL_caltech101_16shot_seed1,4,1,0.9931890964508057,0.05411994084715843,0.9893027544021606,BayesMMRL_caltech101_16shot_seed1,4,1,0.9909849166870117,0.06747625768184662,0.9853171110153198,4,1,0.00031335651874542236,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,491,4,MMRL_caltech101_16shot_seed1,4,1,0.9619839787483215,0.19448387622833252,0.9323666095733643,BayesMMRL_caltech101_16shot_seed1,4,1,0.9667406678199768,0.17975321412086487,0.9424422979354858,4,1,0.0014108121395111084,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,492,4,MMRL_caltech101_16shot_seed1,4,1,0.9996204376220703,0.004439488053321838,0.9995148181915283,BayesMMRL_caltech101_16shot_seed1,4,1,0.999527096748352,0.005367040168493986,0.9993525147438049,4,1,1.5443656593561172e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,493,4,MMRL_caltech101_16shot_seed1,4,1,0.992405116558075,0.0633489340543747,0.9901183247566223,BayesMMRL_caltech101_16shot_seed1,4,1,0.9858404397964478,0.111550472676754,0.9823397397994995,4,1,0.0006622523069381714,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,494,4,MMRL_caltech101_16shot_seed1,4,1,0.999559223651886,0.005118729546666145,0.9994553923606873,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996356964111328,0.00429545808583498,0.9995673298835754,4,1,1.7128419131040573e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,495,4,MMRL_caltech101_16shot_seed1,4,1,0.9772515296936035,0.13601720333099365,0.964624285697937,BayesMMRL_caltech101_16shot_seed1,4,1,0.9611482620239258,0.2086021900177002,0.941411018371582,4,1,0.001993343234062195,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,496,4,MMRL_caltech101_16shot_seed1,4,1,0.9981378316879272,0.01690545491874218,0.9969071745872498,BayesMMRL_caltech101_16shot_seed1,4,1,0.9975649118423462,0.02070596069097519,0.9958634972572327,4,1,0.00010043568909168243,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,497,4,MMRL_caltech101_16shot_seed1,4,1,0.9996433258056641,0.00429320614784956,0.9995838403701782,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996525049209595,0.004218093119561672,0.9995938539505005,4,1,1.6104429960250854e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,498,4,MMRL_caltech101_16shot_seed1,4,1,0.9994481205940247,0.006266267038881779,0.9992945194244385,BayesMMRL_caltech101_16shot_seed1,4,1,0.9994489550590515,0.006431185640394688,0.9993606209754944,4,1,1.7857644706964493e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,499,4,MMRL_caltech101_16shot_seed1,4,1,0.9972319006919861,0.026818886399269104,0.9966727495193481,BayesMMRL_caltech101_16shot_seed1,4,1,0.9978978633880615,0.02049076184630394,0.9971960783004761,4,1,0.00011184811592102051,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,500,4,MMRL_caltech101_16shot_seed1,4,1,0.9995682835578918,0.005026128608733416,0.9994825124740601,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992111921310425,0.008661291562020779,0.9989736676216125,4,1,3.2320618629455566e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,501,4,MMRL_caltech101_16shot_seed1,4,1,0.9996299743652344,0.0044924113899469376,0.9995520114898682,BayesMMRL_caltech101_16shot_seed1,4,1,0.9997177720069885,0.003501485800370574,0.9996718764305115,4,1,1.061195507645607e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,502,4,MMRL_caltech101_16shot_seed1,4,1,0.9989238381385803,0.011413555592298508,0.9986953735351562,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992389678955078,0.008314462378621101,0.9990454316139221,4,1,2.577807754278183e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,503,4,MMRL_caltech101_16shot_seed1,4,1,0.9986706972122192,0.013708262704312801,0.9982477426528931,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989396929740906,0.011243266984820366,0.998624861240387,4,1,3.82252037525177e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,504,4,MMRL_caltech101_16shot_seed1,4,1,0.9990173578262329,0.010436074808239937,0.9987282156944275,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992786049842834,0.007868548855185509,0.9990997314453125,4,1,3.538839519023895e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,505,4,MMRL_caltech101_16shot_seed1,4,1,0.9945659637451172,0.043507132679224014,0.9918828010559082,BayesMMRL_caltech101_16shot_seed1,4,1,0.9924180507659912,0.06041683256626129,0.9891433119773865,4,1,0.00026380643248558044,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,506,4,MMRL_caltech101_16shot_seed1,4,1,0.9951887130737305,0.042845435440540314,0.9942567348480225,BayesMMRL_caltech101_16shot_seed1,4,1,0.9960805773735046,0.0368012860417366,0.995411217212677,4,1,0.00014692172408103943,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,507,4,MMRL_caltech101_16shot_seed1,4,1,0.95412677526474,0.26306673884391785,0.9302875399589539,BayesMMRL_caltech101_16shot_seed1,4,1,0.9743315577507019,0.15645861625671387,0.9579212069511414,4,1,0.0008889883756637573,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,508,4,MMRL_caltech101_16shot_seed1,4,1,0.9981478452682495,0.01813601702451706,0.9973515272140503,BayesMMRL_caltech101_16shot_seed1,4,1,0.9972921013832092,0.02551211044192314,0.9965636730194092,4,1,8.380040526390076e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,509,4,MMRL_caltech101_16shot_seed1,4,1,0.9990813732147217,0.009841663762927055,0.9988177418708801,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989290833473206,0.011706383898854256,0.9987464547157288,4,1,4.422105848789215e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,510,4,MMRL_caltech101_16shot_seed1,4,1,0.9989936947822571,0.01081102155148983,0.9987700581550598,BayesMMRL_caltech101_16shot_seed1,4,1,0.9988678693771362,0.012112002819776535,0.9986633062362671,4,1,3.794766962528229e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,511,4,MMRL_caltech101_16shot_seed1,4,1,0.998996913433075,0.010850457474589348,0.998763382434845,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992002844810486,0.009001394733786583,0.9990968704223633,4,1,3.8282014429569244e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,512,4,MMRL_caltech101_16shot_seed1,4,1,0.9988312125205994,0.012096265330910683,0.9983583092689514,BayesMMRL_caltech101_16shot_seed1,4,1,0.9990990161895752,0.009830973111093044,0.9988323450088501,4,1,2.9491260647773743e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,513,4,MMRL_caltech101_16shot_seed1,4,1,0.999665379524231,0.0040461961179971695,0.9996175765991211,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996851682662964,0.0038439189083874226,0.999647855758667,4,1,1.2528616935014725e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,514,4,MMRL_caltech101_16shot_seed1,4,1,0.9890955090522766,0.0857844203710556,0.9862826466560364,BayesMMRL_caltech101_16shot_seed1,4,1,0.9934403300285339,0.055813007056713104,0.9916030764579773,4,1,0.00019037723541259766,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,515,4,MMRL_caltech101_16shot_seed1,4,1,0.9889649152755737,0.08578450977802277,0.9848218560218811,BayesMMRL_caltech101_16shot_seed1,4,1,0.9797533750534058,0.14046123623847961,0.9718145132064819,4,1,0.0006747394800186157,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,516,4,MMRL_caltech101_16shot_seed1,4,1,0.999091386795044,0.00973533559590578,0.9988721609115601,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992735981941223,0.007992593571543694,0.9990753531455994,4,1,4.08245250582695e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,517,4,MMRL_caltech101_16shot_seed1,4,1,0.9972564578056335,0.02319745346903801,0.9954662322998047,BayesMMRL_caltech101_16shot_seed1,4,1,0.9960227012634277,0.030237894505262375,0.9929516315460205,4,1,0.0001631658524274826,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,518,4,MMRL_caltech101_16shot_seed1,4,1,0.9646729826927185,0.2223731279373169,0.9509895443916321,BayesMMRL_caltech101_16shot_seed1,4,1,0.9671450257301331,0.19330252707004547,0.9461249113082886,4,1,0.0009355694055557251,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,519,4,MMRL_caltech101_16shot_seed1,4,1,0.9982082843780518,0.017831724137067795,0.997859537601471,BayesMMRL_caltech101_16shot_seed1,4,1,0.9992002844810486,0.00882655382156372,0.9990444183349609,4,1,3.4856610000133514e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,520,4,MMRL_caltech101_16shot_seed1,4,1,0.9997122883796692,0.0034858742728829384,0.9996433854103088,BayesMMRL_caltech101_16shot_seed1,4,1,0.9997114539146423,0.0034067058004438877,0.9996040463447571,4,1,9.669922292232513e-06,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,521,4,MMRL_caltech101_16shot_seed1,4,1,0.9996474981307983,0.004276869352906942,0.9995682239532471,BayesMMRL_caltech101_16shot_seed1,4,1,0.9995564818382263,0.005299811717122793,0.999474823474884,4,1,1.711864024400711e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,522,4,MMRL_caltech101_16shot_seed1,4,1,0.9988806843757629,0.01077811885625124,0.9983800649642944,BayesMMRL_caltech101_16shot_seed1,4,1,0.9990975856781006,0.00896227266639471,0.9987472891807556,4,1,3.5113655030727386e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,523,4,MMRL_caltech101_16shot_seed1,4,1,0.6829991936683655,1.0368682146072388,0.47327858209609985,BayesMMRL_caltech101_16shot_seed1,4,1,0.7968172430992126,0.9554350972175598,0.7470623850822449,4,1,0.01007002592086792,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,524,4,MMRL_caltech101_16shot_seed1,4,1,0.995201587677002,0.03598044812679291,0.9917824268341064,BayesMMRL_caltech101_16shot_seed1,4,1,0.9937372207641602,0.0439600870013237,0.9888685345649719,4,1,0.0002821385860443115,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,525,4,MMRL_caltech101_16shot_seed1,4,1,0.9981112480163574,0.019045062363147736,0.9977807998657227,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989193677902222,0.01145566999912262,0.9986611604690552,4,1,4.172511398792267e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,526,4,MMRL_caltech101_16shot_seed1,4,1,0.9959589838981628,0.03274320811033249,0.9936484694480896,BayesMMRL_caltech101_16shot_seed1,4,1,0.9958820343017578,0.034452661871910095,0.9943460822105408,4,1,0.00018253177404403687,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,527,4,MMRL_caltech101_16shot_seed1,4,1,0.9998468160629272,0.0019826251082122326,0.9998238682746887,BayesMMRL_caltech101_16shot_seed1,4,1,0.9998323917388916,0.0021825646981596947,0.9998078346252441,4,1,5.67873939871788e-06,0.0,1.0,both_correct,easy_by_MMRL
caltech101,16,1,test,528,4,MMRL_caltech101_16shot_seed1,4,1,0.9898495674133301,0.07443307340145111,0.9853062033653259,BayesMMRL_caltech101_16shot_seed1,4,1,0.9931011199951172,0.053720664232969284,0.9890710711479187,4,1,0.00026012957096099854,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,529,4,MMRL_caltech101_16shot_seed1,4,1,0.9984673857688904,0.014112577773630619,0.9976862072944641,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989233613014221,0.010551251471042633,0.9985210299491882,4,1,4.777871072292328e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,530,4,MMRL_caltech101_16shot_seed1,4,1,0.9996063113212585,0.004728514235466719,0.9995511770248413,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996485710144043,0.004261215683072805,0.9995973706245422,4,1,1.394655555486679e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,531,4,MMRL_caltech101_16shot_seed1,4,1,0.9990265369415283,0.010332450270652771,0.9987420439720154,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989687204360962,0.010710370726883411,0.9985846281051636,4,1,3.6451034247875214e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,532,4,MMRL_caltech101_16shot_seed1,4,1,0.995823860168457,0.03914985433220863,0.9950031042098999,BayesMMRL_caltech101_16shot_seed1,4,1,0.9964326620101929,0.032963138073682785,0.9952554702758789,4,1,0.00018288008868694305,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,533,4,MMRL_caltech101_16shot_seed1,4,1,0.9994872808456421,0.005983785260468721,0.9993948340415955,BayesMMRL_caltech101_16shot_seed1,4,1,0.9996685981750488,0.004027130082249641,0.9996175765991211,4,1,1.4013145118951797e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,534,4,MMRL_caltech101_16shot_seed1,4,1,0.9989619255065918,0.010995079763233662,0.998612642288208,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989619255065918,0.01101345382630825,0.9986891746520996,4,1,3.213714808225632e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,535,4,MMRL_caltech101_16shot_seed1,4,1,0.9959664344787598,0.0367225781083107,0.9951050281524658,BayesMMRL_caltech101_16shot_seed1,4,1,0.995654821395874,0.036676011979579926,0.993577778339386,4,1,0.00015559419989585876,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,536,4,MMRL_caltech101_16shot_seed1,4,1,0.9983296990394592,0.016101062297821045,0.9977020025253296,BayesMMRL_caltech101_16shot_seed1,4,1,0.9988195300102234,0.012482945807278156,0.9985187649726868,4,1,4.830583930015564e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,537,4,MMRL_caltech101_16shot_seed1,4,1,0.9986779093742371,0.013554934412240982,0.9981871247291565,BayesMMRL_caltech101_16shot_seed1,4,1,0.9990755319595337,0.009973433800041676,0.9988293051719666,4,1,4.76296991109848e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,538,4,MMRL_caltech101_16shot_seed1,4,1,0.9582905173301697,0.18711937963962555,0.9187763333320618,BayesMMRL_caltech101_16shot_seed1,4,1,0.9603631496429443,0.17921476066112518,0.9226340055465698,4,1,0.0020935386419296265,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,539,4,MMRL_caltech101_16shot_seed1,4,1,0.9994341731071472,0.006582451052963734,0.9993589520454407,BayesMMRL_caltech101_16shot_seed1,4,1,0.9994577765464783,0.00629832036793232,0.9993370175361633,4,1,1.892121508717537e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,540,4,MMRL_caltech101_16shot_seed1,4,1,0.9704558849334717,0.20939521491527557,0.9622220993041992,BayesMMRL_caltech101_16shot_seed1,4,1,0.9569123983383179,0.2881256937980652,0.9448609352111816,4,1,0.0009151995182037354,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,541,4,MMRL_caltech101_16shot_seed1,4,1,0.9984074234962463,0.016290798783302307,0.9980812072753906,BayesMMRL_caltech101_16shot_seed1,4,1,0.9989379048347473,0.011514796875417233,0.9987186789512634,4,1,5.261320620775223e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
caltech101,16,1,test,542,4,MMRL_caltech101_16shot_seed1,4,1,0.9988560676574707,0.01184001937508583,0.9985327124595642,BayesMMRL_caltech101_16shot_seed1,4,1,0.9988872408866882,0.011258367449045181,0.9985165596008301,4,1,4.504993557929993e-05,0.0,1.0,both_correct,ambiguous_by_Bayes_MC
