***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [293/300] batch [1/1] loss 0.2389 (0.2389) acc 100.0000 (100.0000) loss_ce 0.0730 (0.0730) data_term 0.0730 (0.0730) kl_term 0.1659 (0.1659) eta 0:00:00
epoch [294/300] batch [1/1] loss 0.2489 (0.2489) acc 100.0000 (100.0000) loss_ce 0.0824 (0.0824) data_term 0.0824 (0.0824) kl_term 0.1665 (0.1665) eta 0:00:00
epoch [295/300] batch [1/1] loss 0.2274 (0.2274) acc 100.0000 (100.0000) loss_ce 0.0604 (0.0604) data_term 0.0604 (0.0604) kl_term 0.1670 (0.1670) eta 0:00:00
epoch [296/300] batch [1/1] loss 0.2594 (0.2594) acc 100.0000 (100.0000) loss_ce 0.0918 (0.0918) data_term 0.0918 (0.0918) kl_term 0.1676 (0.1676) eta 0:00:00
epoch [297/300] batch [1/1] loss 0.2324 (0.2324) acc 100.0000 (100.0000) loss_ce 0.0642 (0.0642) data_term 0.0642 (0.0642) kl_term 0.1682 (0.1682) eta 0:00:00
epoch [298/300] batch [1/1] loss 0.2586 (0.2586) acc 100.0000 (100.0000) loss_ce 0.0898 (0.0898) data_term 0.0898 (0.0898) kl_term 0.1687 (0.1687) eta 0:00:00
epoch [299/300] batch [1/1] loss 0.2147 (0.2147) acc 100.0000 (100.0000) loss_ce 0.0454 (0.0454) data_term 0.0454 (0.0454) kl_term 0.1693 (0.1693) eta 0:00:00
epoch [300/300] batch [1/1] loss 0.2092 (0.2092) acc 100.0000 (100.0000) loss_ce 0.0394 (0.0394) data_term 0.0394 (0.0394) kl_term 0.1699 (0.1699) eta 0:00:00
[LightweightCheckpoint] filtered state_dict: 8/161 tensors, 0.06 MB / 328.86 MB
[LightweightCheckpoint] saved to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_2/ViT-B-16/seed1/refactor_model/model.pth.tar-300
Finish training
Deploy the last-epoch model
Evaluate on the *test* set
=> result
* total: 8,100
* correct: 5,643
* accuracy: 69.7%
* error: 30.3%
* macro_f1: 68.5%
=> structured result
* accuracy: 69.6667
* error: 30.3333
* macro_f1: 68.4604
* nll: 0.8870
* brier: 0.4241
* ece: 4.9056
=> temperature scaling: T = 0.765922
* accuracy_calibrated: 69.6667
* error_calibrated: 30.3333
* macro_f1_calibrated: 68.4604
* nll_calibrated: 0.9651
* brier_calibrated: 0.4394
* ece_calibrated: 10.4391
Saved metrics JSON to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_2/ViT-B-16/seed1/test_metrics.json
Saved metrics CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_2/ViT-B-16/seed1/test_metrics.csv
Saved calibration bins CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_2/ViT-B-16/seed1/test_calibration_bins.csv
Saved calibrated metrics CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_2/ViT-B-16/seed1/test_metrics_calibrated.csv
Saved calibrated calibration bins CSV to output_refactor/ClipAdapters/BAYES_ADAPTER/FS/fewshot_train/eurosat/shots_2/ViT-B-16/seed1/test_calibration_bins_calibrated.csv
Elapsed: 0:00:12
