***************
** Arguments **
***************
dataset_config_file: configs/datasets/stanford_cars.yaml
epoch [222/300] batch [1/4] loss 0.8153 (0.8153) acc 89.0625 (89.0625) loss_ce 0.5543 (0.5543) loss_constraint 0.2610 (0.2610) eta 0:00:01
epoch [222/300] batch [2/4] loss 0.7695 (0.7924) acc 89.0625 (89.0625) loss_ce 0.5085 (0.5314) loss_constraint 0.2610 (0.2610) eta 0:00:01
epoch [222/300] batch [3/4] loss 0.8257 (0.8035) acc 88.6719 (88.9323) loss_ce 0.5647 (0.5425) loss_constraint 0.2610 (0.2610) eta 0:00:01
epoch [222/300] batch [4/4] loss 0.8765 (0.8218) acc 81.2500 (87.0117) loss_ce 0.6155 (0.5608) loss_constraint 0.2610 (0.2610) eta 0:00:01
epoch [223/300] batch [1/4] loss 0.8181 (0.8181) acc 89.0625 (89.0625) loss_ce 0.5571 (0.5571) loss_constraint 0.2610 (0.2610) eta 0:00:01
epoch [223/300] batch [2/4] loss 0.7958 (0.8069) acc 90.6250 (89.8438) loss_ce 0.5349 (0.5460) loss_constraint 0.2609 (0.2609) eta 0:00:01
epoch [223/300] batch [3/4] loss 0.7860 (0.7999) acc 89.0625 (89.5833) loss_ce 0.5250 (0.5390) loss_constraint 0.2609 (0.2609) eta 0:00:01
epoch [223/300] batch [4/4] loss 0.6555 (0.7638) acc 93.7500 (90.6250) loss_ce 0.3945 (0.5029) loss_constraint 0.2609 (0.2609) eta 0:00:01
epoch [224/300] batch [1/4] loss 0.8359 (0.8359) acc 88.6719 (88.6719) loss_ce 0.5750 (0.5750) loss_constraint 0.2609 (0.2609) eta 0:00:01
epoch [224/300] batch [2/4] loss 0.8044 (0.8202) acc 91.0156 (89.8438) loss_ce 0.5436 (0.5593) loss_constraint 0.2609 (0.2609) eta 0:00:01
epoch [224/300] batch [3/4] loss 0.9083 (0.8495) acc 87.1094 (88.9323) loss_ce 0.6474 (0.5886) loss_constraint 0.2609 (0.2609) eta 0:00:01
epoch [224/300] batch [4/4] loss 0.7985 (0.8368) acc 93.7500 (90.1367) loss_ce 0.5376 (0.5759) loss_constraint 0.2609 (0.2609) eta 0:00:00
epoch [225/300] batch [1/4] loss 0.7956 (0.7956) acc 90.6250 (90.6250) loss_ce 0.5347 (0.5347) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [225/300] batch [2/4] loss 0.7905 (0.7930) acc 90.6250 (90.6250) loss_ce 0.5296 (0.5322) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [225/300] batch [3/4] loss 0.7984 (0.7948) acc 88.2812 (89.8438) loss_ce 0.5376 (0.5340) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [225/300] batch [4/4] loss 0.5588 (0.7358) acc 93.7500 (90.8203) loss_ce 0.2980 (0.4750) loss_constraint 0.2608 (0.2608) eta 0:00:00
epoch [226/300] batch [1/4] loss 0.7714 (0.7714) acc 89.8438 (89.8438) loss_ce 0.5106 (0.5106) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [226/300] batch [2/4] loss 0.8178 (0.7946) acc 89.0625 (89.4531) loss_ce 0.5571 (0.5338) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [226/300] batch [3/4] loss 0.7865 (0.7919) acc 89.8438 (89.5833) loss_ce 0.5257 (0.5311) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [226/300] batch [4/4] loss 1.3379 (0.9284) acc 81.2500 (87.5000) loss_ce 1.0771 (0.6676) loss_constraint 0.2608 (0.2608) eta 0:00:00
epoch [227/300] batch [1/4] loss 0.6759 (0.6759) acc 94.1406 (94.1406) loss_ce 0.4151 (0.4151) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [227/300] batch [2/4] loss 0.7481 (0.7120) acc 90.6250 (92.3828) loss_ce 0.4873 (0.4512) loss_constraint 0.2608 (0.2608) eta 0:00:01
epoch [227/300] batch [3/4] loss 0.9090 (0.7777) acc 87.5000 (90.7552) loss_ce 0.6483 (0.5169) loss_constraint 0.2607 (0.2608) eta 0:00:01
epoch [227/300] batch [4/4] loss 0.6308 (0.7410) acc 93.7500 (91.5039) loss_ce 0.3701 (0.4802) loss_constraint 0.2607 (0.2608) eta 0:00:00
epoch [228/300] batch [1/4] loss 0.8307 (0.8307) acc 88.6719 (88.6719) loss_ce 0.5699 (0.5699) loss_constraint 0.2607 (0.2607) eta 0:00:01
epoch [228/300] batch [2/4] loss 0.7277 (0.7792) acc 93.3594 (91.0156) loss_ce 0.4670 (0.5185) loss_constraint 0.2607 (0.2607) eta 0:00:01
epoch [228/300] batch [3/4] loss 0.6877 (0.7487) acc 91.7969 (91.2760) loss_ce 0.4269 (0.4880) loss_constraint 0.2607 (0.2607) eta 0:00:01
epoch [228/300] batch [4/4] loss 0.4275 (0.6684) acc 100.0000 (93.4570) loss_ce 0.1668 (0.4077) loss_constraint 0.2607 (0.2607) eta 0:00:00
epoch [229/300] batch [1/4] loss 0.7081 (0.7081) acc 93.7500 (93.7500) loss_ce 0.4474 (0.4474) loss_constraint 0.2607 (0.2607) eta 0:00:01
epoch [229/300] batch [2/4] loss 0.7513 (0.7297) acc 91.7969 (92.7734) loss_ce 0.4906 (0.4690) loss_constraint 0.2607 (0.2607) eta 0:00:01
epoch [229/300] batch [3/4] loss 0.7932 (0.7509) acc 92.1875 (92.5781) loss_ce 0.5325 (0.4902) loss_constraint 0.2607 (0.2607) eta 0:00:01
epoch [229/300] batch [4/4] loss 1.0212 (0.8185) acc 81.2500 (89.7461) loss_ce 0.7606 (0.5578) loss_constraint 0.2606 (0.2607) eta 0:00:00
epoch [230/300] batch [1/4] loss 0.7291 (0.7291) acc 92.9688 (92.9688) loss_ce 0.4685 (0.4685) loss_constraint 0.2606 (0.2606) eta 0:00:00
epoch [230/300] batch [2/4] loss 0.8035 (0.7663) acc 90.6250 (91.7969) loss_ce 0.5429 (0.5057) loss_constraint 0.2606 (0.2606) eta 0:00:01
epoch [230/300] batch [3/4] loss 0.8116 (0.7814) acc 88.2812 (90.6250) loss_ce 0.5510 (0.5208) loss_constraint 0.2606 (0.2606) eta 0:00:01
epoch [230/300] batch [4/4] loss 0.7798 (0.7810) acc 100.0000 (92.9688) loss_ce 0.5193 (0.5204) loss_constraint 0.2605 (0.2606) eta 0:00:01
epoch [231/300] batch [1/4] loss 0.8364 (0.8364) acc 90.6250 (90.6250) loss_ce 0.5759 (0.5759) loss_constraint 0.2605 (0.2605) eta 0:00:01
epoch [231/300] batch [2/4] loss 0.7633 (0.7998) acc 92.1875 (91.4062) loss_ce 0.5028 (0.5393) loss_constraint 0.2605 (0.2605) eta 0:00:01
epoch [231/300] batch [3/4] loss 0.7517 (0.7838) acc 92.5781 (91.7969) loss_ce 0.4913 (0.5233) loss_constraint 0.2605 (0.2605) eta 0:00:01
epoch [231/300] batch [4/4] loss 0.7471 (0.7746) acc 87.5000 (90.7227) loss_ce 0.4866 (0.5141) loss_constraint 0.2604 (0.2605) eta 0:00:01
epoch [232/300] batch [1/4] loss 0.7025 (0.7025) acc 94.5312 (94.5312) loss_ce 0.4421 (0.4421) loss_constraint 0.2604 (0.2604) eta 0:00:01
epoch [232/300] batch [2/4] loss 0.7234 (0.7130) acc 91.7969 (93.1641) loss_ce 0.4630 (0.4526) loss_constraint 0.2604 (0.2604) eta 0:00:01
epoch [232/300] batch [3/4] loss 0.7621 (0.7293) acc 92.1875 (92.8385) loss_ce 0.5017 (0.4689) loss_constraint 0.2604 (0.2604) eta 0:00:01
epoch [232/300] batch [4/4] loss 0.4944 (0.6706) acc 100.0000 (94.6289) loss_ce 0.2341 (0.4102) loss_constraint 0.2603 (0.2604) eta 0:00:01
epoch [233/300] batch [1/4] loss 0.7114 (0.7114) acc 92.9688 (92.9688) loss_ce 0.4511 (0.4511) loss_constraint 0.2603 (0.2603) eta 0:00:01
epoch [233/300] batch [2/4] loss 0.6818 (0.6966) acc 92.1875 (92.5781) loss_ce 0.4215 (0.4363) loss_constraint 0.2603 (0.2603) eta 0:00:01
epoch [233/300] batch [3/4] loss 0.8557 (0.7496) acc 87.5000 (90.8854) loss_ce 0.5954 (0.4893) loss_constraint 0.2603 (0.2603) eta 0:00:01
epoch [233/300] batch [4/4] loss 0.7570 (0.7515) acc 93.7500 (91.6016) loss_ce 0.4968 (0.4912) loss_constraint 0.2602 (0.2603) eta 0:00:01
epoch [234/300] batch [1/4] loss 0.7433 (0.7433) acc 90.6250 (90.6250) loss_ce 0.4831 (0.4831) loss_constraint 0.2602 (0.2602) eta 0:00:01
epoch [234/300] batch [2/4] loss 0.7871 (0.7652) acc 89.8438 (90.2344) loss_ce 0.5269 (0.5050) loss_constraint 0.2602 (0.2602) eta 0:00:01
epoch [234/300] batch [3/4] loss 0.8289 (0.7864) acc 89.4531 (89.9740) loss_ce 0.5688 (0.5263) loss_constraint 0.2602 (0.2602) eta 0:00:01
epoch [234/300] batch [4/4] loss 0.6020 (0.7403) acc 93.7500 (90.9180) loss_ce 0.3419 (0.4802) loss_constraint 0.2601 (0.2602) eta 0:00:01
epoch [235/300] batch [1/4] loss 0.8505 (0.8505) acc 88.6719 (88.6719) loss_ce 0.5904 (0.5904) loss_constraint 0.2601 (0.2601) eta 0:00:01
epoch [235/300] batch [2/4] loss 0.8472 (0.8489) acc 89.8438 (89.2578) loss_ce 0.5871 (0.5888) loss_constraint 0.2601 (0.2601) eta 0:00:01
epoch [235/300] batch [3/4] loss 0.7233 (0.8070) acc 92.9688 (90.4948) loss_ce 0.4632 (0.5469) loss_constraint 0.2601 (0.2601) eta 0:00:01
epoch [235/300] batch [4/4] loss 1.1441 (0.8913) acc 87.5000 (89.7461) loss_ce 0.8841 (0.6312) loss_constraint 0.2600 (0.2601) eta 0:00:01
epoch [236/300] batch [1/4] loss 0.7528 (0.7528) acc 92.5781 (92.5781) loss_ce 0.4928 (0.4928) loss_constraint 0.2600 (0.2600) eta 0:00:01
epoch [236/300] batch [2/4] loss 0.7266 (0.7397) acc 93.3594 (92.9688) loss_ce 0.4666 (0.4797) loss_constraint 0.2600 (0.2600) eta 0:00:01
epoch [236/300] batch [3/4] loss 0.8060 (0.7618) acc 91.4062 (92.4479) loss_ce 0.5460 (0.5018) loss_constraint 0.2600 (0.2600) eta 0:00:01
epoch [236/300] batch [4/4] loss 0.6214 (0.7267) acc 93.7500 (92.7734) loss_ce 0.3615 (0.4667) loss_constraint 0.2600 (0.2600) eta 0:00:01
epoch [237/300] batch [1/4] loss 0.7101 (0.7101) acc 92.9688 (92.9688) loss_ce 0.4501 (0.4501) loss_constraint 0.2599 (0.2599) eta 0:00:01
epoch [237/300] batch [2/4] loss 0.8640 (0.7870) acc 87.8906 (90.4297) loss_ce 0.6041 (0.5271) loss_constraint 0.2599 (0.2599) eta 0:00:01
epoch [237/300] batch [3/4] loss 0.7805 (0.7848) acc 91.0156 (90.6250) loss_ce 0.5206 (0.5249) loss_constraint 0.2599 (0.2599) eta 0:00:01
epoch [237/300] batch [4/4] loss 1.2361 (0.8977) acc 75.0000 (86.7188) loss_ce 0.9763 (0.6378) loss_constraint 0.2599 (0.2599) eta 0:00:01
epoch [238/300] batch [1/4] loss 0.7913 (0.7913) acc 88.6719 (88.6719) loss_ce 0.5314 (0.5314) loss_constraint 0.2599 (0.2599) eta 0:00:01
epoch [238/300] batch [2/4] loss 0.7636 (0.7775) acc 91.7969 (90.2344) loss_ce 0.5038 (0.5176) loss_constraint 0.2598 (0.2598) eta 0:00:01
epoch [238/300] batch [3/4] loss 0.8410 (0.7986) acc 89.4531 (89.9740) loss_ce 0.5812 (0.5388) loss_constraint 0.2598 (0.2598) eta 0:00:01
epoch [238/300] batch [4/4] loss 0.7848 (0.7952) acc 87.5000 (89.3555) loss_ce 0.5250 (0.5354) loss_constraint 0.2598 (0.2598) eta 0:00:01
epoch [239/300] batch [1/4] loss 0.8831 (0.8831) acc 87.8906 (87.8906) loss_ce 0.6233 (0.6233) loss_constraint 0.2598 (0.2598) eta 0:00:01
epoch [239/300] batch [2/4] loss 0.6953 (0.7892) acc 92.1875 (90.0391) loss_ce 0.4355 (0.5294) loss_constraint 0.2598 (0.2598) eta 0:00:01
epoch [239/300] batch [3/4] loss 0.8426 (0.8070) acc 89.8438 (89.9740) loss_ce 0.5828 (0.5472) loss_constraint 0.2598 (0.2598) eta 0:00:01
epoch [239/300] batch [4/4] loss 0.8760 (0.8242) acc 87.5000 (89.3555) loss_ce 0.6162 (0.5645) loss_constraint 0.2597 (0.2598) eta 0:00:01
epoch [240/300] batch [1/4] loss 0.7684 (0.7684) acc 91.4062 (91.4062) loss_ce 0.5087 (0.5087) loss_constraint 0.2597 (0.2597) eta 0:00:01
epoch [240/300] batch [2/4] loss 0.8077 (0.7881) acc 89.4531 (90.4297) loss_ce 0.5480 (0.5283) loss_constraint 0.2597 (0.2597) eta 0:00:01
epoch [240/300] batch [3/4] loss 0.8012 (0.7924) acc 89.8438 (90.2344) loss_ce 0.5415 (0.5327) loss_constraint 0.2597 (0.2597) eta 0:00:01
epoch [240/300] batch [4/4] loss 0.6953 (0.7682) acc 93.7500 (91.1133) loss_ce 0.4356 (0.5085) loss_constraint 0.2597 (0.2597) eta 0:00:00
epoch [241/300] batch [1/4] loss 0.8252 (0.8252) acc 88.6719 (88.6719) loss_ce 0.5655 (0.5655) loss_constraint 0.2597 (0.2597) eta 0:00:01
epoch [241/300] batch [2/4] loss 0.9788 (0.9020) acc 85.1562 (86.9141) loss_ce 0.7191 (0.6423) loss_constraint 0.2597 (0.2597) eta 0:00:01
epoch [241/300] batch [3/4] loss 0.7950 (0.8663) acc 90.6250 (88.1510) loss_ce 0.5353 (0.6067) loss_constraint 0.2596 (0.2597) eta 0:00:01
epoch [241/300] batch [4/4] loss 0.8913 (0.8726) acc 81.2500 (86.4258) loss_ce 0.6317 (0.6129) loss_constraint 0.2596 (0.2597) eta 0:00:00
epoch [242/300] batch [1/4] loss 0.8930 (0.8930) acc 88.6719 (88.6719) loss_ce 0.6334 (0.6334) loss_constraint 0.2596 (0.2596) eta 0:00:01
epoch [242/300] batch [2/4] loss 0.8134 (0.8532) acc 90.6250 (89.6484) loss_ce 0.5538 (0.5936) loss_constraint 0.2596 (0.2596) eta 0:00:01
epoch [242/300] batch [3/4] loss 0.7806 (0.8290) acc 91.4062 (90.2344) loss_ce 0.5209 (0.5694) loss_constraint 0.2596 (0.2596) eta 0:00:01
epoch [242/300] batch [4/4] loss 1.0324 (0.8798) acc 87.5000 (89.5508) loss_ce 0.7728 (0.6202) loss_constraint 0.2596 (0.2596) eta 0:00:00
epoch [243/300] batch [1/4] loss 0.8409 (0.8409) acc 87.5000 (87.5000) loss_ce 0.5813 (0.5813) loss_constraint 0.2596 (0.2596) eta 0:00:01
epoch [243/300] batch [2/4] loss 0.8315 (0.8362) acc 90.6250 (89.0625) loss_ce 0.5719 (0.5766) loss_constraint 0.2596 (0.2596) eta 0:00:01
epoch [243/300] batch [3/4] loss 0.7646 (0.8123) acc 92.1875 (90.1042) loss_ce 0.5050 (0.5528) loss_constraint 0.2596 (0.2596) eta 0:00:00
epoch [243/300] batch [4/4] loss 1.2351 (0.9180) acc 81.2500 (87.8906) loss_ce 0.9755 (0.6584) loss_constraint 0.2596 (0.2596) eta 0:00:00
epoch [244/300] batch [1/4] loss 0.8365 (0.8365) acc 88.6719 (88.6719) loss_ce 0.5770 (0.5770) loss_constraint 0.2596 (0.2596) eta 0:00:00
epoch [244/300] batch [2/4] loss 0.6897 (0.7631) acc 92.5781 (90.6250) loss_ce 0.4301 (0.5036) loss_constraint 0.2595 (0.2596) eta 0:00:00
epoch [244/300] batch [3/4] loss 0.6711 (0.7324) acc 94.5312 (91.9271) loss_ce 0.4115 (0.4729) loss_constraint 0.2595 (0.2595) eta 0:00:00
epoch [244/300] batch [4/4] loss 1.1813 (0.8447) acc 75.0000 (87.6953) loss_ce 0.9218 (0.5851) loss_constraint 0.2595 (0.2595) eta 0:00:00
epoch [245/300] batch [1/4] loss 0.7987 (0.7987) acc 88.6719 (88.6719) loss_ce 0.5392 (0.5392) loss_constraint 0.2595 (0.2595) eta 0:00:00
epoch [245/300] batch [2/4] loss 0.7702 (0.7844) acc 90.6250 (89.6484) loss_ce 0.5107 (0.5250) loss_constraint 0.2595 (0.2595) eta 0:00:00
epoch [245/300] batch [3/4] loss 0.7948 (0.7879) acc 90.2344 (89.8438) loss_ce 0.5353 (0.5284) loss_constraint 0.2595 (0.2595) eta 0:00:00
epoch [245/300] batch [4/4] loss 0.8275 (0.7978) acc 93.7500 (90.8203) loss_ce 0.5681 (0.5383) loss_constraint 0.2595 (0.2595) eta 0:00:00
epoch [246/300] batch [1/4] loss 0.7804 (0.7804) acc 89.4531 (89.4531) loss_ce 0.5210 (0.5210) loss_constraint 0.2594 (0.2594) eta 0:00:00
epoch [246/300] batch [2/4] loss 0.7924 (0.7864) acc 89.8438 (89.6484) loss_ce 0.5330 (0.5270) loss_constraint 0.2594 (0.2594) eta 0:00:00
epoch [246/300] batch [3/4] loss 0.7672 (0.7800) acc 93.3594 (90.8854) loss_ce 0.5078 (0.5206) loss_constraint 0.2594 (0.2594) eta 0:00:00
epoch [246/300] batch [4/4] loss 0.4835 (0.7059) acc 100.0000 (93.1641) loss_ce 0.2241 (0.4465) loss_constraint 0.2594 (0.2594) eta 0:00:00
epoch [247/300] batch [1/4] loss 0.7654 (0.7654) acc 92.1875 (92.1875) loss_ce 0.5061 (0.5061) loss_constraint 0.2594 (0.2594) eta 0:00:00
epoch [247/300] batch [2/4] loss 0.7996 (0.7825) acc 89.4531 (90.8203) loss_ce 0.5402 (0.5231) loss_constraint 0.2594 (0.2594) eta 0:00:00
epoch [247/300] batch [3/4] loss 0.7174 (0.7608) acc 91.4062 (91.0156) loss_ce 0.4580 (0.5014) loss_constraint 0.2593 (0.2594) eta 0:00:00
epoch [247/300] batch [4/4] loss 0.6449 (0.7318) acc 93.7500 (91.6992) loss_ce 0.3855 (0.4725) loss_constraint 0.2593 (0.2594) eta 0:00:00
epoch [248/300] batch [1/4] loss 0.6823 (0.6823) acc 94.5312 (94.5312) loss_ce 0.4230 (0.4230) loss_constraint 0.2593 (0.2593) eta 0:00:00
epoch [248/300] batch [2/4] loss 0.6635 (0.6729) acc 92.9688 (93.7500) loss_ce 0.4042 (0.4136) loss_constraint 0.2593 (0.2593) eta 0:00:00
epoch [248/300] batch [3/4] loss 0.8830 (0.7429) acc 88.6719 (92.0573) loss_ce 0.6238 (0.4836) loss_constraint 0.2593 (0.2593) eta 0:00:00
epoch [248/300] batch [4/4] loss 0.5513 (0.6950) acc 100.0000 (94.0430) loss_ce 0.2921 (0.4358) loss_constraint 0.2593 (0.2593) eta 0:00:00
epoch [249/300] batch [1/4] loss 0.7812 (0.7812) acc 89.4531 (89.4531) loss_ce 0.5220 (0.5220) loss_constraint 0.2592 (0.2592) eta 0:00:00
epoch [249/300] batch [2/4] loss 0.7302 (0.7557) acc 93.7500 (91.6016) loss_ce 0.4710 (0.4965) loss_constraint 0.2592 (0.2592) eta 0:00:00
epoch [249/300] batch [3/4] loss 0.8568 (0.7894) acc 88.6719 (90.6250) loss_ce 0.5977 (0.5302) loss_constraint 0.2592 (0.2592) eta 0:00:00
epoch [249/300] batch [4/4] loss 0.9085 (0.8192) acc 87.5000 (89.8438) loss_ce 0.6493 (0.5600) loss_constraint 0.2592 (0.2592) eta 0:00:00
epoch [250/300] batch [1/4] loss 0.7725 (0.7725) acc 89.8438 (89.8438) loss_ce 0.5134 (0.5134) loss_constraint 0.2592 (0.2592) eta 0:00:00
epoch [250/300] batch [2/4] loss 0.8287 (0.8006) acc 91.0156 (90.4297) loss_ce 0.5695 (0.5414) loss_constraint 0.2591 (0.2592) eta 0:00:00
epoch [250/300] batch [3/4] loss 0.7859 (0.7957) acc 91.0156 (90.6250) loss_ce 0.5268 (0.5366) loss_constraint 0.2591 (0.2591) eta 0:00:00
epoch [250/300] batch [4/4] loss 0.4895 (0.7192) acc 100.0000 (92.9688) loss_ce 0.2304 (0.4600) loss_constraint 0.2591 (0.2591) eta 0:00:00
epoch [251/300] batch [1/4] loss 0.8411 (0.8411) acc 91.0156 (91.0156) loss_ce 0.5820 (0.5820) loss_constraint 0.2591 (0.2591) eta 0:00:00
epoch [251/300] batch [2/4] loss 0.8533 (0.8472) acc 87.8906 (89.4531) loss_ce 0.5943 (0.5881) loss_constraint 0.2591 (0.2591) eta 0:00:00
epoch [251/300] batch [3/4] loss 0.8734 (0.8559) acc 88.2812 (89.0625) loss_ce 0.6143 (0.5968) loss_constraint 0.2591 (0.2591) eta 0:00:00
epoch [251/300] batch [4/4] loss 0.4870 (0.7637) acc 100.0000 (91.7969) loss_ce 0.2279 (0.5046) loss_constraint 0.2591 (0.2591) eta 0:00:00
epoch [252/300] batch [1/4] loss 0.6736 (0.6736) acc 92.9688 (92.9688) loss_ce 0.4146 (0.4146) loss_constraint 0.2590 (0.2590) eta 0:00:00
epoch [252/300] batch [2/4] loss 0.7098 (0.6917) acc 91.7969 (92.3828) loss_ce 0.4508 (0.4327) loss_constraint 0.2590 (0.2590) eta 0:00:00
epoch [252/300] batch [3/4] loss 0.7123 (0.6986) acc 94.1406 (92.9688) loss_ce 0.4533 (0.4396) loss_constraint 0.2590 (0.2590) eta 0:00:00
epoch [252/300] batch [4/4] loss 0.6643 (0.6900) acc 87.5000 (91.6016) loss_ce 0.4054 (0.4310) loss_constraint 0.2590 (0.2590) eta 0:00:00
epoch [253/300] batch [1/4] loss 0.7420 (0.7420) acc 91.4062 (91.4062) loss_ce 0.4830 (0.4830) loss_constraint 0.2590 (0.2590) eta 0:00:00
epoch [253/300] batch [2/4] loss 0.7487 (0.7453) acc 91.7969 (91.6016) loss_ce 0.4897 (0.4864) loss_constraint 0.2590 (0.2590) eta 0:00:00
epoch [253/300] batch [3/4] loss 0.8672 (0.7860) acc 88.6719 (90.6250) loss_ce 0.6083 (0.5270) loss_constraint 0.2589 (0.2590) eta 0:00:00
epoch [253/300] batch [4/4] loss 0.5784 (0.7341) acc 93.7500 (91.4062) loss_ce 0.3195 (0.4751) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [254/300] batch [1/4] loss 0.7988 (0.7988) acc 91.0156 (91.0156) loss_ce 0.5399 (0.5399) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [254/300] batch [2/4] loss 0.7891 (0.7940) acc 89.0625 (90.0391) loss_ce 0.5302 (0.5351) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [254/300] batch [3/4] loss 0.8387 (0.8089) acc 90.2344 (90.1042) loss_ce 0.5798 (0.5500) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [254/300] batch [4/4] loss 0.8944 (0.8303) acc 93.7500 (91.0156) loss_ce 0.6355 (0.5714) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [255/300] batch [1/4] loss 0.8194 (0.8194) acc 88.6719 (88.6719) loss_ce 0.5605 (0.5605) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [255/300] batch [2/4] loss 0.7011 (0.7602) acc 94.1406 (91.4062) loss_ce 0.4422 (0.5014) loss_constraint 0.2589 (0.2589) eta 0:00:00
epoch [255/300] batch [3/4] loss 0.7328 (0.7511) acc 93.3594 (92.0573) loss_ce 0.4739 (0.4922) loss_constraint 0.2588 (0.2589) eta 0:00:00
epoch [255/300] batch [4/4] loss 1.2146 (0.8669) acc 87.5000 (90.9180) loss_ce 0.9557 (0.6081) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [256/300] batch [1/4] loss 0.7574 (0.7574) acc 92.1875 (92.1875) loss_ce 0.4985 (0.4985) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [256/300] batch [2/4] loss 0.8402 (0.7988) acc 87.5000 (89.8438) loss_ce 0.5814 (0.5400) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [256/300] batch [3/4] loss 0.6953 (0.7643) acc 91.7969 (90.4948) loss_ce 0.4365 (0.5055) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [256/300] batch [4/4] loss 0.7788 (0.7679) acc 87.5000 (89.7461) loss_ce 0.5200 (0.5091) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [257/300] batch [1/4] loss 0.8465 (0.8465) acc 88.6719 (88.6719) loss_ce 0.5877 (0.5877) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [257/300] batch [2/4] loss 0.7288 (0.7876) acc 91.4062 (90.0391) loss_ce 0.4700 (0.5288) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [257/300] batch [3/4] loss 0.8967 (0.8240) acc 88.6719 (89.5833) loss_ce 0.6379 (0.5652) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [257/300] batch [4/4] loss 1.0437 (0.8789) acc 87.5000 (89.0625) loss_ce 0.7849 (0.6201) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [258/300] batch [1/4] loss 0.7368 (0.7368) acc 91.0156 (91.0156) loss_ce 0.4781 (0.4781) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [258/300] batch [2/4] loss 0.7250 (0.7309) acc 91.7969 (91.4062) loss_ce 0.4662 (0.4721) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [258/300] batch [3/4] loss 0.6754 (0.7124) acc 96.0938 (92.9688) loss_ce 0.4166 (0.4536) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [258/300] batch [4/4] loss 0.4620 (0.6498) acc 100.0000 (94.7266) loss_ce 0.2032 (0.3910) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [259/300] batch [1/4] loss 0.7024 (0.7024) acc 92.5781 (92.5781) loss_ce 0.4436 (0.4436) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [259/300] batch [2/4] loss 0.7983 (0.7503) acc 90.6250 (91.6016) loss_ce 0.5396 (0.4916) loss_constraint 0.2588 (0.2588) eta 0:00:00
epoch [259/300] batch [3/4] loss 0.8462 (0.7823) acc 89.0625 (90.7552) loss_ce 0.5874 (0.5235) loss_constraint 0.2587 (0.2588) eta 0:00:00
epoch [259/300] batch [4/4] loss 0.5954 (0.7356) acc 100.0000 (93.0664) loss_ce 0.3367 (0.4768) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [260/300] batch [1/4] loss 0.8202 (0.8202) acc 90.2344 (90.2344) loss_ce 0.5615 (0.5615) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [260/300] batch [2/4] loss 0.6806 (0.7504) acc 92.9688 (91.6016) loss_ce 0.4219 (0.4917) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [260/300] batch [3/4] loss 0.7667 (0.7558) acc 91.4062 (91.5365) loss_ce 0.5080 (0.4971) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [260/300] batch [4/4] loss 0.7812 (0.7622) acc 93.7500 (92.0898) loss_ce 0.5225 (0.5035) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [261/300] batch [1/4] loss 0.7762 (0.7762) acc 89.0625 (89.0625) loss_ce 0.5175 (0.5175) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [261/300] batch [2/4] loss 0.7818 (0.7790) acc 91.4062 (90.2344) loss_ce 0.5231 (0.5203) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [261/300] batch [3/4] loss 0.7576 (0.7719) acc 92.1875 (90.8854) loss_ce 0.4990 (0.5132) loss_constraint 0.2587 (0.2587) eta 0:00:00
epoch [261/300] batch [4/4] loss 1.0180 (0.8334) acc 87.5000 (90.0391) loss_ce 0.7593 (0.5747) loss_constraint 0.2587 (0.2587) eta 0:00:00
